FREQ,REF_AREA,DATA_TYPE,RESULT,TIME_PERIOD,OBS_VALUE,Codice Provincia/Uts,Codice Comune (numerico),Comune,Popolazione residente,Superficie (Kmq),Anno (Popolazione residente),_merge
A,66033,KILLINJ,F,2020,4,66.0,66033.0,Cerchio,1570.0,20.1647,2020.0,both
A,66033,KILLINJ,F,2021,2,66.0,66033.0,Cerchio,1570.0,20.1647,2020.0,both
A,66033,KILLINJ,F,2022,3,66.0,66033.0,Cerchio,1570.0,20.1647,2020.0,both
A,66033,KILLINJ,F,2023,3,66.0,66033.0,Cerchio,1570.0,20.1647,2020.0,both
A,66033,KILLINJ,F,2024,3,66.0,66033.0,Cerchio,1570.0,20.1647,2020.0,both
A,66033,KILLINJ,M,2020,0,66.0,66033.0,Cerchio,1570.0,20.1647,2020.0,both
A,66033,KILLINJ,M,2021,1,66.0,66033.0,Cerchio,1570.0,20.1647,2020.0,both
A,66033,KILLINJ,M,2022,0,66.0,66033.0,Cerchio,1570.0,20.1647,2020.0,both
A,66033,KILLINJ,M,2023,0,66.0,66033.0,Cerchio,1570.0,20.1647,2020.0,both
A,66033,KILLINJ,M,2024,1,66.0,66033.0,Cerchio,1570.0,20.1647,2020.0,both
A,66033,ROADACC,9,2020,2,66.0,66033.0,Cerchio,1570.0,20.1647,2020.0,both
A,66033,ROADACC,9,2021,3,66.0,66033.0,Cerchio,1570.0,20.1647,2020.0,both
A,66033,ROADACC,9,2022,2,66.0,66033.0,Cerchio,1570.0,20.1647,2020.0,both
A,66033,ROADACC,9,2023,2,66.0,66033.0,Cerchio,1570.0,20.1647,2020.0,both
A,66033,ROADACC,9,2024,2,66.0,66033.0,Cerchio,1570.0,20.1647,2020.0,both
A,66034,KILLINJ,F,2020,0,66.0,66034.0,Civita d'Antino,944.0,28.3454,2020.0,both
A,66034,KILLINJ,F,2021,5,66.0,66034.0,Civita d'Antino,944.0,28.3454,2020.0,both
A,66034,KILLINJ,F,2022,4,66.0,66034.0,Civita d'Antino,944.0,28.3454,2020.0,both
A,66034,KILLINJ,F,2023,3,66.0,66034.0,Civita d'Antino,944.0,28.3454,2020.0,both
A,66034,KILLINJ,M,2020,0,66.0,66034.0,Civita d'Antino,944.0,28.3454,2020.0,both
A,66034,KILLINJ,M,2021,0,66.0,66034.0,Civita d'Antino,944.0,28.3454,2020.0,both
A,66034,KILLINJ,M,2022,0,66.0,66034.0,Civita d'Antino,944.0,28.3454,2020.0,both
A,66034,KILLINJ,M,2023,0,66.0,66034.0,Civita d'Antino,944.0,28.3454,2020.0,both
A,66034,ROADACC,9,2020,0,66.0,66034.0,Civita d'Antino,944.0,28.3454,2020.0,both
A,66034,ROADACC,9,2021,4,66.0,66034.0,Civita d'Antino,944.0,28.3454,2020.0,both
A,66034,ROADACC,9,2022,1,66.0,66034.0,Civita d'Antino,944.0,28.3454,2020.0,both
A,66034,ROADACC,9,2023,1,66.0,66034.0,Civita d'Antino,944.0,28.3454,2020.0,both
A,66035,KILLINJ,F,2020,3,66.0,66035.0,Civitella Alfedena,285.0,29.4906,2020.0,both
A,66035,KILLINJ,F,2021,0,66.0,66035.0,Civitella Alfedena,285.0,29.4906,2020.0,both
A,66035,KILLINJ,F,2022,1,66.0,66035.0,Civitella Alfedena,285.0,29.4906,2020.0,both
A,66035,KILLINJ,F,2023,0,66.0,66035.0,Civitella Alfedena,285.0,29.4906,2020.0,both
A,66035,KILLINJ,F,2024,1,66.0,66035.0,Civitella Alfedena,285.0,29.4906,2020.0,both
A,66035,KILLINJ,M,2020,0,66.0,66035.0,Civitella Alfedena,285.0,29.4906,2020.0,both
A,66035,KILLINJ,M,2021,0,66.0,66035.0,Civitella Alfedena,285.0,29.4906,2020.0,both
A,66035,KILLINJ,M,2022,0,66.0,66035.0,Civitella Alfedena,285.0,29.4906,2020.0,both
A,66035,KILLINJ,M,2023,0,66.0,66035.0,Civitella Alfedena,285.0,29.4906,2020.0,both
A,66035,KILLINJ,M,2024,0,66.0,66035.0,Civitella Alfedena,285.0,29.4906,2020.0,both
A,66035,ROADACC,9,2020,1,66.0,66035.0,Civitella Alfedena,285.0,29.4906,2020.0,both
A,66035,ROADACC,9,2021,0,66.0,66035.0,Civitella Alfedena,285.0,29.4906,2020.0,both
A,66035,ROADACC,9,2022,1,66.0,66035.0,Civitella Alfedena,285.0,29.4906,2020.0,both
A,66035,ROADACC,9,2023,0,66.0,66035.0,Civitella Alfedena,285.0,29.4906,2020.0,both
A,66035,ROADACC,9,2024,1,66.0,66035.0,Civitella Alfedena,285.0,29.4906,2020.0,both
A,66036,KILLINJ,F,2020,0,66.0,66036.0,Civitella Roveto,3068.0,45.4518,2020.0,both
A,66036,KILLINJ,F,2021,3,66.0,66036.0,Civitella Roveto,3068.0,45.4518,2020.0,both
A,66036,KILLINJ,F,2022,1,66.0,66036.0,Civitella Roveto,3068.0,45.4518,2020.0,both
A,66036,KILLINJ,F,2023,1,66.0,66036.0,Civitella Roveto,3068.0,45.4518,2020.0,both
A,66036,KILLINJ,F,2024,4,66.0,66036.0,Civitella Roveto,3068.0,45.4518,2020.0,both
A,66036,KILLINJ,M,2020,0,66.0,66036.0,Civitella Roveto,3068.0,45.4518,2020.0,both
A,66036,KILLINJ,M,2021,2,66.0,66036.0,Civitella Roveto,3068.0,45.4518,2020.0,both
A,66036,KILLINJ,M,2022,0,66.0,66036.0,Civitella Roveto,3068.0,45.4518,2020.0,both
A,66036,KILLINJ,M,2023,0,66.0,66036.0,Civitella Roveto,3068.0,45.4518,2020.0,both
A,66036,KILLINJ,M,2024,0,66.0,66036.0,Civitella Roveto,3068.0,45.4518,2020.0,both
A,66036,ROADACC,9,2020,0,66.0,66036.0,Civitella Roveto,3068.0,45.4518,2020.0,both
A,66036,ROADACC,9,2021,5,66.0,66036.0,Civitella Roveto,3068.0,45.4518,2020.0,both
A,66036,ROADACC,9,2022,1,66.0,66036.0,Civitella Roveto,3068.0,45.4518,2020.0,both
A,66036,ROADACC,9,2023,1,66.0,66036.0,Civitella Roveto,3068.0,45.4518,2020.0,both
A,66036,ROADACC,9,2024,3,66.0,66036.0,Civitella Roveto,3068.0,45.4518,2020.0,both
A,66037,KILLINJ,F,2020,0,66.0,66037.0,Cocullo,217.0,31.6044,2020.0,both
A,66037,KILLINJ,F,2021,0,66.0,66037.0,Cocullo,217.0,31.6044,2020.0,both
A,66037,KILLINJ,F,2022,0,66.0,66037.0,Cocullo,217.0,31.6044,2020.0,both
A,66037,KILLINJ,F,2023,3,66.0,66037.0,Cocullo,217.0,31.6044,2020.0,both
A,66037,KILLINJ,F,2024,1,66.0,66037.0,Cocullo,217.0,31.6044,2020.0,both
A,66037,KILLINJ,M,2020,1,66.0,66037.0,Cocullo,217.0,31.6044,2020.0,both
A,66037,KILLINJ,M,2021,0,66.0,66037.0,Cocullo,217.0,31.6044,2020.0,both
A,66037,KILLINJ,M,2022,0,66.0,66037.0,Cocullo,217.0,31.6044,2020.0,both
A,66037,KILLINJ,M,2023,1,66.0,66037.0,Cocullo,217.0,31.6044,2020.0,both
A,66037,KILLINJ,M,2024,0,66.0,66037.0,Cocullo,217.0,31.6044,2020.0,both
A,66037,ROADACC,9,2020,1,66.0,66037.0,Cocullo,217.0,31.6044,2020.0,both
A,66037,ROADACC,9,2021,0,66.0,66037.0,Cocullo,217.0,31.6044,2020.0,both
A,66037,ROADACC,9,2022,0,66.0,66037.0,Cocullo,217.0,31.6044,2020.0,both
A,66037,ROADACC,9,2023,2,66.0,66037.0,Cocullo,217.0,31.6044,2020.0,both
A,66037,ROADACC,9,2024,1,66.0,66037.0,Cocullo,217.0,31.6044,2020.0,both
A,66038,KILLINJ,F,2020,3,66.0,66038.0,Collarmele,843.0,23.9435,2020.0,both
A,66038,KILLINJ,F,2021,3,66.0,66038.0,Collarmele,843.0,23.9435,2020.0,both
A,66038,KILLINJ,F,2022,1,66.0,66038.0,Collarmele,843.0,23.9435,2020.0,both
A,66038,KILLINJ,F,2023,1,66.0,66038.0,Collarmele,843.0,23.9435,2020.0,both
A,66038,KILLINJ,F,2024,2,66.0,66038.0,Collarmele,843.0,23.9435,2020.0,both
A,66038,KILLINJ,M,2020,0,66.0,66038.0,Collarmele,843.0,23.9435,2020.0,both
A,66038,KILLINJ,M,2021,0,66.0,66038.0,Collarmele,843.0,23.9435,2020.0,both
A,66038,KILLINJ,M,2022,0,66.0,66038.0,Collarmele,843.0,23.9435,2020.0,both
A,66038,KILLINJ,M,2023,0,66.0,66038.0,Collarmele,843.0,23.9435,2020.0,both
A,66038,KILLINJ,M,2024,0,66.0,66038.0,Collarmele,843.0,23.9435,2020.0,both
A,66038,ROADACC,9,2020,2,66.0,66038.0,Collarmele,843.0,23.9435,2020.0,both
A,66038,ROADACC,9,2021,1,66.0,66038.0,Collarmele,843.0,23.9435,2020.0,both
A,66038,ROADACC,9,2022,1,66.0,66038.0,Collarmele,843.0,23.9435,2020.0,both
A,66038,ROADACC,9,2023,1,66.0,66038.0,Collarmele,843.0,23.9435,2020.0,both
A,66038,ROADACC,9,2024,2,66.0,66038.0,Collarmele,843.0,23.9435,2020.0,both
A,66039,KILLINJ,F,2020,0,66.0,66039.0,Collelongo,1120.0,54.0194,2020.0,both
A,66039,KILLINJ,F,2021,2,66.0,66039.0,Collelongo,1120.0,54.0194,2020.0,both
A,66039,KILLINJ,F,2022,0,66.0,66039.0,Collelongo,1120.0,54.0194,2020.0,both
A,66039,KILLINJ,F,2023,1,66.0,66039.0,Collelongo,1120.0,54.0194,2020.0,both
A,66039,KILLINJ,F,2024,1,66.0,66039.0,Collelongo,1120.0,54.0194,2020.0,both
A,66039,KILLINJ,M,2020,0,66.0,66039.0,Collelongo,1120.0,54.0194,2020.0,both
A,66039,KILLINJ,M,2021,0,66.0,66039.0,Collelongo,1120.0,54.0194,2020.0,both
A,66039,KILLINJ,M,2022,0,66.0,66039.0,Collelongo,1120.0,54.0194,2020.0,both
A,66039,KILLINJ,M,2023,0,66.0,66039.0,Collelongo,1120.0,54.0194,2020.0,both
A,66039,KILLINJ,M,2024,0,66.0,66039.0,Collelongo,1120.0,54.0194,2020.0,both
A,66039,ROADACC,9,2020,0,66.0,66039.0,Collelongo,1120.0,54.0194,2020.0,both
A,66039,ROADACC,9,2021,1,66.0,66039.0,Collelongo,1120.0,54.0194,2020.0,both
A,66039,ROADACC,9,2022,0,66.0,66039.0,Collelongo,1120.0,54.0194,2020.0,both
A,66039,ROADACC,9,2023,1,66.0,66039.0,Collelongo,1120.0,54.0194,2020.0,both
A,66039,ROADACC,9,2024,1,66.0,66039.0,Collelongo,1120.0,54.0194,2020.0,both
A,66040,KILLINJ,F,2020,0,66.0,66040.0,Collepietro,217.0,15.2092,2020.0,both
A,66040,KILLINJ,F,2021,1,66.0,66040.0,Collepietro,217.0,15.2092,2020.0,both
A,66040,KILLINJ,F,2022,0,66.0,66040.0,Collepietro,217.0,15.2092,2020.0,both
A,66040,KILLINJ,F,2023,0,66.0,66040.0,Collepietro,217.0,15.2092,2020.0,both
A,66040,KILLINJ,F,2024,1,66.0,66040.0,Collepietro,217.0,15.2092,2020.0,both
A,66040,KILLINJ,M,2020,0,66.0,66040.0,Collepietro,217.0,15.2092,2020.0,both
A,66040,KILLINJ,M,2021,0,66.0,66040.0,Collepietro,217.0,15.2092,2020.0,both
A,66040,KILLINJ,M,2022,0,66.0,66040.0,Collepietro,217.0,15.2092,2020.0,both
A,66040,KILLINJ,M,2023,0,66.0,66040.0,Collepietro,217.0,15.2092,2020.0,both
A,66040,KILLINJ,M,2024,0,66.0,66040.0,Collepietro,217.0,15.2092,2020.0,both
A,66040,ROADACC,9,2020,0,66.0,66040.0,Collepietro,217.0,15.2092,2020.0,both
A,66040,ROADACC,9,2021,1,66.0,66040.0,Collepietro,217.0,15.2092,2020.0,both
A,66040,ROADACC,9,2022,0,66.0,66040.0,Collepietro,217.0,15.2092,2020.0,both
A,66040,ROADACC,9,2023,0,66.0,66040.0,Collepietro,217.0,15.2092,2020.0,both
A,66040,ROADACC,9,2024,1,66.0,66040.0,Collepietro,217.0,15.2092,2020.0,both
A,66041,KILLINJ,F,2020,3,66.0,66041.0,Corfinio,984.0,17.9499,2020.0,both
A,66041,KILLINJ,F,2021,1,66.0,66041.0,Corfinio,984.0,17.9499,2020.0,both
A,66041,KILLINJ,F,2022,4,66.0,66041.0,Corfinio,984.0,17.9499,2020.0,both
A,66041,KILLINJ,F,2023,3,66.0,66041.0,Corfinio,984.0,17.9499,2020.0,both
A,66041,KILLINJ,M,2020,0,66.0,66041.0,Corfinio,984.0,17.9499,2020.0,both
A,66041,KILLINJ,M,2021,0,66.0,66041.0,Corfinio,984.0,17.9499,2020.0,both
A,66041,KILLINJ,M,2022,0,66.0,66041.0,Corfinio,984.0,17.9499,2020.0,both
A,66041,KILLINJ,M,2023,0,66.0,66041.0,Corfinio,984.0,17.9499,2020.0,both
A,66041,ROADACC,9,2020,1,66.0,66041.0,Corfinio,984.0,17.9499,2020.0,both
A,66041,ROADACC,9,2021,1,66.0,66041.0,Corfinio,984.0,17.9499,2020.0,both
A,66041,ROADACC,9,2022,3,66.0,66041.0,Corfinio,984.0,17.9499,2020.0,both
A,66041,ROADACC,9,2023,2,66.0,66041.0,Corfinio,984.0,17.9499,2020.0,both
A,66042,KILLINJ,F,2020,0,66.0,66042.0,Fagnano Alto,381.0,24.6437,2020.0,both
A,66042,KILLINJ,F,2021,0,66.0,66042.0,Fagnano Alto,381.0,24.6437,2020.0,both
A,66042,KILLINJ,F,2022,0,66.0,66042.0,Fagnano Alto,381.0,24.6437,2020.0,both
A,66042,KILLINJ,F,2023,6,66.0,66042.0,Fagnano Alto,381.0,24.6437,2020.0,both
A,66042,KILLINJ,F,2024,2,66.0,66042.0,Fagnano Alto,381.0,24.6437,2020.0,both
A,66042,KILLINJ,M,2020,0,66.0,66042.0,Fagnano Alto,381.0,24.6437,2020.0,both
A,66042,KILLINJ,M,2021,0,66.0,66042.0,Fagnano Alto,381.0,24.6437,2020.0,both
A,66042,KILLINJ,M,2022,0,66.0,66042.0,Fagnano Alto,381.0,24.6437,2020.0,both
A,66042,KILLINJ,M,2023,0,66.0,66042.0,Fagnano Alto,381.0,24.6437,2020.0,both
A,66042,KILLINJ,M,2024,0,66.0,66042.0,Fagnano Alto,381.0,24.6437,2020.0,both
A,66042,ROADACC,9,2020,0,66.0,66042.0,Fagnano Alto,381.0,24.6437,2020.0,both
A,66042,ROADACC,9,2021,0,66.0,66042.0,Fagnano Alto,381.0,24.6437,2020.0,both
A,66042,ROADACC,9,2022,0,66.0,66042.0,Fagnano Alto,381.0,24.6437,2020.0,both
A,66042,ROADACC,9,2023,1,66.0,66042.0,Fagnano Alto,381.0,24.6437,2020.0,both
A,66042,ROADACC,9,2024,1,66.0,66042.0,Fagnano Alto,381.0,24.6437,2020.0,both
A,66043,KILLINJ,F,2020,0,66.0,66043.0,Fontecchio,293.0,16.8595,2020.0,both
A,66043,KILLINJ,F,2021,0,66.0,66043.0,Fontecchio,293.0,16.8595,2020.0,both
A,66043,KILLINJ,F,2022,1,66.0,66043.0,Fontecchio,293.0,16.8595,2020.0,both
A,66043,KILLINJ,F,2023,0,66.0,66043.0,Fontecchio,293.0,16.8595,2020.0,both
A,66043,KILLINJ,F,2024,3,66.0,66043.0,Fontecchio,293.0,16.8595,2020.0,both
A,66043,KILLINJ,M,2020,0,66.0,66043.0,Fontecchio,293.0,16.8595,2020.0,both
A,66043,KILLINJ,M,2021,0,66.0,66043.0,Fontecchio,293.0,16.8595,2020.0,both
A,66043,KILLINJ,M,2022,0,66.0,66043.0,Fontecchio,293.0,16.8595,2020.0,both
A,66043,KILLINJ,M,2023,0,66.0,66043.0,Fontecchio,293.0,16.8595,2020.0,both
A,66043,KILLINJ,M,2024,0,66.0,66043.0,Fontecchio,293.0,16.8595,2020.0,both
A,66043,ROADACC,9,2020,0,66.0,66043.0,Fontecchio,293.0,16.8595,2020.0,both
A,66043,ROADACC,9,2021,0,66.0,66043.0,Fontecchio,293.0,16.8595,2020.0,both
A,66043,ROADACC,9,2022,1,66.0,66043.0,Fontecchio,293.0,16.8595,2020.0,both
A,66043,ROADACC,9,2023,0,66.0,66043.0,Fontecchio,293.0,16.8595,2020.0,both
A,66043,ROADACC,9,2024,1,66.0,66043.0,Fontecchio,293.0,16.8595,2020.0,both
A,66044,KILLINJ,F,2020,0,66.0,66044.0,Fossa,695.0,8.7066,2020.0,both
A,66044,KILLINJ,F,2021,0,66.0,66044.0,Fossa,695.0,8.7066,2020.0,both
A,66044,KILLINJ,F,2022,0,66.0,66044.0,Fossa,695.0,8.7066,2020.0,both
A,66044,KILLINJ,F,2023,0,66.0,66044.0,Fossa,695.0,8.7066,2020.0,both
A,66044,KILLINJ,M,2020,0,66.0,66044.0,Fossa,695.0,8.7066,2020.0,both
A,66044,KILLINJ,M,2021,0,66.0,66044.0,Fossa,695.0,8.7066,2020.0,both
A,66044,KILLINJ,M,2022,0,66.0,66044.0,Fossa,695.0,8.7066,2020.0,both
A,66044,KILLINJ,M,2023,0,66.0,66044.0,Fossa,695.0,8.7066,2020.0,both
A,66044,ROADACC,9,2020,0,66.0,66044.0,Fossa,695.0,8.7066,2020.0,both
A,66044,ROADACC,9,2021,0,66.0,66044.0,Fossa,695.0,8.7066,2020.0,both
A,66044,ROADACC,9,2022,0,66.0,66044.0,Fossa,695.0,8.7066,2020.0,both
A,66044,ROADACC,9,2023,0,66.0,66044.0,Fossa,695.0,8.7066,2020.0,both
A,66045,KILLINJ,F,2020,0,66.0,66045.0,Gagliano Aterno,244.0,32.149,2020.0,both
A,66045,KILLINJ,F,2021,0,66.0,66045.0,Gagliano Aterno,244.0,32.149,2020.0,both
A,66045,KILLINJ,F,2022,0,66.0,66045.0,Gagliano Aterno,244.0,32.149,2020.0,both
A,66045,KILLINJ,F,2023,0,66.0,66045.0,Gagliano Aterno,244.0,32.149,2020.0,both
A,66045,KILLINJ,M,2020,0,66.0,66045.0,Gagliano Aterno,244.0,32.149,2020.0,both
A,66045,KILLINJ,M,2021,0,66.0,66045.0,Gagliano Aterno,244.0,32.149,2020.0,both
A,66045,KILLINJ,M,2022,0,66.0,66045.0,Gagliano Aterno,244.0,32.149,2020.0,both
A,66045,KILLINJ,M,2023,0,66.0,66045.0,Gagliano Aterno,244.0,32.149,2020.0,both
A,66045,ROADACC,9,2020,0,66.0,66045.0,Gagliano Aterno,244.0,32.149,2020.0,both
A,66045,ROADACC,9,2021,0,66.0,66045.0,Gagliano Aterno,244.0,32.149,2020.0,both
A,66045,ROADACC,9,2022,0,66.0,66045.0,Gagliano Aterno,244.0,32.149,2020.0,both
A,66045,ROADACC,9,2023,0,66.0,66045.0,Gagliano Aterno,244.0,32.149,2020.0,both
A,66046,KILLINJ,F,2020,0,66.0,66046.0,Gioia dei Marsi,1738.0,58.4035,2020.0,both
A,66046,KILLINJ,F,2021,3,66.0,66046.0,Gioia dei Marsi,1738.0,58.4035,2020.0,both
A,66046,KILLINJ,F,2022,2,66.0,66046.0,Gioia dei Marsi,1738.0,58.4035,2020.0,both
A,66046,KILLINJ,F,2023,0,66.0,66046.0,Gioia dei Marsi,1738.0,58.4035,2020.0,both
A,66046,KILLINJ,F,2024,5,66.0,66046.0,Gioia dei Marsi,1738.0,58.4035,2020.0,both
A,66046,KILLINJ,M,2020,1,66.0,66046.0,Gioia dei Marsi,1738.0,58.4035,2020.0,both
A,66046,KILLINJ,M,2021,1,66.0,66046.0,Gioia dei Marsi,1738.0,58.4035,2020.0,both
A,66046,KILLINJ,M,2022,0,66.0,66046.0,Gioia dei Marsi,1738.0,58.4035,2020.0,both
A,66046,KILLINJ,M,2023,0,66.0,66046.0,Gioia dei Marsi,1738.0,58.4035,2020.0,both
A,66046,KILLINJ,M,2024,0,66.0,66046.0,Gioia dei Marsi,1738.0,58.4035,2020.0,both
A,66046,ROADACC,9,2020,1,66.0,66046.0,Gioia dei Marsi,1738.0,58.4035,2020.0,both
A,66046,ROADACC,9,2021,2,66.0,66046.0,Gioia dei Marsi,1738.0,58.4035,2020.0,both
A,66046,ROADACC,9,2022,1,66.0,66046.0,Gioia dei Marsi,1738.0,58.4035,2020.0,both
A,66046,ROADACC,9,2023,0,66.0,66046.0,Gioia dei Marsi,1738.0,58.4035,2020.0,both
A,66046,ROADACC,9,2024,3,66.0,66046.0,Gioia dei Marsi,1738.0,58.4035,2020.0,both
A,66047,KILLINJ,F,2020,0,66.0,66047.0,Goriano Sicoli,525.0,20.2376,2020.0,both
A,66047,KILLINJ,F,2021,1,66.0,66047.0,Goriano Sicoli,525.0,20.2376,2020.0,both
A,66047,KILLINJ,F,2022,0,66.0,66047.0,Goriano Sicoli,525.0,20.2376,2020.0,both
A,66047,KILLINJ,F,2023,2,66.0,66047.0,Goriano Sicoli,525.0,20.2376,2020.0,both
A,66047,KILLINJ,F,2024,1,66.0,66047.0,Goriano Sicoli,525.0,20.2376,2020.0,both
A,66047,KILLINJ,M,2020,0,66.0,66047.0,Goriano Sicoli,525.0,20.2376,2020.0,both
A,66047,KILLINJ,M,2021,0,66.0,66047.0,Goriano Sicoli,525.0,20.2376,2020.0,both
A,66047,KILLINJ,M,2022,0,66.0,66047.0,Goriano Sicoli,525.0,20.2376,2020.0,both
A,66047,KILLINJ,M,2023,0,66.0,66047.0,Goriano Sicoli,525.0,20.2376,2020.0,both
A,66047,KILLINJ,M,2024,0,66.0,66047.0,Goriano Sicoli,525.0,20.2376,2020.0,both
A,66047,ROADACC,9,2020,0,66.0,66047.0,Goriano Sicoli,525.0,20.2376,2020.0,both
A,66047,ROADACC,9,2021,1,66.0,66047.0,Goriano Sicoli,525.0,20.2376,2020.0,both
A,66047,ROADACC,9,2022,0,66.0,66047.0,Goriano Sicoli,525.0,20.2376,2020.0,both
A,66047,ROADACC,9,2023,1,66.0,66047.0,Goriano Sicoli,525.0,20.2376,2020.0,both
A,66047,ROADACC,9,2024,1,66.0,66047.0,Goriano Sicoli,525.0,20.2376,2020.0,both
A,66048,KILLINJ,F,2020,0,66.0,66048.0,Introdacqua,1981.0,37.1068,2020.0,both
A,66048,KILLINJ,F,2021,1,66.0,66048.0,Introdacqua,1981.0,37.1068,2020.0,both
A,66048,KILLINJ,F,2022,14,66.0,66048.0,Introdacqua,1981.0,37.1068,2020.0,both
A,66048,KILLINJ,F,2023,13,66.0,66048.0,Introdacqua,1981.0,37.1068,2020.0,both
A,66048,KILLINJ,F,2024,2,66.0,66048.0,Introdacqua,1981.0,37.1068,2020.0,both
A,66048,KILLINJ,M,2020,0,66.0,66048.0,Introdacqua,1981.0,37.1068,2020.0,both
A,66048,KILLINJ,M,2021,1,66.0,66048.0,Introdacqua,1981.0,37.1068,2020.0,both
A,66048,KILLINJ,M,2022,0,66.0,66048.0,Introdacqua,1981.0,37.1068,2020.0,both
A,66048,KILLINJ,M,2023,0,66.0,66048.0,Introdacqua,1981.0,37.1068,2020.0,both
A,66048,KILLINJ,M,2024,0,66.0,66048.0,Introdacqua,1981.0,37.1068,2020.0,both
A,66048,ROADACC,9,2020,0,66.0,66048.0,Introdacqua,1981.0,37.1068,2020.0,both
A,66048,ROADACC,9,2021,2,66.0,66048.0,Introdacqua,1981.0,37.1068,2020.0,both
A,66048,ROADACC,9,2022,6,66.0,66048.0,Introdacqua,1981.0,37.1068,2020.0,both
A,66048,ROADACC,9,2023,5,66.0,66048.0,Introdacqua,1981.0,37.1068,2020.0,both
A,66048,ROADACC,9,2024,2,66.0,66048.0,Introdacqua,1981.0,37.1068,2020.0,both
A,66049,KILLINJ,F,2020,167,66.0,66049.0,L'Aquila,69349.0,473.9064,2020.0,both
A,66049,KILLINJ,F,2021,196,66.0,66049.0,L'Aquila,69349.0,473.9064,2020.0,both
A,66049,KILLINJ,F,2022,261,66.0,66049.0,L'Aquila,69349.0,473.9064,2020.0,both
A,66049,KILLINJ,F,2023,250,66.0,66049.0,L'Aquila,69349.0,473.9064,2020.0,both
A,66049,KILLINJ,F,2024,284,66.0,66049.0,L'Aquila,69349.0,473.9064,2020.0,both
A,66049,KILLINJ,M,2020,9,66.0,66049.0,L'Aquila,69349.0,473.9064,2020.0,both
A,66049,KILLINJ,M,2021,5,66.0,66049.0,L'Aquila,69349.0,473.9064,2020.0,both
A,66049,KILLINJ,M,2022,1,66.0,66049.0,L'Aquila,69349.0,473.9064,2020.0,both
A,66049,KILLINJ,M,2023,1,66.0,66049.0,L'Aquila,69349.0,473.9064,2020.0,both
A,66049,KILLINJ,M,2024,6,66.0,66049.0,L'Aquila,69349.0,473.9064,2020.0,both
A,66049,ROADACC,9,2020,125,66.0,66049.0,L'Aquila,69349.0,473.9064,2020.0,both
A,66049,ROADACC,9,2021,155,66.0,66049.0,L'Aquila,69349.0,473.9064,2020.0,both
A,66049,ROADACC,9,2022,165,66.0,66049.0,L'Aquila,69349.0,473.9064,2020.0,both
A,66049,ROADACC,9,2023,171,66.0,66049.0,L'Aquila,69349.0,473.9064,2020.0,both
A,66049,ROADACC,9,2024,206,66.0,66049.0,L'Aquila,69349.0,473.9064,2020.0,both
A,66050,KILLINJ,F,2020,0,66.0,66050.0,Lecce nei Marsi,1569.0,66.4694,2020.0,both
A,66050,KILLINJ,F,2021,0,66.0,66050.0,Lecce nei Marsi,1569.0,66.4694,2020.0,both
A,66050,KILLINJ,F,2022,0,66.0,66050.0,Lecce nei Marsi,1569.0,66.4694,2020.0,both
A,66050,KILLINJ,F,2023,0,66.0,66050.0,Lecce nei Marsi,1569.0,66.4694,2020.0,both
A,66050,KILLINJ,M,2020,0,66.0,66050.0,Lecce nei Marsi,1569.0,66.4694,2020.0,both
A,66050,KILLINJ,M,2021,0,66.0,66050.0,Lecce nei Marsi,1569.0,66.4694,2020.0,both
A,66050,KILLINJ,M,2022,0,66.0,66050.0,Lecce nei Marsi,1569.0,66.4694,2020.0,both
A,66050,KILLINJ,M,2023,0,66.0,66050.0,Lecce nei Marsi,1569.0,66.4694,2020.0,both
A,66050,ROADACC,9,2020,0,66.0,66050.0,Lecce nei Marsi,1569.0,66.4694,2020.0,both
A,66050,ROADACC,9,2021,0,66.0,66050.0,Lecce nei Marsi,1569.0,66.4694,2020.0,both
A,66050,ROADACC,9,2022,0,66.0,66050.0,Lecce nei Marsi,1569.0,66.4694,2020.0,both
A,66050,ROADACC,9,2023,0,66.0,66050.0,Lecce nei Marsi,1569.0,66.4694,2020.0,both
A,66051,KILLINJ,F,2020,7,66.0,66051.0,Luco dei Marsi,6047.0,44.8647,2020.0,both
A,66051,KILLINJ,F,2021,12,66.0,66051.0,Luco dei Marsi,6047.0,44.8647,2020.0,both
A,66051,KILLINJ,F,2022,12,66.0,66051.0,Luco dei Marsi,6047.0,44.8647,2020.0,both
A,66051,KILLINJ,F,2023,16,66.0,66051.0,Luco dei Marsi,6047.0,44.8647,2020.0,both
A,66051,KILLINJ,F,2024,19,66.0,66051.0,Luco dei Marsi,6047.0,44.8647,2020.0,both
A,66051,KILLINJ,M,2020,0,66.0,66051.0,Luco dei Marsi,6047.0,44.8647,2020.0,both
A,66051,KILLINJ,M,2021,0,66.0,66051.0,Luco dei Marsi,6047.0,44.8647,2020.0,both
A,66051,KILLINJ,M,2022,0,66.0,66051.0,Luco dei Marsi,6047.0,44.8647,2020.0,both
A,66051,KILLINJ,M,2023,0,66.0,66051.0,Luco dei Marsi,6047.0,44.8647,2020.0,both
A,66051,KILLINJ,M,2024,0,66.0,66051.0,Luco dei Marsi,6047.0,44.8647,2020.0,both
A,66051,ROADACC,9,2020,4,66.0,66051.0,Luco dei Marsi,6047.0,44.8647,2020.0,both
A,66051,ROADACC,9,2021,6,66.0,66051.0,Luco dei Marsi,6047.0,44.8647,2020.0,both
