ID_COMUNE,DATA_TYPE,RESULTS,TIME_PERIOD,OBS_VALUE,CODICE PROVINCIA,COMUNE,RESIDENTI,SUPERFICIE (KMQ),INCIDENTI_PRO_CAPITE(1000),DENSITA_INCIDENTI,DENSITA_POPOLAZIONE
80012,incidenti_stradali,incidenti,2021,24,280,Bovalino,8689,18.0561,2.76211301645759,1.3291906890192233,481.22241237033467
80012,incidenti_stradali,incidenti,2022,26,280,Bovalino,8689,18.0561,2.992289101162389,1.4399565797708254,481.22241237033467
80012,incidenti_stradali,incidenti,2023,25,280,Bovalino,8689,18.0561,2.8772010588099897,1.3845736343950243,481.22241237033467
80012,incidenti_stradali,incidenti,2024,21,280,Bovalino,8689,18.0561,2.416848889400391,1.1630418528918205,481.22241237033467
80013,incidenti_stradali,incidenti,2020,6,280,Bova Marina,4156,29.4995,1.4436958614051971,0.203393277852167,140.88374379226767
80013,incidenti_stradali,incidenti,2021,8,280,Bova Marina,4156,29.4995,1.9249278152069298,0.2711910371362226,140.88374379226767
80013,incidenti_stradali,incidenti,2022,8,280,Bova Marina,4156,29.4995,1.9249278152069298,0.2711910371362226,140.88374379226767
80013,incidenti_stradali,incidenti,2023,9,280,Bova Marina,4156,29.4995,2.165543792107796,0.3050899167782505,140.88374379226767
80013,incidenti_stradali,incidenti,2024,7,280,Bova Marina,4156,29.4995,1.6843118383060633,0.2372921574941948,140.88374379226767
80014,incidenti_stradali,incidenti,2020,2,280,Brancaleone,3314,36.1371,0.6035003017501509,0.055344784169177944,91.70630736832784
80014,incidenti_stradali,incidenti,2021,7,280,Brancaleone,3314,36.1371,2.1122510561255283,0.19370674459212278,91.70630736832784
80014,incidenti_stradali,incidenti,2022,7,280,Brancaleone,3314,36.1371,2.1122510561255283,0.19370674459212278,91.70630736832784
80014,incidenti_stradali,incidenti,2023,6,280,Brancaleone,3314,36.1371,1.8105009052504526,0.16603435250753382,91.70630736832784
80014,incidenti_stradali,incidenti,2024,5,280,Brancaleone,3314,36.1371,1.508750754375377,0.13836196042294485,91.70630736832784
80015,incidenti_stradali,incidenti,2020,0,280,Bruzzano Zeffirio,1054,20.7427,0.0,0.0,50.813057123711
80015,incidenti_stradali,incidenti,2021,1,280,Bruzzano Zeffirio,1054,20.7427,0.9487666034155597,0.04820973161642409,50.813057123711
80015,incidenti_stradali,incidenti,2022,3,280,Bruzzano Zeffirio,1054,20.7427,2.846299810246679,0.14462919484927228,50.813057123711
80015,incidenti_stradali,incidenti,2023,0,280,Bruzzano Zeffirio,1054,20.7427,0.0,0.0,50.813057123711
80016,incidenti_stradali,incidenti,2020,0,280,Calanna,799,10.9648,0.0,0.0,72.86954618415292
80016,incidenti_stradali,incidenti,2021,0,280,Calanna,799,10.9648,0.0,0.0,72.86954618415292
80016,incidenti_stradali,incidenti,2022,0,280,Calanna,799,10.9648,0.0,0.0,72.86954618415292
80016,incidenti_stradali,incidenti,2023,1,280,Calanna,799,10.9648,1.2515644555694618,0.0912009338975631,72.86954618415292
80017,incidenti_stradali,incidenti,2020,0,280,Camini,778,17.4105,0.0,0.0,44.68567818270584
80017,incidenti_stradali,incidenti,2021,1,280,Camini,778,17.4105,1.2853470437017993,0.057436604347950955,44.68567818270584
80017,incidenti_stradali,incidenti,2022,1,280,Camini,778,17.4105,1.2853470437017993,0.057436604347950955,44.68567818270584
80017,incidenti_stradali,incidenti,2023,3,280,Camini,778,17.4105,3.8560411311053984,0.17230981304385284,44.68567818270584
80018,incidenti_stradali,incidenti,2020,1,280,Campo Calabro,4473,8.0092,0.223563603845294,0.124856415122609,558.48274484343
80018,incidenti_stradali,incidenti,2021,5,280,Campo Calabro,4473,8.0092,1.1178180192264697,0.624282075613045,558.48274484343
80018,incidenti_stradali,incidenti,2022,5,280,Campo Calabro,4473,8.0092,1.1178180192264697,0.624282075613045,558.48274484343
80018,incidenti_stradali,incidenti,2023,3,280,Campo Calabro,4473,8.0092,0.670690811535882,0.374569245367827,558.48274484343
80018,incidenti_stradali,incidenti,2024,2,280,Campo Calabro,4473,8.0092,0.447127207690588,0.249712830245218,558.48274484343
80019,incidenti_stradali,incidenti,2020,1,280,Candidoni,418,26.9521,2.3923444976076556,0.037102860259497404,15.508995588469915
80019,incidenti_stradali,incidenti,2021,2,280,Candidoni,418,26.9521,4.784688995215311,0.07420572051899481,15.508995588469915
80019,incidenti_stradali,incidenti,2022,3,280,Candidoni,418,26.9521,7.177033492822967,0.1113085807784922,15.508995588469915
80019,incidenti_stradali,incidenti,2023,3,280,Candidoni,418,26.9521,7.177033492822967,0.1113085807784922,15.508995588469915
80019,incidenti_stradali,incidenti,2024,4,280,Candidoni,418,26.9521,9.569377990430622,0.14841144103798962,15.508995588469915
80020,incidenti_stradali,incidenti,2020,0,280,Canolo,700,28.2971,0.0,0.0,24.737517272087953
80020,incidenti_stradali,incidenti,2021,1,280,Canolo,700,28.2971,1.4285714285714286,0.03533931038869707,24.737517272087953
80020,incidenti_stradali,incidenti,2022,0,280,Canolo,700,28.2971,0.0,0.0,24.737517272087953
80020,incidenti_stradali,incidenti,2023,0,280,Canolo,700,28.2971,0.0,0.0,24.737517272087953
80021,incidenti_stradali,incidenti,2020,0,280,Caraffa del Bianco,469,11.4621,0.0,0.0,40.91745840640022
80021,incidenti_stradali,incidenti,2021,0,280,Caraffa del Bianco,469,11.4621,0.0,0.0,40.91745840640022
80021,incidenti_stradali,incidenti,2022,0,280,Caraffa del Bianco,469,11.4621,0.0,0.0,40.91745840640022
80021,incidenti_stradali,incidenti,2023,2,280,Caraffa del Bianco,469,11.4621,4.264392324093817,0.17448809554968114,40.91745840640022
80022,incidenti_stradali,incidenti,2020,0,280,Cardeto,1372,37.2657,0.0,0.0,36.8166973919717
80022,incidenti_stradali,incidenti,2021,0,280,Cardeto,1372,37.2657,0.0,0.0,36.8166973919717
80022,incidenti_stradali,incidenti,2022,0,280,Cardeto,1372,37.2657,0.0,0.0,36.8166973919717
80022,incidenti_stradali,incidenti,2023,0,280,Cardeto,1372,37.2657,0.0,0.0,36.8166973919717
80023,incidenti_stradali,incidenti,2020,1,280,Careri,2145,38.1623,0.4662004662004662,0.02620387135995472,56.20730406710287
80023,incidenti_stradali,incidenti,2021,1,280,Careri,2145,38.1623,0.4662004662004662,0.02620387135995472,56.20730406710287
80023,incidenti_stradali,incidenti,2022,3,280,Careri,2145,38.1623,1.3986013986013985,0.07861161407986415,56.20730406710287
80023,incidenti_stradali,incidenti,2023,5,280,Careri,2145,38.1623,2.331002331002331,0.13101935679977358,56.20730406710287
80023,incidenti_stradali,incidenti,2024,1,280,Careri,2145,38.1623,0.4662004662004662,0.02620387135995472,56.20730406710287
80024,incidenti_stradali,incidenti,2020,0,280,Casignana,726,24.5414,0.0,0.0,29.58266439567425
80024,incidenti_stradali,incidenti,2021,0,280,Casignana,726,24.5414,0.0,0.0,29.58266439567425
80024,incidenti_stradali,incidenti,2022,0,280,Casignana,726,24.5414,0.0,0.0,29.58266439567425
80024,incidenti_stradali,incidenti,2023,1,280,Casignana,726,24.5414,1.3774104683195594,0.040747471619386015,29.58266439567425
80024,incidenti_stradali,incidenti,2024,2,280,Casignana,726,24.5414,2.7548209366391188,0.08149494323877203,29.58266439567425
80025,incidenti_stradali,incidenti,2020,9,280,Caulonia,6749,101.7562,1.3335308934656986,0.08844669907091655,66.32519689217953
80025,incidenti_stradali,incidenti,2021,14,280,Caulonia,6749,101.7562,2.074381389835531,0.13758375411031465,66.32519689217953
80025,incidenti_stradali,incidenti,2022,11,280,Caulonia,6749,101.7562,1.6298710920136317,0.1081015210866758,66.32519689217953
80025,incidenti_stradali,incidenti,2023,13,280,Caulonia,6749,101.7562,1.9262112905615647,0.12775634310243503,66.32519689217953
80025,incidenti_stradali,incidenti,2024,16,280,Caulonia,6749,101.7562,2.370721588383464,0.1572385761260739,66.32519689217953
80026,incidenti_stradali,incidenti,2020,1,280,Ciminà,534,49.2342,1.8726591760299625,0.020311084571293936,10.846119161070963
80026,incidenti_stradali,incidenti,2021,0,280,Ciminà,534,49.2342,0.0,0.0,10.846119161070963
80026,incidenti_stradali,incidenti,2022,1,280,Ciminà,534,49.2342,1.8726591760299625,0.020311084571293936,10.846119161070963
80026,incidenti_stradali,incidenti,2023,0,280,Ciminà,534,49.2342,0.0,0.0,10.846119161070963
80027,incidenti_stradali,incidenti,2020,7,280,Cinquefrondi,6244,29.9509,1.1210762331838564,0.2337158482716713,208.4745366583308
80027,incidenti_stradali,incidenti,2021,4,280,Cinquefrondi,6244,29.9509,0.6406149903907751,0.13355191329809787,208.4745366583308
80027,incidenti_stradali,incidenti,2022,4,280,Cinquefrondi,6244,29.9509,0.6406149903907751,0.13355191329809787,208.4745366583308
80027,incidenti_stradali,incidenti,2023,7,280,Cinquefrondi,6244,29.9509,1.1210762331838564,0.2337158482716713,208.4745366583308
80027,incidenti_stradali,incidenti,2024,7,280,Cinquefrondi,6244,29.9509,1.1210762331838564,0.2337158482716713,208.4745366583308
80028,incidenti_stradali,incidenti,2020,11,280,Cittanova,9855,61.9827,1.1161846778285134,0.17746887437946393,158.9959779099652
80028,incidenti_stradali,incidenti,2021,9,280,Cittanova,9855,61.9827,0.91324200913242,0.1452018063104705,158.9959779099652
80028,incidenti_stradali,incidenti,2022,13,280,Cittanova,9855,61.9827,1.3191273465246067,0.2097359424484574,158.9959779099652
80028,incidenti_stradali,incidenti,2023,16,280,Cittanova,9855,61.9827,1.6235413495687467,0.25813654455194757,158.9959779099652
80028,incidenti_stradali,incidenti,2024,16,280,Cittanova,9855,61.9827,1.6235413495687467,0.25813654455194757,158.9959779099652
80029,incidenti_stradali,incidenti,2020,8,280,Condofuri,4712,60.2945,1.697792869269949,0.13268208543067775,78.1497483186692
80029,incidenti_stradali,incidenti,2021,10,280,Condofuri,4712,60.2945,2.1222410865874366,0.1658526067883472,78.1497483186692
80029,incidenti_stradali,incidenti,2022,6,280,Condofuri,4712,60.2945,1.2733446519524618,0.09951156407300832,78.1497483186692
80029,incidenti_stradali,incidenti,2023,9,280,Condofuri,4712,60.2945,1.9100169779286926,0.14926734610951248,78.1497483186692
80029,incidenti_stradali,incidenti,2024,13,280,Condofuri,4712,60.2945,2.7589134125636674,0.21560838882485137,78.1497483186692
80030,incidenti_stradali,incidenti,2020,1,280,Cosoleto,822,34.3736,1.2165450121654502,0.029092093932552885,23.913701212558472
80030,incidenti_stradali,incidenti,2021,0,280,Cosoleto,822,34.3736,0.0,0.0,23.913701212558472
80030,incidenti_stradali,incidenti,2022,0,280,Cosoleto,822,34.3736,0.0,0.0,23.913701212558472
80030,incidenti_stradali,incidenti,2023,1,280,Cosoleto,822,34.3736,1.2165450121654502,0.029092093932552885,23.913701212558472
80031,incidenti_stradali,incidenti,2020,0,280,Delianuova,3141,21.38,0.0,0.0,146.91300280636108
80031,incidenti_stradali,incidenti,2021,2,280,Delianuova,3141,21.38,0.6367398917542184,0.09354536950420955,146.91300280636108
80031,incidenti_stradali,incidenti,2022,1,280,Delianuova,3141,21.38,0.3183699458771092,0.046772684752104776,146.91300280636108
80031,incidenti_stradali,incidenti,2023,1,280,Delianuova,3141,21.38,0.3183699458771092,0.046772684752104776,146.91300280636108
80031,incidenti_stradali,incidenti,2024,1,280,Delianuova,3141,21.38,0.3183699458771092,0.046772684752104776,146.91300280636108
80032,incidenti_stradali,incidenti,2020,0,280,Feroleto della Chiesa,1517,7.5555,0.0,0.0,200.7808880947654
80032,incidenti_stradali,incidenti,2021,0,280,Feroleto della Chiesa,1517,7.5555,0.0,0.0,200.7808880947654
80032,incidenti_stradali,incidenti,2022,4,280,Feroleto della Chiesa,1517,7.5555,2.6367831245880025,0.5294156574680696,200.7808880947654
80032,incidenti_stradali,incidenti,2023,1,280,Feroleto della Chiesa,1517,7.5555,0.6591957811470006,0.1323539143670174,200.7808880947654
80032,incidenti_stradali,incidenti,2024,3,280,Feroleto della Chiesa,1517,7.5555,1.977587343441002,0.3970617431010522,200.7808880947654
80033,incidenti_stradali,incidenti,2020,0,280,Ferruzzano,771,19.1061,0.0,0.0,40.353604346255906
80033,incidenti_stradali,incidenti,2021,0,280,Ferruzzano,771,19.1061,0.0,0.0,40.353604346255906
80033,incidenti_stradali,incidenti,2022,0,280,Ferruzzano,771,19.1061,0.0,0.0,40.353604346255906
80033,incidenti_stradali,incidenti,2023,1,280,Ferruzzano,771,19.1061,1.297016861219196,0.052339305248062136,40.353604346255906
80033,incidenti_stradali,incidenti,2024,1,280,Ferruzzano,771,19.1061,1.297016861219196,0.052339305248062136,40.353604346255906
80034,incidenti_stradali,incidenti,2020,1,280,Fiumara,871,6.5876,1.1481056257175661,0.15180035217681706,132.21810674600763
80034,incidenti_stradali,incidenti,2021,0,280,Fiumara,871,6.5876,0.0,0.0,132.21810674600763
80034,incidenti_stradali,incidenti,2022,1,280,Fiumara,871,6.5876,1.1481056257175661,0.15180035217681706,132.21810674600763
80034,incidenti_stradali,incidenti,2023,0,280,Fiumara,871,6.5876,0.0,0.0,132.21810674600763
80034,incidenti_stradali,incidenti,2024,1,280,Fiumara,871,6.5876,1.1481056257175661,0.15180035217681706,132.21810674600763
80035,incidenti_stradali,incidenti,2020,1,280,Galatro,1499,51.3403,0.66711140760507,0.019477876054483517,29.19733620567079
80035,incidenti_stradali,incidenti,2021,1,280,Galatro,1499,51.3403,0.66711140760507,0.019477876054483517,29.19733620567079
80035,incidenti_stradali,incidenti,2022,0,280,Galatro,1499,51.3403,0.0,0.0,29.19733620567079
80035,incidenti_stradali,incidenti,2023,2,280,Galatro,1499,51.3403,1.33422281521014,0.03895575210896703,29.19733620567079
80036,incidenti_stradali,incidenti,2020,1,280,Gerace,2426,28.9874,0.41220115416323166,0.0344977472971015,83.69153494276823
80036,incidenti_stradali,incidenti,2021,0,280,Gerace,2426,28.9874,0.0,0.0,83.69153494276823
80036,incidenti_stradali,incidenti,2022,1,280,Gerace,2426,28.9874,0.41220115416323166,0.0344977472971015,83.69153494276823
80036,incidenti_stradali,incidenti,2023,3,280,Gerace,2426,28.9874,1.2366034624896949,0.10349324189130449,83.69153494276823
80036,incidenti_stradali,incidenti,2024,4,280,Gerace,2426,28.9874,1.6488046166529267,0.137990989188406,83.69153494276823
80037,incidenti_stradali,incidenti,2020,0,280,Giffone,1602,14.7186,0.0,0.0,108.8418735477559
80037,incidenti_stradali,incidenti,2021,0,280,Giffone,1602,14.7186,0.0,0.0,108.8418735477559
80037,incidenti_stradali,incidenti,2022,0,280,Giffone,1602,14.7186,0.0,0.0,108.8418735477559
80037,incidenti_stradali,incidenti,2023,0,280,Giffone,1602,14.7186,0.0,0.0,108.8418735477559
80038,incidenti_stradali,incidenti,2020,26,280,Gioia Tauro,19133,39.8668,1.3589086917890556,0.6521717318671175,479.9231440697523
80038,incidenti_stradali,incidenti,2021,33,280,Gioia Tauro,19133,39.8668,1.7247687241938012,0.8277564289082646,479.9231440697523
80038,incidenti_stradali,incidenti,2022,24,280,Gioia Tauro,19133,39.8668,1.254377253959128,0.602004675569647,479.9231440697523
80038,incidenti_stradali,incidenti,2023,21,280,Gioia Tauro,19133,39.8668,1.0975800972142373,0.5267540911234411,479.9231440697523
80038,incidenti_stradali,incidenti,2024,25,280,Gioia Tauro,19133,39.8668,1.3066429728740918,0.6270882037183823,479.9231440697523
80039,incidenti_stradali,incidenti,2020,1,280,Gioiosa Ionica,6799,36.0708,0.14708045300779526,0.02772325537553922,188.49041329829114
80039,incidenti_stradali,incidenti,2021,7,280,Gioiosa Ionica,6799,36.0708,1.0295631710545667,0.19406278762877452,188.49041329829114
80039,incidenti_stradali,incidenti,2022,8,280,Gioiosa Ionica,6799,36.0708,1.1766436240623621,0.22178604300431376,188.49041329829114
80039,incidenti_stradali,incidenti,2023,5,280,Gioiosa Ionica,6799,36.0708,0.7354022650389763,0.1386162768776961,188.49041329829114
80039,incidenti_stradali,incidenti,2024,9,280,Gioiosa Ionica,6799,36.0708,1.3237240770701575,0.24950929837985297,188.49041329829114
80040,incidenti_stradali,incidenti,2020,1,280,Grotteria,2876,37.9745,0.3477051460361613,0.02633346061172629,75.7350327193248
80040,incidenti_stradali,incidenti,2021,5,280,Grotteria,2876,37.9745,1.7385257301808068,0.13166730305863145,75.7350327193248
80040,incidenti_stradali,incidenti,2022,2,280,Grotteria,2876,37.9745,0.6954102920723226,0.05266692122345258,75.7350327193248
80040,incidenti_stradali,incidenti,2023,3,280,Grotteria,2876,37.9745,1.043115438108484,0.07900038183517888,75.7350327193248
80040,incidenti_stradali,incidenti,2024,2,280,Grotteria,2876,37.9745,0.6954102920723226,0.05266692122345258,75.7350327193248
80041,incidenti_stradali,incidenti,2020,0,280,Laganadi,378,8.1905,0.0,0.0,46.15102863073072
80041,incidenti_stradali,incidenti,2021,0,280,Laganadi,378,8.1905,0.0,0.0,46.15102863073072
80041,incidenti_stradali,incidenti,2022,0,280,Laganadi,378,8.1905,0.0,0.0,46.15102863073072
80041,incidenti_stradali,incidenti,2023,0,280,Laganadi,378,8.1905,0.0,0.0,46.15102863073072
80041,incidenti_stradali,incidenti,2024,1,280,Laganadi,378,8.1905,2.6455026455026456,0.12209266833526647,46.15102863073072
80042,incidenti_stradali,incidenti,2020,0,280,Laureana di Borrello,4716,35.6906,0.0,0.0,132.13563235137542
80042,incidenti_stradali,incidenti,2021,5,280,Laureana di Borrello,4716,35.6906,1.0602205258693809,0.1400929096176584,132.13563235137542
80042,incidenti_stradali,incidenti,2022,3,280,Laureana di Borrello,4716,35.6906,0.6361323155216285,0.08405574577059505,132.13563235137542
80042,incidenti_stradali,incidenti,2023,5,280,Laureana di Borrello,4716,35.6906,1.0602205258693809,0.1400929096176584,132.13563235137542
80042,incidenti_stradali,incidenti,2024,3,280,Laureana di Borrello,4716,35.6906,0.6361323155216285,0.08405574577059505,132.13563235137542
80043,incidenti_stradali,incidenti,2020,22,280,Locri,11925,25.7538,1.8448637316561844,0.8542428690135049,463.03846422663844
80043,incidenti_stradali,incidenti,2021,31,280,Locri,11925,25.7538,2.59958071278826,1.2037058608826658,463.03846422663844
80043,incidenti_stradali,incidenti,2022,25,280,Locri,11925,25.7538,2.0964360587002098,0.9707305329698919,463.03846422663844
80043,incidenti_stradali,incidenti,2023,33,280,Locri,11925,25.7538,2.767295597484277,1.2813643035202573,463.03846422663844
80043,incidenti_stradali,incidenti,2024,31,280,Locri,11925,25.7538,2.59958071278826,1.2037058608826658,463.03846422663844
80044,incidenti_stradali,incidenti,2020,2,280,Mammola,2537,81.0708,0.7883326763894363,0.02466979479664688,31.293634699546566
80044,incidenti_stradali,incidenti,2021,5,280,Mammola,2537,81.0708,1.970831690973591,0.0616744869916172,31.293634699546566
80044,incidenti_stradali,incidenti,2022,5,280,Mammola,2537,81.0708,1.970831690973591,0.0616744869916172,31.293634699546566
80044,incidenti_stradali,incidenti,2023,7,280,Mammola,2537,81.0708,2.7591643673630273,0.08634428178826407,31.293634699546566
80044,incidenti_stradali,incidenti,2024,8,280,Mammola,2537,81.0708,3.153330705557745,0.09867917918658752,31.293634699546566
80045,incidenti_stradali,incidenti,2020,14,280,Marina di Gioiosa Ionica,6282,16.1551,2.228589621139764,0.8665994020464125,388.8555316896831
80045,incidenti_stradali,incidenti,2021,15,280,Marina di Gioiosa Ionica,6282,16.1551,2.3877745940783193,0.928499359335442,388.8555316896831
80045,incidenti_stradali,incidenti,2022,20,280,Marina di Gioiosa Ionica,6282,16.1551,3.183699458771092,1.2379991457805894,388.8555316896831
80045,incidenti_stradali,incidenti,2023,18,280,Marina di Gioiosa Ionica,6282,16.1551,2.865329512893983,1.1141992312025304,388.8555316896831
80045,incidenti_stradali,incidenti,2024,13,280,Marina di Gioiosa Ionica,6282,16.1551,2.0694046482012096,0.8046994447573831,388.8555316896831
80046,incidenti_stradali,incidenti,2020,0,280,Maropati,1377,10.519,0.0,0.0,130.90597965586082
80046,incidenti_stradali,incidenti,2021,1,280,Maropati,1377,10.519,0.7262164124909223,0.09506607091928891,130.90597965586082
80046,incidenti_stradali,incidenti,2022,1,280,Maropati,1377,10.519,0.7262164124909223,0.09506607091928891,130.90597965586082
80046,incidenti_stradali,incidenti,2023,1,280,Maropati,1377,10.519,0.7262164124909223,0.09506607091928891,130.90597965586082
80047,incidenti_stradali,incidenti,2020,0,280,Martone,520,8.3362,0.0,0.0,62.37854178162712
80047,incidenti_stradali,incidenti,2021,0,280,Martone,520,8.3362,0.0,0.0,62.37854178162712
80047,incidenti_stradali,incidenti,2022,0,280,Martone,520,8.3362,0.0,0.0,62.37854178162712
80047,incidenti_stradali,incidenti,2023,0,280,Martone,520,8.3362,0.0,0.0,62.37854178162712
80048,incidenti_stradali,incidenti,2020,0,280,Melicuccà,841,17.4033,0.0,0.0,48.32416840484276
80048,incidenti_stradali,incidenti,2021,0,280,Melicuccà,841,17.4033,0.0,0.0,48.32416840484276
80048,incidenti_stradali,incidenti,2022,0,280,Melicuccà,841,17.4033,0.0,0.0,48.32416840484276
80048,incidenti_stradali,incidenti,2023,0,280,Melicuccà,841,17.4033,0.0,0.0,48.32416840484276
80049,incidenti_stradali,incidenti,2020,2,280,Melicucco,4851,6.5328,0.4122861265718408,0.3061474406073965,742.5606171932403
80049,incidenti_stradali,incidenti,2021,2,280,Melicucco,4851,6.5328,0.4122861265718408,0.3061474406073965,742.5606171932403
80049,incidenti_stradali,incidenti,2022,2,280,Melicucco,4851,6.5328,0.4122861265718408,0.3061474406073965,742.5606171932403
80049,incidenti_stradali,incidenti,2023,2,280,Melicucco,4851,6.5328,0.4122861265718408,0.3061474406073965,742.5606171932403
80049,incidenti_stradali,incidenti,2024,7,280,Melicucco,4851,6.5328,1.443001443001443,1.0715160421258878,742.5606171932403
80050,incidenti_stradali,incidenti,2020,15,280,Melito di Porto Salvo,10650,35.4083,1.4084507042253522,0.4236294880014008,300.7769364809946
80050,incidenti_stradali,incidenti,2021,20,280,Melito di Porto Salvo,10650,35.4083,1.8779342723004695,0.5648393173352011,300.7769364809946
80050,incidenti_stradali,incidenti,2022,17,280,Melito di Porto Salvo,10650,35.4083,1.596244131455399,0.48011341973492094,300.7769364809946
80050,incidenti_stradali,incidenti,2023,13,280,Melito di Porto Salvo,10650,35.4083,1.2206572769953052,0.3671455562678807,300.7769364809946
80050,incidenti_stradali,incidenti,2024,16,280,Melito di Porto Salvo,10650,35.4083,1.5023474178403755,0.4518714538681609,300.7769364809946
80051,incidenti_stradali,incidenti,2020,0,280,Molochio,2279,37.4469,0.0,0.0,60.85951040005982
80051,incidenti_stradali,incidenti,2021,1,280,Molochio,2279,37.4469,0.43878894251864853,0.02670448021064494,60.85951040005982
80051,incidenti_stradali,incidenti,2022,0,280,Molochio,2279,37.4469,0.0,0.0,60.85951040005982
80051,incidenti_stradali,incidenti,2023,0,280,Molochio,2279,37.4469,0.0,0.0,60.85951040005982
80051,incidenti_stradali,incidenti,2024,1,280,Molochio,2279,37.4469,0.43878894251864853,0.02670448021064494,60.85951040005982
80052,incidenti_stradali,incidenti,2020,2,280,Monasterace,3407,15.7333,0.587026709715292,0.12711891338752837,216.54706895565457
80052,incidenti_stradali,incidenti,2021,2,280,Monasterace,3407,15.7333,0.587026709715292,0.12711891338752837,216.54706895565457
80052,incidenti_stradali,incidenti,2022,5,280,Monasterace,3407,15.7333,1.4675667742882301,0.3177972834688209,216.54706895565457
80052,incidenti_stradali,incidenti,2023,7,280,Monasterace,3407,15.7333,2.0545934840035223,0.44491619685634926,216.54706895565457
80052,incidenti_stradali,incidenti,2024,4,280,Monasterace,3407,15.7333,1.174053419430584,0.25423782677505674,216.54706895565457
80053,incidenti_stradali,incidenti,2020,6,280,Montebello Jonico,5736,56.4508,1.0460251046025104,0.10628724482203972,101.61060604986997
80053,incidenti_stradali,incidenti,2021,6,280,Montebello Jonico,5736,56.4508,1.0460251046025104,0.10628724482203972,101.61060604986997
80053,incidenti_stradali,incidenti,2022,11,280,Montebello Jonico,5736,56.4508,1.9177126917712692,0.19485994884040617,101.61060604986997
80053,incidenti_stradali,incidenti,2023,10,280,Montebello Jonico,5736,56.4508,1.7433751743375174,0.17714540803673287,101.61060604986997
80053,incidenti_stradali,incidenti,2024,4,280,Montebello Jonico,5736,56.4508,0.6973500697350069,0.07085816321469315,101.61060604986997
80054,incidenti_stradali,incidenti,2020,16,280,Motta San Giovanni,5699,46.4757,2.807510089489384,0.3442659282162506,122.62322030652577
80054,incidenti_stradali,incidenti,2021,12,280,Motta San Giovanni,5699,46.4757,2.1056325671170377,0.258199446162188,122.62322030652577
80054,incidenti_stradali,incidenti,2022,12,280,Motta San Giovanni,5699,46.4757,2.1056325671170377,0.258199446162188,122.62322030652577
80054,incidenti_stradali,incidenti,2023,5,280,Motta San Giovanni,5699,46.4757,0.8773469029654326,0.10758310256757832,122.62322030652577
80054,incidenti_stradali,incidenti,2024,6,280,Motta San Giovanni,5699,46.4757,1.0528162835585189,0.129099723081094,122.62322030652577
80055,incidenti_stradali,incidenti,2020,8,280,Oppido Mamertina,4897,58.8739,1.6336532570961813,0.13588364283663898,83.17777487137764
80055,incidenti_stradali,incidenti,2021,2,280,Oppido Mamertina,4897,58.8739,0.4084133142740453,0.033970910709159745,83.17777487137764
80055,incidenti_stradali,incidenti,2022,4,280,Oppido Mamertina,4897,58.8739,0.8168266285480906,0.06794182141831949,83.17777487137764
80055,incidenti_stradali,incidenti,2023,5,280,Oppido Mamertina,4897,58.8739,1.0210332856851134,0.08492727677289937,83.17777487137764
80055,incidenti_stradali,incidenti,2024,6,280,Oppido Mamertina,4897,58.8739,1.225239942822136,0.10191273212747924,83.17777487137764
80056,incidenti_stradali,incidenti,2020,0,280,Palizzi,2097,52.6163,0.0,0.0,39.8545697816076
80056,incidenti_stradali,incidenti,2021,4,280,Palizzi,2097,52.6163,1.9074868860276586,0.0760220692066907,39.8545697816076
80056,incidenti_stradali,incidenti,2022,0,280,Palizzi,2097,52.6163,0.0,0.0,39.8545697816076
80056,incidenti_stradali,incidenti,2023,3,280,Palizzi,2097,52.6163,1.4306151645207439,0.057016551905018024,39.8545697816076
80056,incidenti_stradali,incidenti,2024,1,280,Palizzi,2097,52.6163,0.47687172150691465,0.019005517301672676,39.8545697816076
80057,incidenti_stradali,incidenti,2020,26,280,Palmi,17842,32.121,1.4572357359040466,0.8094393076180691,555.4621587123688
80057,incidenti_stradali,incidenti,2021,52,280,Palmi,17842,32.121,2.9144714718080933,1.6188786152361383,555.4621587123688
80057,incidenti_stradali,incidenti,2022,48,280,Palmi,17842,32.121,2.6902813585920864,1.4943494909872046,555.4621587123688
80057,incidenti_stradali,incidenti,2023,35,280,Palmi,17842,32.121,1.9616634906400627,1.08962983717817,555.4621587123688
80057,incidenti_stradali,incidenti,2024,39,280,Palmi,17842,32.121,2.18585360385607,1.2141589614271038,555.4621587123688
80058,incidenti_stradali,incidenti,2020,1,280,Pazzano,504,15.569,1.984126984126984,0.06423020104052925,32.37202132442675
80058,incidenti_stradali,incidenti,2021,1,280,Pazzano,504,15.569,1.984126984126984,0.06423020104052925,32.37202132442675
80058,incidenti_stradali,incidenti,2022,0,280,Pazzano,504,15.569,0.0,0.0,32.37202132442675
80058,incidenti_stradali,incidenti,2023,0,280,Pazzano,504,15.569,0.0,0.0,32.37202132442675
80059,incidenti_stradali,incidenti,2020,0,280,Placanica,1044,29.5105,0.0,0.0,35.37723860998628
80059,incidenti_stradali,incidenti,2021,0,280,Placanica,1044,29.5105,0.0,0.0,35.37723860998628
80059,incidenti_stradali,incidenti,2022,0,280,Placanica,1044,29.5105,0.0,0.0,35.37723860998628
80059,incidenti_stradali,incidenti,2023,0,280,Placanica,1044,29.5105,0.0,0.0,35.37723860998628
