ID_COMUNE,DATA_TYPE,RESULTS,TIME_PERIOD,OBS_VALUE,CODICE PROVINCIA,COMUNE,RESIDENTI,SUPERFICIE (KMQ)
70065,incidenti_stradali,incidenti,2024,1,70,San Giacomo degli Schiavoni,1375,11.0822
70066,morti_e_feriti,feriti,2020,0,70,San Giovanni in Galdo,537,19.4484
70066,morti_e_feriti,feriti,2021,0,70,San Giovanni in Galdo,537,19.4484
70066,morti_e_feriti,feriti,2022,0,70,San Giovanni in Galdo,537,19.4484
70066,morti_e_feriti,feriti,2023,0,70,San Giovanni in Galdo,537,19.4484
70066,morti_e_feriti,morti,2020,0,70,San Giovanni in Galdo,537,19.4484
70066,morti_e_feriti,morti,2021,0,70,San Giovanni in Galdo,537,19.4484
70066,morti_e_feriti,morti,2022,0,70,San Giovanni in Galdo,537,19.4484
70066,morti_e_feriti,morti,2023,0,70,San Giovanni in Galdo,537,19.4484
70066,incidenti_stradali,incidenti,2020,0,70,San Giovanni in Galdo,537,19.4484
70066,incidenti_stradali,incidenti,2021,0,70,San Giovanni in Galdo,537,19.4484
70066,incidenti_stradali,incidenti,2022,0,70,San Giovanni in Galdo,537,19.4484
70066,incidenti_stradali,incidenti,2023,0,70,San Giovanni in Galdo,537,19.4484
70067,morti_e_feriti,feriti,2020,4,70,San Giuliano del Sannio,949,24.0508
70067,morti_e_feriti,feriti,2021,0,70,San Giuliano del Sannio,949,24.0508
70067,morti_e_feriti,feriti,2022,2,70,San Giuliano del Sannio,949,24.0508
70067,morti_e_feriti,feriti,2023,0,70,San Giuliano del Sannio,949,24.0508
70067,morti_e_feriti,feriti,2024,0,70,San Giuliano del Sannio,949,24.0508
70067,morti_e_feriti,morti,2020,0,70,San Giuliano del Sannio,949,24.0508
70067,morti_e_feriti,morti,2021,0,70,San Giuliano del Sannio,949,24.0508
70067,morti_e_feriti,morti,2022,0,70,San Giuliano del Sannio,949,24.0508
70067,morti_e_feriti,morti,2023,0,70,San Giuliano del Sannio,949,24.0508
70067,morti_e_feriti,morti,2024,1,70,San Giuliano del Sannio,949,24.0508
70067,incidenti_stradali,incidenti,2020,2,70,San Giuliano del Sannio,949,24.0508
70067,incidenti_stradali,incidenti,2021,0,70,San Giuliano del Sannio,949,24.0508
70067,incidenti_stradali,incidenti,2022,2,70,San Giuliano del Sannio,949,24.0508
70067,incidenti_stradali,incidenti,2023,0,70,San Giuliano del Sannio,949,24.0508
70067,incidenti_stradali,incidenti,2024,1,70,San Giuliano del Sannio,949,24.0508
70068,morti_e_feriti,feriti,2020,0,70,San Giuliano di Puglia,992,42.0477
70068,morti_e_feriti,feriti,2021,0,70,San Giuliano di Puglia,992,42.0477
70068,morti_e_feriti,feriti,2022,0,70,San Giuliano di Puglia,992,42.0477
70068,morti_e_feriti,feriti,2023,0,70,San Giuliano di Puglia,992,42.0477
70068,morti_e_feriti,feriti,2024,1,70,San Giuliano di Puglia,992,42.0477
70068,morti_e_feriti,morti,2020,0,70,San Giuliano di Puglia,992,42.0477
70068,morti_e_feriti,morti,2021,0,70,San Giuliano di Puglia,992,42.0477
70068,morti_e_feriti,morti,2022,0,70,San Giuliano di Puglia,992,42.0477
70068,morti_e_feriti,morti,2023,0,70,San Giuliano di Puglia,992,42.0477
70068,morti_e_feriti,morti,2024,0,70,San Giuliano di Puglia,992,42.0477
70068,incidenti_stradali,incidenti,2020,0,70,San Giuliano di Puglia,992,42.0477
70068,incidenti_stradali,incidenti,2021,0,70,San Giuliano di Puglia,992,42.0477
70068,incidenti_stradali,incidenti,2022,0,70,San Giuliano di Puglia,992,42.0477
70068,incidenti_stradali,incidenti,2023,0,70,San Giuliano di Puglia,992,42.0477
70068,incidenti_stradali,incidenti,2024,1,70,San Giuliano di Puglia,992,42.0477
70069,morti_e_feriti,feriti,2020,5,70,San Martino in Pensilis,4601,100.652
70069,morti_e_feriti,feriti,2021,0,70,San Martino in Pensilis,4601,100.652
70069,morti_e_feriti,feriti,2022,3,70,San Martino in Pensilis,4601,100.652
70069,morti_e_feriti,feriti,2023,5,70,San Martino in Pensilis,4601,100.652
70069,morti_e_feriti,feriti,2024,7,70,San Martino in Pensilis,4601,100.652
70069,morti_e_feriti,morti,2020,0,70,San Martino in Pensilis,4601,100.652
70069,morti_e_feriti,morti,2021,1,70,San Martino in Pensilis,4601,100.652
70069,morti_e_feriti,morti,2022,1,70,San Martino in Pensilis,4601,100.652
70069,morti_e_feriti,morti,2023,0,70,San Martino in Pensilis,4601,100.652
70069,morti_e_feriti,morti,2024,0,70,San Martino in Pensilis,4601,100.652
70069,incidenti_stradali,incidenti,2020,4,70,San Martino in Pensilis,4601,100.652
70069,incidenti_stradali,incidenti,2021,1,70,San Martino in Pensilis,4601,100.652
70069,incidenti_stradali,incidenti,2022,3,70,San Martino in Pensilis,4601,100.652
70069,incidenti_stradali,incidenti,2023,2,70,San Martino in Pensilis,4601,100.652
70069,incidenti_stradali,incidenti,2024,6,70,San Martino in Pensilis,4601,100.652
70070,morti_e_feriti,feriti,2020,4,70,San Massimo,811,27.3299
70070,morti_e_feriti,feriti,2021,2,70,San Massimo,811,27.3299
70070,morti_e_feriti,feriti,2022,2,70,San Massimo,811,27.3299
70070,morti_e_feriti,feriti,2023,1,70,San Massimo,811,27.3299
70070,morti_e_feriti,feriti,2024,3,70,San Massimo,811,27.3299
70070,morti_e_feriti,morti,2020,1,70,San Massimo,811,27.3299
70070,morti_e_feriti,morti,2021,0,70,San Massimo,811,27.3299
70070,morti_e_feriti,morti,2022,0,70,San Massimo,811,27.3299
70070,morti_e_feriti,morti,2023,0,70,San Massimo,811,27.3299
70070,morti_e_feriti,morti,2024,0,70,San Massimo,811,27.3299
70070,incidenti_stradali,incidenti,2020,3,70,San Massimo,811,27.3299
70070,incidenti_stradali,incidenti,2021,1,70,San Massimo,811,27.3299
70070,incidenti_stradali,incidenti,2022,2,70,San Massimo,811,27.3299
70070,incidenti_stradali,incidenti,2023,1,70,San Massimo,811,27.3299
70070,incidenti_stradali,incidenti,2024,2,70,San Massimo,811,27.3299
70071,morti_e_feriti,feriti,2020,5,70,San Polo Matese,477,15.2841
70071,morti_e_feriti,feriti,2021,5,70,San Polo Matese,477,15.2841
70071,morti_e_feriti,feriti,2022,2,70,San Polo Matese,477,15.2841
70071,morti_e_feriti,feriti,2023,7,70,San Polo Matese,477,15.2841
70071,morti_e_feriti,feriti,2024,10,70,San Polo Matese,477,15.2841
70071,morti_e_feriti,morti,2020,1,70,San Polo Matese,477,15.2841
70071,morti_e_feriti,morti,2021,0,70,San Polo Matese,477,15.2841
70071,morti_e_feriti,morti,2022,0,70,San Polo Matese,477,15.2841
70071,morti_e_feriti,morti,2023,0,70,San Polo Matese,477,15.2841
70071,morti_e_feriti,morti,2024,0,70,San Polo Matese,477,15.2841
70071,incidenti_stradali,incidenti,2020,3,70,San Polo Matese,477,15.2841
70071,incidenti_stradali,incidenti,2021,3,70,San Polo Matese,477,15.2841
70071,incidenti_stradali,incidenti,2022,1,70,San Polo Matese,477,15.2841
70071,incidenti_stradali,incidenti,2023,4,70,San Polo Matese,477,15.2841
70071,incidenti_stradali,incidenti,2024,5,70,San Polo Matese,477,15.2841
70072,morti_e_feriti,feriti,2020,2,70,Santa Croce di Magliano,4058,53.367
70072,morti_e_feriti,feriti,2021,1,70,Santa Croce di Magliano,4058,53.367
70072,morti_e_feriti,feriti,2022,0,70,Santa Croce di Magliano,4058,53.367
70072,morti_e_feriti,feriti,2023,0,70,Santa Croce di Magliano,4058,53.367
70072,morti_e_feriti,morti,2020,0,70,Santa Croce di Magliano,4058,53.367
70072,morti_e_feriti,morti,2021,0,70,Santa Croce di Magliano,4058,53.367
70072,morti_e_feriti,morti,2022,0,70,Santa Croce di Magliano,4058,53.367
70072,morti_e_feriti,morti,2023,0,70,Santa Croce di Magliano,4058,53.367
70072,incidenti_stradali,incidenti,2020,1,70,Santa Croce di Magliano,4058,53.367
70072,incidenti_stradali,incidenti,2021,1,70,Santa Croce di Magliano,4058,53.367
70072,incidenti_stradali,incidenti,2022,0,70,Santa Croce di Magliano,4058,53.367
70072,incidenti_stradali,incidenti,2023,0,70,Santa Croce di Magliano,4058,53.367
70073,morti_e_feriti,feriti,2020,0,70,Sant'Angelo Limosano,328,16.8688
70073,morti_e_feriti,feriti,2021,0,70,Sant'Angelo Limosano,328,16.8688
70073,morti_e_feriti,feriti,2022,0,70,Sant'Angelo Limosano,328,16.8688
70073,morti_e_feriti,feriti,2023,0,70,Sant'Angelo Limosano,328,16.8688
70073,morti_e_feriti,morti,2020,0,70,Sant'Angelo Limosano,328,16.8688
70073,morti_e_feriti,morti,2021,0,70,Sant'Angelo Limosano,328,16.8688
70073,morti_e_feriti,morti,2022,0,70,Sant'Angelo Limosano,328,16.8688
70073,morti_e_feriti,morti,2023,0,70,Sant'Angelo Limosano,328,16.8688
70073,incidenti_stradali,incidenti,2020,0,70,Sant'Angelo Limosano,328,16.8688
70073,incidenti_stradali,incidenti,2021,0,70,Sant'Angelo Limosano,328,16.8688
70073,incidenti_stradali,incidenti,2022,0,70,Sant'Angelo Limosano,328,16.8688
70073,incidenti_stradali,incidenti,2023,0,70,Sant'Angelo Limosano,328,16.8688
70074,morti_e_feriti,feriti,2020,0,70,Sant'Elia a Pianisi,1605,68.2452
70074,morti_e_feriti,feriti,2021,0,70,Sant'Elia a Pianisi,1605,68.2452
70074,morti_e_feriti,feriti,2022,0,70,Sant'Elia a Pianisi,1605,68.2452
70074,morti_e_feriti,feriti,2023,1,70,Sant'Elia a Pianisi,1605,68.2452
70074,morti_e_feriti,morti,2020,0,70,Sant'Elia a Pianisi,1605,68.2452
70074,morti_e_feriti,morti,2021,0,70,Sant'Elia a Pianisi,1605,68.2452
70074,morti_e_feriti,morti,2022,0,70,Sant'Elia a Pianisi,1605,68.2452
70074,morti_e_feriti,morti,2023,0,70,Sant'Elia a Pianisi,1605,68.2452
70074,incidenti_stradali,incidenti,2020,0,70,Sant'Elia a Pianisi,1605,68.2452
70074,incidenti_stradali,incidenti,2021,0,70,Sant'Elia a Pianisi,1605,68.2452
70074,incidenti_stradali,incidenti,2022,0,70,Sant'Elia a Pianisi,1605,68.2452
70074,incidenti_stradali,incidenti,2023,1,70,Sant'Elia a Pianisi,1605,68.2452
70075,morti_e_feriti,feriti,2020,4,70,Sepino,1791,61.3707
70075,morti_e_feriti,feriti,2021,6,70,Sepino,1791,61.3707
70075,morti_e_feriti,feriti,2022,2,70,Sepino,1791,61.3707
70075,morti_e_feriti,feriti,2023,1,70,Sepino,1791,61.3707
70075,morti_e_feriti,feriti,2024,4,70,Sepino,1791,61.3707
70075,morti_e_feriti,morti,2020,2,70,Sepino,1791,61.3707
70075,morti_e_feriti,morti,2021,0,70,Sepino,1791,61.3707
70075,morti_e_feriti,morti,2022,0,70,Sepino,1791,61.3707
70075,morti_e_feriti,morti,2023,0,70,Sepino,1791,61.3707
70075,morti_e_feriti,morti,2024,0,70,Sepino,1791,61.3707
70075,incidenti_stradali,incidenti,2020,2,70,Sepino,1791,61.3707
70075,incidenti_stradali,incidenti,2021,2,70,Sepino,1791,61.3707
70075,incidenti_stradali,incidenti,2022,2,70,Sepino,1791,61.3707
70075,incidenti_stradali,incidenti,2023,1,70,Sepino,1791,61.3707
70075,incidenti_stradali,incidenti,2024,3,70,Sepino,1791,61.3707
70076,morti_e_feriti,feriti,2020,2,70,Spinete,1193,17.8338
70076,morti_e_feriti,feriti,2021,0,70,Spinete,1193,17.8338
70076,morti_e_feriti,feriti,2022,1,70,Spinete,1193,17.8338
70076,morti_e_feriti,feriti,2023,1,70,Spinete,1193,17.8338
70076,morti_e_feriti,morti,2020,0,70,Spinete,1193,17.8338
70076,morti_e_feriti,morti,2021,0,70,Spinete,1193,17.8338
70076,morti_e_feriti,morti,2022,0,70,Spinete,1193,17.8338
70076,morti_e_feriti,morti,2023,0,70,Spinete,1193,17.8338
70076,incidenti_stradali,incidenti,2020,1,70,Spinete,1193,17.8338
70076,incidenti_stradali,incidenti,2021,0,70,Spinete,1193,17.8338
70076,incidenti_stradali,incidenti,2022,1,70,Spinete,1193,17.8338
70076,incidenti_stradali,incidenti,2023,1,70,Spinete,1193,17.8338
70077,morti_e_feriti,feriti,2020,0,70,Tavenna,624,21.9697
70077,morti_e_feriti,feriti,2021,0,70,Tavenna,624,21.9697
70077,morti_e_feriti,feriti,2022,1,70,Tavenna,624,21.9697
70077,morti_e_feriti,feriti,2023,0,70,Tavenna,624,21.9697
70077,morti_e_feriti,morti,2020,0,70,Tavenna,624,21.9697
70077,morti_e_feriti,morti,2021,0,70,Tavenna,624,21.9697
70077,morti_e_feriti,morti,2022,0,70,Tavenna,624,21.9697
70077,morti_e_feriti,morti,2023,0,70,Tavenna,624,21.9697
70077,incidenti_stradali,incidenti,2020,0,70,Tavenna,624,21.9697
70077,incidenti_stradali,incidenti,2021,0,70,Tavenna,624,21.9697
70077,incidenti_stradali,incidenti,2022,1,70,Tavenna,624,21.9697
70077,incidenti_stradali,incidenti,2023,0,70,Tavenna,624,21.9697
70078,morti_e_feriti,feriti,2020,94,70,Termoli,32560,55.6345
70078,morti_e_feriti,feriti,2021,147,70,Termoli,32560,55.6345
70078,morti_e_feriti,feriti,2022,102,70,Termoli,32560,55.6345
70078,morti_e_feriti,feriti,2023,151,70,Termoli,32560,55.6345
70078,morti_e_feriti,feriti,2024,147,70,Termoli,32560,55.6345
70078,morti_e_feriti,morti,2020,6,70,Termoli,32560,55.6345
70078,morti_e_feriti,morti,2021,2,70,Termoli,32560,55.6345
70078,morti_e_feriti,morti,2022,4,70,Termoli,32560,55.6345
70078,morti_e_feriti,morti,2023,0,70,Termoli,32560,55.6345
70078,morti_e_feriti,morti,2024,0,70,Termoli,32560,55.6345
70078,incidenti_stradali,incidenti,2020,69,70,Termoli,32560,55.6345
70078,incidenti_stradali,incidenti,2021,98,70,Termoli,32560,55.6345
70078,incidenti_stradali,incidenti,2022,77,70,Termoli,32560,55.6345
70078,incidenti_stradali,incidenti,2023,106,70,Termoli,32560,55.6345
70078,incidenti_stradali,incidenti,2024,93,70,Termoli,32560,55.6345
70079,morti_e_feriti,feriti,2020,0,70,Torella del Sannio,720,16.7316
70079,morti_e_feriti,feriti,2021,0,70,Torella del Sannio,720,16.7316
70079,morti_e_feriti,feriti,2022,0,70,Torella del Sannio,720,16.7316
70079,morti_e_feriti,feriti,2023,0,70,Torella del Sannio,720,16.7316
70079,morti_e_feriti,morti,2020,0,70,Torella del Sannio,720,16.7316
70079,morti_e_feriti,morti,2021,0,70,Torella del Sannio,720,16.7316
70079,morti_e_feriti,morti,2022,0,70,Torella del Sannio,720,16.7316
70079,morti_e_feriti,morti,2023,0,70,Torella del Sannio,720,16.7316
70079,incidenti_stradali,incidenti,2020,0,70,Torella del Sannio,720,16.7316
70079,incidenti_stradali,incidenti,2021,0,70,Torella del Sannio,720,16.7316
70079,incidenti_stradali,incidenti,2022,0,70,Torella del Sannio,720,16.7316
70079,incidenti_stradali,incidenti,2023,0,70,Torella del Sannio,720,16.7316
70080,morti_e_feriti,feriti,2020,0,70,Toro,1271,24.0582
70080,morti_e_feriti,feriti,2021,0,70,Toro,1271,24.0582
70080,morti_e_feriti,feriti,2022,0,70,Toro,1271,24.0582
70080,morti_e_feriti,feriti,2023,4,70,Toro,1271,24.0582
70080,morti_e_feriti,feriti,2024,2,70,Toro,1271,24.0582
70080,morti_e_feriti,morti,2020,0,70,Toro,1271,24.0582
70080,morti_e_feriti,morti,2021,0,70,Toro,1271,24.0582
70080,morti_e_feriti,morti,2022,0,70,Toro,1271,24.0582
70080,morti_e_feriti,morti,2023,1,70,Toro,1271,24.0582
70080,morti_e_feriti,morti,2024,0,70,Toro,1271,24.0582
70080,incidenti_stradali,incidenti,2020,0,70,Toro,1271,24.0582
70080,incidenti_stradali,incidenti,2021,0,70,Toro,1271,24.0582
70080,incidenti_stradali,incidenti,2022,0,70,Toro,1271,24.0582
70080,incidenti_stradali,incidenti,2023,2,70,Toro,1271,24.0582
70080,incidenti_stradali,incidenti,2024,1,70,Toro,1271,24.0582
70081,morti_e_feriti,feriti,2020,1,70,Trivento,4499,73.6983
70081,morti_e_feriti,feriti,2021,5,70,Trivento,4499,73.6983
70081,morti_e_feriti,feriti,2022,1,70,Trivento,4499,73.6983
70081,morti_e_feriti,feriti,2023,0,70,Trivento,4499,73.6983
70081,morti_e_feriti,feriti,2024,3,70,Trivento,4499,73.6983
70081,morti_e_feriti,morti,2020,0,70,Trivento,4499,73.6983
70081,morti_e_feriti,morti,2021,0,70,Trivento,4499,73.6983
70081,morti_e_feriti,morti,2022,0,70,Trivento,4499,73.6983
70081,morti_e_feriti,morti,2023,0,70,Trivento,4499,73.6983
70081,morti_e_feriti,morti,2024,0,70,Trivento,4499,73.6983
70081,incidenti_stradali,incidenti,2020,1,70,Trivento,4499,73.6983
70081,incidenti_stradali,incidenti,2021,4,70,Trivento,4499,73.6983
70081,incidenti_stradali,incidenti,2022,1,70,Trivento,4499,73.6983
70081,incidenti_stradali,incidenti,2023,0,70,Trivento,4499,73.6983
70081,incidenti_stradali,incidenti,2024,2,70,Trivento,4499,73.6983
70082,morti_e_feriti,feriti,2020,0,70,Tufara,822,35.5163
70082,morti_e_feriti,feriti,2021,2,70,Tufara,822,35.5163
70082,morti_e_feriti,feriti,2022,0,70,Tufara,822,35.5163
70082,morti_e_feriti,feriti,2023,0,70,Tufara,822,35.5163
70082,morti_e_feriti,morti,2020,0,70,Tufara,822,35.5163
70082,morti_e_feriti,morti,2021,0,70,Tufara,822,35.5163
70082,morti_e_feriti,morti,2022,0,70,Tufara,822,35.5163
70082,morti_e_feriti,morti,2023,0,70,Tufara,822,35.5163
70082,incidenti_stradali,incidenti,2020,0,70,Tufara,822,35.5163
70082,incidenti_stradali,incidenti,2021,2,70,Tufara,822,35.5163
70082,incidenti_stradali,incidenti,2022,0,70,Tufara,822,35.5163
70082,incidenti_stradali,incidenti,2023,0,70,Tufara,822,35.5163
70083,morti_e_feriti,feriti,2020,3,70,Ururi,2514,31.6494
70083,morti_e_feriti,feriti,2021,0,70,Ururi,2514,31.6494
70083,morti_e_feriti,feriti,2022,2,70,Ururi,2514,31.6494
70083,morti_e_feriti,feriti,2023,7,70,Ururi,2514,31.6494
70083,morti_e_feriti,feriti,2024,2,70,Ururi,2514,31.6494
70083,morti_e_feriti,morti,2020,0,70,Ururi,2514,31.6494
70083,morti_e_feriti,morti,2021,0,70,Ururi,2514,31.6494
70083,morti_e_feriti,morti,2022,0,70,Ururi,2514,31.6494
70083,morti_e_feriti,morti,2023,0,70,Ururi,2514,31.6494
70083,morti_e_feriti,morti,2024,0,70,Ururi,2514,31.6494
70083,incidenti_stradali,incidenti,2020,2,70,Ururi,2514,31.6494
70083,incidenti_stradali,incidenti,2021,0,70,Ururi,2514,31.6494
70083,incidenti_stradali,incidenti,2022,1,70,Ururi,2514,31.6494
70083,incidenti_stradali,incidenti,2023,2,70,Ururi,2514,31.6494
70083,incidenti_stradali,incidenti,2024,1,70,Ururi,2514,31.6494
70084,morti_e_feriti,feriti,2020,21,70,Vinchiaturo,3260,35.4776
70084,morti_e_feriti,feriti,2021,9,70,Vinchiaturo,3260,35.4776
70084,morti_e_feriti,feriti,2022,15,70,Vinchiaturo,3260,35.4776
70084,morti_e_feriti,feriti,2023,26,70,Vinchiaturo,3260,35.4776
70084,morti_e_feriti,feriti,2024,11,70,Vinchiaturo,3260,35.4776
70084,morti_e_feriti,morti,2020,1,70,Vinchiaturo,3260,35.4776
70084,morti_e_feriti,morti,2021,1,70,Vinchiaturo,3260,35.4776
70084,morti_e_feriti,morti,2022,0,70,Vinchiaturo,3260,35.4776
70084,morti_e_feriti,morti,2023,0,70,Vinchiaturo,3260,35.4776
70084,morti_e_feriti,morti,2024,1,70,Vinchiaturo,3260,35.4776
70084,incidenti_stradali,incidenti,2020,10,70,Vinchiaturo,3260,35.4776
70084,incidenti_stradali,incidenti,2021,7,70,Vinchiaturo,3260,35.4776
70084,incidenti_stradali,incidenti,2022,9,70,Vinchiaturo,3260,35.4776
70084,incidenti_stradali,incidenti,2023,12,70,Vinchiaturo,3260,35.4776
70084,incidenti_stradali,incidenti,2024,9,70,Vinchiaturo,3260,35.4776
71001,morti_e_feriti,feriti,2020,0,71,Accadia,2212,30.7359
71001,morti_e_feriti,feriti,2021,0,71,Accadia,2212,30.7359
71001,morti_e_feriti,feriti,2022,2,71,Accadia,2212,30.7359
71001,morti_e_feriti,feriti,2023,0,71,Accadia,2212,30.7359
71001,morti_e_feriti,feriti,2024,1,71,Accadia,2212,30.7359
71001,morti_e_feriti,morti,2020,0,71,Accadia,2212,30.7359
71001,morti_e_feriti,morti,2021,0,71,Accadia,2212,30.7359
71001,morti_e_feriti,morti,2022,0,71,Accadia,2212,30.7359
71001,morti_e_feriti,morti,2023,0,71,Accadia,2212,30.7359
71001,morti_e_feriti,morti,2024,0,71,Accadia,2212,30.7359
71001,incidenti_stradali,incidenti,2020,0,71,Accadia,2212,30.7359
71001,incidenti_stradali,incidenti,2021,0,71,Accadia,2212,30.7359
71001,incidenti_stradali,incidenti,2022,1,71,Accadia,2212,30.7359
71001,incidenti_stradali,incidenti,2023,0,71,Accadia,2212,30.7359
71001,incidenti_stradali,incidenti,2024,1,71,Accadia,2212,30.7359
71002,morti_e_feriti,feriti,2020,0,71,Alberona,863,49.7469
71002,morti_e_feriti,feriti,2021,0,71,Alberona,863,49.7469
71002,morti_e_feriti,feriti,2022,0,71,Alberona,863,49.7469
71002,morti_e_feriti,feriti,2023,0,71,Alberona,863,49.7469
71002,morti_e_feriti,morti,2020,0,71,Alberona,863,49.7469
71002,morti_e_feriti,morti,2021,0,71,Alberona,863,49.7469
71002,morti_e_feriti,morti,2022,0,71,Alberona,863,49.7469
71002,morti_e_feriti,morti,2023,0,71,Alberona,863,49.7469
71002,incidenti_stradali,incidenti,2020,0,71,Alberona,863,49.7469
71002,incidenti_stradali,incidenti,2021,0,71,Alberona,863,49.7469
71002,incidenti_stradali,incidenti,2022,0,71,Alberona,863,49.7469
71002,incidenti_stradali,incidenti,2023,0,71,Alberona,863,49.7469
71003,morti_e_feriti,feriti,2020,0,71,Anzano di Puglia,1126,11.014
71003,morti_e_feriti,feriti,2021,0,71,Anzano di Puglia,1126,11.014
71003,morti_e_feriti,feriti,2022,0,71,Anzano di Puglia,1126,11.014
71003,morti_e_feriti,feriti,2023,0,71,Anzano di Puglia,1126,11.014
71003,morti_e_feriti,morti,2020,0,71,Anzano di Puglia,1126,11.014
71003,morti_e_feriti,morti,2021,0,71,Anzano di Puglia,1126,11.014
71003,morti_e_feriti,morti,2022,0,71,Anzano di Puglia,1126,11.014
71003,morti_e_feriti,morti,2023,0,71,Anzano di Puglia,1126,11.014
71003,incidenti_stradali,incidenti,2020,0,71,Anzano di Puglia,1126,11.014
71003,incidenti_stradali,incidenti,2021,0,71,Anzano di Puglia,1126,11.014
71003,incidenti_stradali,incidenti,2022,0,71,Anzano di Puglia,1126,11.014
71003,incidenti_stradali,incidenti,2023,0,71,Anzano di Puglia,1126,11.014
71004,morti_e_feriti,feriti,2020,20,71,Apricena,12681,172.5024
71004,morti_e_feriti,feriti,2021,27,71,Apricena,12681,172.5024
71004,morti_e_feriti,feriti,2022,27,71,Apricena,12681,172.5024
71004,morti_e_feriti,feriti,2023,44,71,Apricena,12681,172.5024
71004,morti_e_feriti,feriti,2024,27,71,Apricena,12681,172.5024
71004,morti_e_feriti,morti,2020,0,71,Apricena,12681,172.5024
71004,morti_e_feriti,morti,2021,1,71,Apricena,12681,172.5024
71004,morti_e_feriti,morti,2022,0,71,Apricena,12681,172.5024
71004,morti_e_feriti,morti,2023,1,71,Apricena,12681,172.5024
71004,morti_e_feriti,morti,2024,3,71,Apricena,12681,172.5024
71004,incidenti_stradali,incidenti,2020,10,71,Apricena,12681,172.5024
71004,incidenti_stradali,incidenti,2021,17,71,Apricena,12681,172.5024
71004,incidenti_stradali,incidenti,2022,18,71,Apricena,12681,172.5024
71004,incidenti_stradali,incidenti,2023,27,71,Apricena,12681,172.5024
71004,incidenti_stradali,incidenti,2024,20,71,Apricena,12681,172.5024
71005,morti_e_feriti,feriti,2020,21,71,Ascoli Satriano,5986,336.6715
71005,morti_e_feriti,feriti,2021,21,71,Ascoli Satriano,5986,336.6715
71005,morti_e_feriti,feriti,2022,4,71,Ascoli Satriano,5986,336.6715
71005,morti_e_feriti,feriti,2023,9,71,Ascoli Satriano,5986,336.6715
71005,morti_e_feriti,feriti,2024,10,71,Ascoli Satriano,5986,336.6715
71005,morti_e_feriti,morti,2020,2,71,Ascoli Satriano,5986,336.6715
71005,morti_e_feriti,morti,2021,1,71,Ascoli Satriano,5986,336.6715
71005,morti_e_feriti,morti,2022,1,71,Ascoli Satriano,5986,336.6715
71005,morti_e_feriti,morti,2023,1,71,Ascoli Satriano,5986,336.6715
71005,morti_e_feriti,morti,2024,1,71,Ascoli Satriano,5986,336.6715
71005,incidenti_stradali,incidenti,2020,12,71,Ascoli Satriano,5986,336.6715
71005,incidenti_stradali,incidenti,2021,13,71,Ascoli Satriano,5986,336.6715
71005,incidenti_stradali,incidenti,2022,4,71,Ascoli Satriano,5986,336.6715
71005,incidenti_stradali,incidenti,2023,9,71,Ascoli Satriano,5986,336.6715
71005,incidenti_stradali,incidenti,2024,6,71,Ascoli Satriano,5986,336.6715
71006,morti_e_feriti,feriti,2020,0,71,Biccari,2634,106.6444
71006,morti_e_feriti,feriti,2021,2,71,Biccari,2634,106.6444
71006,morti_e_feriti,feriti,2022,2,71,Biccari,2634,106.6444
71006,morti_e_feriti,feriti,2023,2,71,Biccari,2634,106.6444
71006,morti_e_feriti,feriti,2024,4,71,Biccari,2634,106.6444
71006,morti_e_feriti,morti,2020,0,71,Biccari,2634,106.6444
71006,morti_e_feriti,morti,2021,0,71,Biccari,2634,106.6444
71006,morti_e_feriti,morti,2022,0,71,Biccari,2634,106.6444
71006,morti_e_feriti,morti,2023,0,71,Biccari,2634,106.6444
71006,morti_e_feriti,morti,2024,0,71,Biccari,2634,106.6444
71006,incidenti_stradali,incidenti,2020,0,71,Biccari,2634,106.6444
71006,incidenti_stradali,incidenti,2021,2,71,Biccari,2634,106.6444
71006,incidenti_stradali,incidenti,2022,1,71,Biccari,2634,106.6444
71006,incidenti_stradali,incidenti,2023,1,71,Biccari,2634,106.6444
71006,incidenti_stradali,incidenti,2024,3,71,Biccari,2634,106.6444
71007,morti_e_feriti,feriti,2020,0,71,Bovino,3044,84.9297
71007,morti_e_feriti,feriti,2021,11,71,Bovino,3044,84.9297
71007,morti_e_feriti,feriti,2022,8,71,Bovino,3044,84.9297
71007,morti_e_feriti,feriti,2023,2,71,Bovino,3044,84.9297
71007,morti_e_feriti,feriti,2024,5,71,Bovino,3044,84.9297
71007,morti_e_feriti,morti,2020,0,71,Bovino,3044,84.9297
71007,morti_e_feriti,morti,2021,0,71,Bovino,3044,84.9297
71007,morti_e_feriti,morti,2022,0,71,Bovino,3044,84.9297
71007,morti_e_feriti,morti,2023,0,71,Bovino,3044,84.9297
71007,morti_e_feriti,morti,2024,0,71,Bovino,3044,84.9297
71007,incidenti_stradali,incidenti,2020,0,71,Bovino,3044,84.9297
71007,incidenti_stradali,incidenti,2021,5,71,Bovino,3044,84.9297
71007,incidenti_stradali,incidenti,2022,3,71,Bovino,3044,84.9297
71007,incidenti_stradali,incidenti,2023,2,71,Bovino,3044,84.9297
71007,incidenti_stradali,incidenti,2024,3,71,Bovino,3044,84.9297
71008,morti_e_feriti,feriti,2020,6,71,Cagnano Varano,6711,166.8365
71008,morti_e_feriti,feriti,2021,6,71,Cagnano Varano,6711,166.8365
