FREQ,REF_AREA,DATA_TYPE,RESULT,TIME_PERIOD,OBS_VALUE
A,1011,ROADACC,9,2002,0
A,1011,ROADACC,9,2003,0
A,1011,ROADACC,9,2004,2
A,1011,ROADACC,9,2005,0
A,1011,ROADACC,9,2006,0
A,1011,ROADACC,9,2007,1
A,1011,ROADACC,9,2008,1
A,1011,ROADACC,9,2009,1
A,1011,ROADACC,9,2010,0
A,1011,ROADACC,9,2011,0
A,1011,ROADACC,9,2012,0
A,1011,ROADACC,9,2013,0
A,1011,ROADACC,9,2014,0
A,1011,ROADACC,9,2015,0
A,1011,ROADACC,9,2016,1
A,1011,ROADACC,9,2017,0
A,1011,ROADACC,9,2018,0
A,1011,ROADACC,9,2019,0
A,1011,ROADACC,9,2020,0
A,1011,ROADACC,9,2021,0
A,1011,ROADACC,9,2022,0
A,1011,ROADACC,9,2023,0
A,1012,KILLINJ,F,2001,1
A,1012,KILLINJ,F,2002,0
A,1012,KILLINJ,F,2003,1
A,1012,KILLINJ,F,2004,1
A,1012,KILLINJ,F,2005,7
A,1012,KILLINJ,F,2006,0
A,1012,KILLINJ,F,2007,2
A,1012,KILLINJ,F,2008,0
A,1012,KILLINJ,F,2009,8
A,1012,KILLINJ,F,2010,1
A,1012,KILLINJ,F,2011,0
A,1012,KILLINJ,F,2012,0
A,1012,KILLINJ,F,2013,1
A,1012,KILLINJ,F,2014,0
A,1012,KILLINJ,F,2015,1
A,1012,KILLINJ,F,2016,2
A,1012,KILLINJ,F,2017,0
A,1012,KILLINJ,F,2018,0
A,1012,KILLINJ,F,2019,2
A,1012,KILLINJ,F,2020,0
A,1012,KILLINJ,F,2021,2
A,1012,KILLINJ,F,2022,6
A,1012,KILLINJ,F,2023,1
A,1012,KILLINJ,F,2024,1
A,1012,KILLINJ,M,2001,0
A,1012,KILLINJ,M,2002,0
A,1012,KILLINJ,M,2003,0
A,1012,KILLINJ,M,2004,0
A,1012,KILLINJ,M,2005,0
A,1012,KILLINJ,M,2006,0
A,1012,KILLINJ,M,2007,1
A,1012,KILLINJ,M,2008,0
A,1012,KILLINJ,M,2009,0
A,1012,KILLINJ,M,2010,0
A,1012,KILLINJ,M,2011,0
A,1012,KILLINJ,M,2012,0
A,1012,KILLINJ,M,2013,0
A,1012,KILLINJ,M,2014,0
A,1012,KILLINJ,M,2015,0
A,1012,KILLINJ,M,2016,0
A,1012,KILLINJ,M,2017,0
A,1012,KILLINJ,M,2018,0
A,1012,KILLINJ,M,2019,0
A,1012,KILLINJ,M,2020,0
A,1012,KILLINJ,M,2021,0
A,1012,KILLINJ,M,2022,1
A,1012,KILLINJ,M,2023,0
A,1012,KILLINJ,M,2024,0
A,1012,ROADACC,9,2001,1
A,1012,ROADACC,9,2002,0
A,1012,ROADACC,9,2003,1
A,1012,ROADACC,9,2004,1
A,1012,ROADACC,9,2005,2
A,1012,ROADACC,9,2006,0
A,1012,ROADACC,9,2007,3
A,1012,ROADACC,9,2008,0
A,1012,ROADACC,9,2009,2
A,1012,ROADACC,9,2010,1
A,1012,ROADACC,9,2011,0
A,1012,ROADACC,9,2012,0
A,1012,ROADACC,9,2013,1
A,1012,ROADACC,9,2014,0
A,1012,ROADACC,9,2015,1
A,1012,ROADACC,9,2016,1
A,1012,ROADACC,9,2017,0
A,1012,ROADACC,9,2018,0
A,1012,ROADACC,9,2019,1
A,1012,ROADACC,9,2020,0
A,1012,ROADACC,9,2021,1
A,1012,ROADACC,9,2022,3
A,1012,ROADACC,9,2023,1
A,1012,ROADACC,9,2024,1
A,1013,KILLINJ,F,2001,119
A,1013,KILLINJ,F,2002,112
A,1013,KILLINJ,F,2003,97
A,1013,KILLINJ,F,2004,76
A,1013,KILLINJ,F,2005,82
A,1013,KILLINJ,F,2006,75
A,1013,KILLINJ,F,2007,61
A,1013,KILLINJ,F,2008,72
A,1013,KILLINJ,F,2009,43
A,1013,KILLINJ,F,2010,71
A,1013,KILLINJ,F,2011,58
A,1013,KILLINJ,F,2012,63
A,1013,KILLINJ,F,2013,56
A,1013,KILLINJ,F,2014,58
A,1013,KILLINJ,F,2015,36
A,1013,KILLINJ,F,2016,43
A,1013,KILLINJ,F,2017,51
A,1013,KILLINJ,F,2018,43
A,1013,KILLINJ,F,2019,36
A,1013,KILLINJ,F,2020,39
A,1013,KILLINJ,F,2021,32
A,1013,KILLINJ,F,2022,50
A,1013,KILLINJ,F,2023,54
A,1013,KILLINJ,F,2024,47
A,1013,KILLINJ,M,2001,2
A,1013,KILLINJ,M,2002,4
A,1013,KILLINJ,M,2003,1
A,1013,KILLINJ,M,2004,0
A,1013,KILLINJ,M,2005,1
A,1013,KILLINJ,M,2006,0
A,1013,KILLINJ,M,2007,2
A,1013,KILLINJ,M,2008,4
A,1013,KILLINJ,M,2009,0
A,1013,KILLINJ,M,2010,2
A,1013,KILLINJ,M,2011,1
A,1013,KILLINJ,M,2012,2
A,1013,KILLINJ,M,2013,0
A,1013,KILLINJ,M,2014,0
A,1013,KILLINJ,M,2015,1
A,1013,KILLINJ,M,2016,1
A,1013,KILLINJ,M,2017,0
A,1013,KILLINJ,M,2018,1
A,1013,KILLINJ,M,2019,0
A,1013,KILLINJ,M,2020,0
A,1013,KILLINJ,M,2021,0
A,1013,KILLINJ,M,2022,0
A,1013,KILLINJ,M,2023,1
A,1013,KILLINJ,M,2024,1
A,1013,ROADACC,9,2001,68
A,1013,ROADACC,9,2002,63
A,1013,ROADACC,9,2003,66
A,1013,ROADACC,9,2004,59
A,1013,ROADACC,9,2005,66
A,1013,ROADACC,9,2006,51
A,1013,ROADACC,9,2007,38
A,1013,ROADACC,9,2008,53
A,1013,ROADACC,9,2009,32
A,1013,ROADACC,9,2010,49
A,1013,ROADACC,9,2011,41
A,1013,ROADACC,9,2012,46
A,1013,ROADACC,9,2013,37
A,1013,ROADACC,9,2014,39
A,1013,ROADACC,9,2015,30
A,1013,ROADACC,9,2016,31
A,1013,ROADACC,9,2017,35
A,1013,ROADACC,9,2018,36
A,1013,ROADACC,9,2019,27
A,1013,ROADACC,9,2020,25
A,1013,ROADACC,9,2021,20
A,1013,ROADACC,9,2022,39
A,1013,ROADACC,9,2023,40
A,1013,ROADACC,9,2024,34
A,1014,KILLINJ,F,2001,2
A,1014,KILLINJ,F,2002,3
A,1014,KILLINJ,F,2003,7
A,1014,KILLINJ,F,2004,6
A,1014,KILLINJ,F,2005,4
A,1014,KILLINJ,F,2006,3
A,1014,KILLINJ,F,2007,3
A,1014,KILLINJ,F,2008,5
A,1014,KILLINJ,F,2009,5
A,1014,KILLINJ,F,2010,0
A,1014,KILLINJ,F,2011,1
A,1014,KILLINJ,F,2012,2
A,1014,KILLINJ,F,2013,4
A,1014,KILLINJ,F,2014,1
A,1014,KILLINJ,F,2015,3
A,1014,KILLINJ,F,2016,4
A,1014,KILLINJ,F,2017,2
A,1014,KILLINJ,F,2018,1
A,1014,KILLINJ,F,2019,3
A,1014,KILLINJ,F,2020,0
A,1014,KILLINJ,F,2021,0
A,1014,KILLINJ,F,2022,1
A,1014,KILLINJ,F,2023,0
A,1014,KILLINJ,F,2024,3
A,1014,KILLINJ,M,2001,0
A,1014,KILLINJ,M,2002,0
A,1014,KILLINJ,M,2003,0
A,1014,KILLINJ,M,2004,1
A,1014,KILLINJ,M,2005,1
A,1014,KILLINJ,M,2006,0
A,1014,KILLINJ,M,2007,0
A,1014,KILLINJ,M,2008,0
A,1014,KILLINJ,M,2009,0
A,1014,KILLINJ,M,2010,0
A,1014,KILLINJ,M,2011,0
A,1014,KILLINJ,M,2012,0
A,1014,KILLINJ,M,2013,0
A,1014,KILLINJ,M,2014,0
A,1014,KILLINJ,M,2015,0
A,1014,KILLINJ,M,2016,0
A,1014,KILLINJ,M,2017,0
A,1014,KILLINJ,M,2018,0
A,1014,KILLINJ,M,2019,0
A,1014,KILLINJ,M,2020,0
A,1014,KILLINJ,M,2021,0
A,1014,KILLINJ,M,2022,0
A,1014,KILLINJ,M,2023,0
A,1014,KILLINJ,M,2024,0
A,1014,ROADACC,9,2001,1
A,1014,ROADACC,9,2002,1
A,1014,ROADACC,9,2003,5
A,1014,ROADACC,9,2004,5
A,1014,ROADACC,9,2005,3
A,1014,ROADACC,9,2006,2
A,1014,ROADACC,9,2007,2
A,1014,ROADACC,9,2008,5
A,1014,ROADACC,9,2009,2
A,1014,ROADACC,9,2010,0
A,1014,ROADACC,9,2011,1
A,1014,ROADACC,9,2012,2
A,1014,ROADACC,9,2013,4
A,1014,ROADACC,9,2014,1
A,1014,ROADACC,9,2015,3
A,1014,ROADACC,9,2016,3
A,1014,ROADACC,9,2017,2
A,1014,ROADACC,9,2018,1
A,1014,ROADACC,9,2019,3
A,1014,ROADACC,9,2020,0
A,1014,ROADACC,9,2021,0
A,1014,ROADACC,9,2022,1
A,1014,ROADACC,9,2023,0
A,1014,ROADACC,9,2024,2
A,1015,KILLINJ,F,2001,6
A,1015,KILLINJ,F,2002,3
A,1015,KILLINJ,F,2003,5
A,1015,KILLINJ,F,2004,4
A,1015,KILLINJ,F,2005,6
A,1015,KILLINJ,F,2006,1
A,1015,KILLINJ,F,2007,6
A,1015,KILLINJ,F,2008,4
A,1015,KILLINJ,F,2009,5
A,1015,KILLINJ,F,2010,4
A,1015,KILLINJ,F,2011,0
A,1015,KILLINJ,F,2012,4
A,1015,KILLINJ,F,2013,0
A,1015,KILLINJ,F,2014,2
A,1015,KILLINJ,F,2015,1
A,1015,KILLINJ,F,2016,4
A,1015,KILLINJ,F,2017,6
A,1015,KILLINJ,F,2018,0
A,1015,KILLINJ,F,2019,5
A,1015,KILLINJ,F,2020,2
A,1015,KILLINJ,F,2021,2
A,1015,KILLINJ,F,2022,2
A,1015,KILLINJ,F,2023,3
A,1015,KILLINJ,F,2024,2
A,1015,KILLINJ,M,2001,0
A,1015,KILLINJ,M,2002,1
A,1015,KILLINJ,M,2003,0
A,1015,KILLINJ,M,2004,0
A,1015,KILLINJ,M,2005,0
A,1015,KILLINJ,M,2006,0
A,1015,KILLINJ,M,2007,0
A,1015,KILLINJ,M,2008,0
A,1015,KILLINJ,M,2009,0
A,1015,KILLINJ,M,2010,3
A,1015,KILLINJ,M,2011,0
A,1015,KILLINJ,M,2012,0
A,1015,KILLINJ,M,2013,0
A,1015,KILLINJ,M,2014,0
A,1015,KILLINJ,M,2015,0
A,1015,KILLINJ,M,2016,0
A,1015,KILLINJ,M,2017,0
A,1015,KILLINJ,M,2018,0
A,1015,KILLINJ,M,2019,0
A,1015,KILLINJ,M,2020,1
A,1015,KILLINJ,M,2021,0
A,1015,KILLINJ,M,2022,0
A,1015,KILLINJ,M,2023,0
A,1015,KILLINJ,M,2024,0
A,1015,ROADACC,9,2001,3
A,1015,ROADACC,9,2002,3
A,1015,ROADACC,9,2003,3
A,1015,ROADACC,9,2004,3
A,1015,ROADACC,9,2005,4
A,1015,ROADACC,9,2006,1
A,1015,ROADACC,9,2007,4
A,1015,ROADACC,9,2008,3
A,1015,ROADACC,9,2009,3
A,1015,ROADACC,9,2010,4
A,1015,ROADACC,9,2011,0
A,1015,ROADACC,9,2012,3
A,1015,ROADACC,9,2013,0
A,1015,ROADACC,9,2014,1
A,1015,ROADACC,9,2015,1
A,1015,ROADACC,9,2016,3
A,1015,ROADACC,9,2017,2
A,1015,ROADACC,9,2018,0
A,1015,ROADACC,9,2019,3
A,1015,ROADACC,9,2020,2
A,1015,ROADACC,9,2021,2
A,1015,ROADACC,9,2022,2
A,1015,ROADACC,9,2023,2
A,1015,ROADACC,9,2024,2
A,1016,KILLINJ,F,2001,4
A,1016,KILLINJ,F,2002,1
A,1016,KILLINJ,F,2003,4
A,1016,KILLINJ,F,2004,2
A,1016,KILLINJ,F,2005,2
A,1016,KILLINJ,F,2006,0
A,1016,KILLINJ,F,2007,0
A,1016,KILLINJ,F,2008,0
A,1016,KILLINJ,F,2009,1
A,1016,KILLINJ,F,2010,2
A,1016,KILLINJ,F,2011,6
A,1016,KILLINJ,F,2012,7
A,1016,KILLINJ,F,2013,6
A,1016,KILLINJ,F,2014,0
A,1016,KILLINJ,F,2015,6
A,1016,KILLINJ,F,2016,14
A,1016,KILLINJ,F,2017,5
A,1016,KILLINJ,F,2018,7
A,1016,KILLINJ,F,2019,3
A,1016,KILLINJ,F,2020,9
A,1016,KILLINJ,F,2021,3
A,1016,KILLINJ,F,2022,3
A,1016,KILLINJ,F,2023,4
A,1016,KILLINJ,F,2024,11
A,1016,KILLINJ,M,2001,0
A,1016,KILLINJ,M,2002,1
A,1016,KILLINJ,M,2003,1
A,1016,KILLINJ,M,2004,1
A,1016,KILLINJ,M,2005,0
A,1016,KILLINJ,M,2006,0
A,1016,KILLINJ,M,2007,0
A,1016,KILLINJ,M,2008,0
A,1016,KILLINJ,M,2009,0
A,1016,KILLINJ,M,2010,2
A,1016,KILLINJ,M,2011,0
A,1016,KILLINJ,M,2012,0
A,1016,KILLINJ,M,2013,1
A,1016,KILLINJ,M,2014,0
A,1016,KILLINJ,M,2015,0
A,1016,KILLINJ,M,2016,1
A,1016,KILLINJ,M,2017,0
A,1016,KILLINJ,M,2018,0
A,1016,KILLINJ,M,2019,0
A,1016,KILLINJ,M,2020,0
A,1016,KILLINJ,M,2021,0
A,1016,KILLINJ,M,2022,0
A,1016,KILLINJ,M,2023,0
A,1016,KILLINJ,M,2024,1
A,1016,ROADACC,9,2001,1
A,1016,ROADACC,9,2002,2
A,1016,ROADACC,9,2003,3
A,1016,ROADACC,9,2004,2
A,1016,ROADACC,9,2005,1
A,1016,ROADACC,9,2006,0
A,1016,ROADACC,9,2007,0
A,1016,ROADACC,9,2008,0
A,1016,ROADACC,9,2009,1
A,1016,ROADACC,9,2010,3
A,1016,ROADACC,9,2011,3
A,1016,ROADACC,9,2012,4
A,1016,ROADACC,9,2013,4
A,1016,ROADACC,9,2014,0
A,1016,ROADACC,9,2015,2
A,1016,ROADACC,9,2016,8
A,1016,ROADACC,9,2017,2
A,1016,ROADACC,9,2018,6
A,1016,ROADACC,9,2019,3
A,1016,ROADACC,9,2020,4
A,1016,ROADACC,9,2021,2
A,1016,ROADACC,9,2022,3
A,1016,ROADACC,9,2023,4
A,1016,ROADACC,9,2024,7
A,1017,KILLINJ,F,2001,17
A,1017,KILLINJ,F,2002,10
A,1017,KILLINJ,F,2003,7
A,1017,KILLINJ,F,2004,6
A,1017,KILLINJ,F,2005,3
A,1017,KILLINJ,F,2006,3
A,1017,KILLINJ,F,2007,4
A,1017,KILLINJ,F,2008,4
A,1017,KILLINJ,F,2009,2
A,1017,KILLINJ,F,2010,2
A,1017,KILLINJ,F,2011,3
A,1017,KILLINJ,F,2012,4
A,1017,KILLINJ,F,2013,5
A,1017,KILLINJ,F,2014,1
A,1017,KILLINJ,F,2015,5
A,1017,KILLINJ,F,2016,6
A,1017,KILLINJ,F,2017,2
A,1017,KILLINJ,F,2018,2
A,1017,KILLINJ,F,2019,4
A,1017,KILLINJ,F,2020,0
A,1017,KILLINJ,F,2021,4
A,1017,KILLINJ,F,2022,7
A,1017,KILLINJ,F,2023,1
A,1017,KILLINJ,F,2024,3
A,1017,KILLINJ,M,2001,0
A,1017,KILLINJ,M,2002,0
A,1017,KILLINJ,M,2003,0
A,1017,KILLINJ,M,2004,0
A,1017,KILLINJ,M,2005,0
A,1017,KILLINJ,M,2006,0
A,1017,KILLINJ,M,2007,0
A,1017,KILLINJ,M,2008,0
A,1017,KILLINJ,M,2009,0
A,1017,KILLINJ,M,2010,0
A,1017,KILLINJ,M,2011,0
A,1017,KILLINJ,M,2012,0
A,1017,KILLINJ,M,2013,0
A,1017,KILLINJ,M,2014,0
A,1017,KILLINJ,M,2015,0
A,1017,KILLINJ,M,2016,0
A,1017,KILLINJ,M,2017,0
A,1017,KILLINJ,M,2018,0
A,1017,KILLINJ,M,2019,0
A,1017,KILLINJ,M,2020,0
A,1017,KILLINJ,M,2021,0
A,1017,KILLINJ,M,2022,0
A,1017,KILLINJ,M,2023,2
A,1017,KILLINJ,M,2024,0
A,1017,ROADACC,9,2001,12
A,1017,ROADACC,9,2002,2
A,1017,ROADACC,9,2003,3
A,1017,ROADACC,9,2004,3
A,1017,ROADACC,9,2005,2
A,1017,ROADACC,9,2006,3
A,1017,ROADACC,9,2007,4
A,1017,ROADACC,9,2008,1
A,1017,ROADACC,9,2009,1
A,1017,ROADACC,9,2010,2
A,1017,ROADACC,9,2011,3
A,1017,ROADACC,9,2012,2
A,1017,ROADACC,9,2013,2
A,1017,ROADACC,9,2014,1
A,1017,ROADACC,9,2015,3
A,1017,ROADACC,9,2016,5
A,1017,ROADACC,9,2017,1
A,1017,ROADACC,9,2018,1
A,1017,ROADACC,9,2019,1
A,1017,ROADACC,9,2020,0
A,1017,ROADACC,9,2021,3
A,1017,ROADACC,9,2022,4
A,1017,ROADACC,9,2023,1
A,1017,ROADACC,9,2024,1
A,1018,KILLINJ,F,2001,3
A,1018,KILLINJ,F,2002,4
A,1018,KILLINJ,F,2003,6
A,1018,KILLINJ,F,2004,9
A,1018,KILLINJ,F,2005,3
A,1018,KILLINJ,F,2006,4
A,1018,KILLINJ,F,2007,8
A,1018,KILLINJ,F,2008,7
A,1018,KILLINJ,F,2009,9
A,1018,KILLINJ,F,2010,1
A,1018,KILLINJ,F,2011,3
A,1018,KILLINJ,F,2012,3
A,1018,KILLINJ,F,2013,4
A,1018,KILLINJ,F,2014,5
A,1018,KILLINJ,F,2015,3
A,1018,KILLINJ,F,2016,2
A,1018,KILLINJ,F,2017,10
A,1018,KILLINJ,F,2018,5
A,1018,KILLINJ,F,2019,2
A,1018,KILLINJ,F,2020,2
A,1018,KILLINJ,F,2021,2
A,1018,KILLINJ,F,2022,4
A,1018,KILLINJ,F,2023,2
A,1018,KILLINJ,F,2024,6
A,1018,KILLINJ,M,2001,2
A,1018,KILLINJ,M,2002,0
A,1018,KILLINJ,M,2003,0
A,1018,KILLINJ,M,2004,0
A,1018,KILLINJ,M,2005,0
A,1018,KILLINJ,M,2006,0
A,1018,KILLINJ,M,2007,0
A,1018,KILLINJ,M,2008,0
A,1018,KILLINJ,M,2009,0
A,1018,KILLINJ,M,2010,0
A,1018,KILLINJ,M,2011,0
A,1018,KILLINJ,M,2012,0
A,1018,KILLINJ,M,2013,0
A,1018,KILLINJ,M,2014,0
A,1018,KILLINJ,M,2015,0
A,1018,KILLINJ,M,2016,0
A,1018,KILLINJ,M,2017,0
A,1018,KILLINJ,M,2018,0
A,1018,KILLINJ,M,2019,0
A,1018,KILLINJ,M,2020,0
A,1018,KILLINJ,M,2021,0
A,1018,KILLINJ,M,2022,0
A,1018,KILLINJ,M,2023,0
A,1018,KILLINJ,M,2024,0
A,1018,ROADACC,9,2001,3
A,1018,ROADACC,9,2002,3
A,1018,ROADACC,9,2003,4
A,1018,ROADACC,9,2004,4
A,1018,ROADACC,9,2005,3
A,1018,ROADACC,9,2006,4
A,1018,ROADACC,9,2007,4
A,1018,ROADACC,9,2008,7
A,1018,ROADACC,9,2009,7
A,1018,ROADACC,9,2010,1
A,1018,ROADACC,9,2011,2
A,1018,ROADACC,9,2012,3
A,1018,ROADACC,9,2013,3
A,1018,ROADACC,9,2014,3
A,1018,ROADACC,9,2015,3
A,1018,ROADACC,9,2016,2
A,1018,ROADACC,9,2017,6
A,1018,ROADACC,9,2018,4
A,1018,ROADACC,9,2019,2
A,1018,ROADACC,9,2020,2
A,1018,ROADACC,9,2021,2
A,1018,ROADACC,9,2022,3
A,1018,ROADACC,9,2023,2
A,1018,ROADACC,9,2024,3
A,1019,KILLINJ,F,2001,0
A,1019,KILLINJ,F,2002,0
A,1019,KILLINJ,F,2003,0
A,1019,KILLINJ,F,2004,0
A,1019,KILLINJ,F,2005,0
A,1019,KILLINJ,F,2006,0
A,1019,KILLINJ,F,2007,3
A,1019,KILLINJ,F,2008,0
A,1019,KILLINJ,F,2009,0
A,1019,KILLINJ,F,2010,1
A,1019,KILLINJ,F,2011,0
A,1019,KILLINJ,F,2012,0
A,1019,KILLINJ,F,2013,0
A,1019,KILLINJ,F,2014,0
A,1019,KILLINJ,F,2015,0
A,1019,KILLINJ,F,2016,0
A,1019,KILLINJ,F,2017,0
A,1019,KILLINJ,F,2018,0
A,1019,KILLINJ,F,2019,0
A,1019,KILLINJ,F,2020,0
A,1019,KILLINJ,F,2021,0
A,1019,KILLINJ,F,2022,1
A,1019,KILLINJ,F,2023,0
A,1019,KILLINJ,M,2001,0
A,1019,KILLINJ,M,2002,0
A,1019,KILLINJ,M,2003,0
A,1019,KILLINJ,M,2004,0
A,1019,KILLINJ,M,2005,0
A,1019,KILLINJ,M,2006,0
A,1019,KILLINJ,M,2007,0
A,1019,KILLINJ,M,2008,0
A,1019,KILLINJ,M,2009,0
A,1019,KILLINJ,M,2010,0
A,1019,KILLINJ,M,2011,0
A,1019,KILLINJ,M,2012,0
A,1019,KILLINJ,M,2013,0
A,1019,KILLINJ,M,2014,0
A,1019,KILLINJ,M,2015,0
A,1019,KILLINJ,M,2016,0
A,1019,KILLINJ,M,2017,0
A,1019,KILLINJ,M,2018,0
A,1019,KILLINJ,M,2019,0
A,1019,KILLINJ,M,2020,0
A,1019,KILLINJ,M,2021,0
A,1019,KILLINJ,M,2022,0
A,1019,KILLINJ,M,2023,0
A,1019,ROADACC,9,2001,0
A,1019,ROADACC,9,2002,0
A,1019,ROADACC,9,2003,0
A,1019,ROADACC,9,2004,0
A,1019,ROADACC,9,2005,0
A,1019,ROADACC,9,2006,0
A,1019,ROADACC,9,2007,1
A,1019,ROADACC,9,2008,0
A,1019,ROADACC,9,2009,0
A,1019,ROADACC,9,2010,1
A,1019,ROADACC,9,2011,0
A,1019,ROADACC,9,2012,0
A,1019,ROADACC,9,2013,0
A,1019,ROADACC,9,2014,0
A,1019,ROADACC,9,2015,0
A,1019,ROADACC,9,2016,0
A,1019,ROADACC,9,2017,0
A,1019,ROADACC,9,2018,0
A,1019,ROADACC,9,2019,0
A,1019,ROADACC,9,2020,0
A,1019,ROADACC,9,2021,0
A,1019,ROADACC,9,2022,1
A,1019,ROADACC,9,2023,0
A,1020,KILLINJ,F,2001,5
A,1020,KILLINJ,F,2002,10
A,1020,KILLINJ,F,2003,9
A,1020,KILLINJ,F,2004,14
A,1020,KILLINJ,F,2005,4
A,1020,KILLINJ,F,2006,4
A,1020,KILLINJ,F,2007,10
A,1020,KILLINJ,F,2008,1
A,1020,KILLINJ,F,2009,4
A,1020,KILLINJ,F,2010,6
A,1020,KILLINJ,F,2011,6
A,1020,KILLINJ,F,2012,4
A,1020,KILLINJ,F,2013,6
A,1020,KILLINJ,F,2014,8
A,1020,KILLINJ,F,2015,9
A,1020,KILLINJ,F,2016,2
A,1020,KILLINJ,F,2017,2
A,1020,KILLINJ,F,2018,5
A,1020,KILLINJ,F,2019,7
A,1020,KILLINJ,F,2020,0
A,1020,KILLINJ,F,2021,5
A,1020,KILLINJ,F,2022,3
A,1020,KILLINJ,F,2023,6
A,1020,KILLINJ,F,2024,1
A,1020,KILLINJ,M,2001,0
A,1020,KILLINJ,M,2002,0
A,1020,KILLINJ,M,2003,0
A,1020,KILLINJ,M,2004,0
A,1020,KILLINJ,M,2005,0
A,1020,KILLINJ,M,2006,0
A,1020,KILLINJ,M,2007,0
A,1020,KILLINJ,M,2008,0
A,1020,KILLINJ,M,2009,0
A,1020,KILLINJ,M,2010,0
A,1020,KILLINJ,M,2011,0
A,1020,KILLINJ,M,2012,2
A,1020,KILLINJ,M,2013,0
A,1020,KILLINJ,M,2014,0
A,1020,KILLINJ,M,2015,0
A,1020,KILLINJ,M,2016,0
A,1020,KILLINJ,M,2017,1
A,1020,KILLINJ,M,2018,1
A,1020,KILLINJ,M,2019,1
A,1020,KILLINJ,M,2020,0
A,1020,KILLINJ,M,2021,1
A,1020,KILLINJ,M,2022,0
A,1020,KILLINJ,M,2023,0
A,1020,KILLINJ,M,2024,0
A,1020,ROADACC,9,2001,3
A,1020,ROADACC,9,2002,8
A,1020,ROADACC,9,2003,7
A,1020,ROADACC,9,2004,11
A,1020,ROADACC,9,2005,3
A,1020,ROADACC,9,2006,3
A,1020,ROADACC,9,2007,9
A,1020,ROADACC,9,2008,1
A,1020,ROADACC,9,2009,2
A,1020,ROADACC,9,2010,5
A,1020,ROADACC,9,2011,5
A,1020,ROADACC,9,2012,3
A,1020,ROADACC,9,2013,5
A,1020,ROADACC,9,2014,8
A,1020,ROADACC,9,2015,6
A,1020,ROADACC,9,2016,2
A,1020,ROADACC,9,2017,3
A,1020,ROADACC,9,2018,4
A,1020,ROADACC,9,2019,4
A,1020,ROADACC,9,2020,0
A,1020,ROADACC,9,2021,3
A,1020,ROADACC,9,2022,3
A,1020,ROADACC,9,2023,1
A,1020,ROADACC,9,2024,1
A,1021,KILLINJ,F,2001,0
A,1021,KILLINJ,F,2002,3
A,1021,KILLINJ,F,2003,1
A,1021,KILLINJ,F,2004,0
A,1021,KILLINJ,F,2005,0
A,1021,KILLINJ,F,2006,0
A,1021,KILLINJ,F,2007,4
A,1021,KILLINJ,F,2008,0
A,1021,KILLINJ,F,2009,2
A,1021,KILLINJ,F,2010,1
A,1021,KILLINJ,F,2011,0
A,1021,KILLINJ,F,2012,0
A,1021,KILLINJ,F,2013,3
A,1021,KILLINJ,F,2014,0
A,1021,KILLINJ,F,2015,1
A,1021,KILLINJ,F,2016,0
A,1021,KILLINJ,F,2017,0
A,1021,KILLINJ,F,2018,2
A,1021,KILLINJ,F,2019,0
A,1021,KILLINJ,F,2020,0
A,1021,KILLINJ,F,2021,1
A,1021,KILLINJ,F,2022,1
A,1021,KILLINJ,F,2023,2
A,1021,KILLINJ,M,2001,0
A,1021,KILLINJ,M,2002,0
A,1021,KILLINJ,M,2003,0
A,1021,KILLINJ,M,2004,0
A,1021,KILLINJ,M,2005,0
A,1021,KILLINJ,M,2006,0
A,1021,KILLINJ,M,2007,0
A,1021,KILLINJ,M,2008,0
A,1021,KILLINJ,M,2009,0
A,1021,KILLINJ,M,2010,0
A,1021,KILLINJ,M,2011,0
A,1021,KILLINJ,M,2012,0
A,1021,KILLINJ,M,2013,0
A,1021,KILLINJ,M,2014,0
A,1021,KILLINJ,M,2015,0
A,1021,KILLINJ,M,2016,0
A,1021,KILLINJ,M,2017,0
A,1021,KILLINJ,M,2018,0
A,1021,KILLINJ,M,2019,0
A,1021,KILLINJ,M,2020,0
A,1021,KILLINJ,M,2021,0
A,1021,KILLINJ,M,2022,1
A,1021,KILLINJ,M,2023,0
A,1021,ROADACC,9,2001,0
A,1021,ROADACC,9,2002,2
A,1021,ROADACC,9,2003,1
A,1021,ROADACC,9,2004,0
A,1021,ROADACC,9,2005,0
A,1021,ROADACC,9,2006,0
A,1021,ROADACC,9,2007,1
A,1021,ROADACC,9,2008,0
A,1021,ROADACC,9,2009,2
A,1021,ROADACC,9,2010,1
A,1021,ROADACC,9,2011,0
A,1021,ROADACC,9,2012,0
A,1021,ROADACC,9,2013,1
A,1021,ROADACC,9,2014,0
A,1021,ROADACC,9,2015,1
A,1021,ROADACC,9,2016,0
A,1021,ROADACC,9,2017,0
A,1021,ROADACC,9,2018,1
A,1021,ROADACC,9,2019,0
A,1021,ROADACC,9,2020,0
A,1021,ROADACC,9,2021,1
A,1021,ROADACC,9,2022,2
A,1021,ROADACC,9,2023,1
A,1022,KILLINJ,F,2001,6
A,1022,KILLINJ,F,2002,7
A,1022,KILLINJ,F,2003,1
A,1022,KILLINJ,F,2004,1
A,1022,KILLINJ,F,2005,20
A,1022,KILLINJ,F,2006,3
A,1022,KILLINJ,F,2007,1
A,1022,KILLINJ,F,2008,4
A,1022,KILLINJ,F,2009,1
A,1022,KILLINJ,F,2010,6
A,1022,KILLINJ,F,2011,4
A,1022,KILLINJ,F,2012,5
