Codice Provincia/Uts,Codice Comune (numerico),Comune,Popolazione residente,Superficie (Kmq),Anno (Popolazione residente)
46,46007,Capannori,46389,156.1777,2020
46,46008,Careggine,522,24.081,2020
46,46009,Castelnuovo di Garfagnana,5685,28.4824,2020
46,46010,Castiglione di Garfagnana,1700,48.5253,2020
46,46011,Coreglia Antelminelli,5161,52.9404,2020
46,46013,Forte dei Marmi,7217,9.1872,2020
46,46014,Fosciandora,567,19.8594,2020
46,46015,Gallicano,3580,31.0403,2020
46,46017,Lucca,89378,185.7334,2020
46,46018,Massarosa,21951,68.2379,2020
46,46019,Minucciano,1853,57.2823,2020
46,46020,Molazzana,1018,31.3297,2020
46,46021,Montecarlo,4353,15.63,2020
46,46022,Pescaglia,3342,70.5479,2020
46,46023,Piazza al Serchio,2178,27.0295,2020
46,46024,Pietrasanta,23121,42.1153,2020
46,46025,Pieve Fosciana,2318,28.7546,2020
46,46026,Porcari,8830,17.8894,2020
46,46027,San Romano in Garfagnana,1368,26.1567,2020
46,46028,Seravezza,12556,39.4678,2020
46,46030,Stazzema,2898,80.1265,2020
46,46031,Vagli Sotto,865,41.2192,2020
46,46033,Viareggio,61251,32.5275,2020
46,46034,Villa Basilica,1494,36.5731,2020
46,46035,Villa Collemandina,1241,34.79,2020
46,46036,Fabbriche di Vergemoli,751,42.5469,2020
46,46037,Sillano Giuncugnano,1006,81.2949,2020
47,47002,Agliana,18112,11.6792,2020
47,47003,Buggiano,8768,16.0642,2020
47,47005,Lamporecchio,7372,22.2518,2020
47,47006,Larciano,6279,24.9667,2020
47,47007,Marliana,3130,43.0435,2020
47,47008,Massa e Cozzile,7707,16.0119,2020
47,47009,Monsummano Terme,20899,32.6232,2020
47,47010,Montale,10757,32.1174,2020
47,47011,Montecatini-Terme,20452,17.6864,2020
47,47012,Pescia,19250,79.1246,2020
47,47013,Pieve a Nievole,9167,12.6668,2020
47,47014,Pistoia,89729,236.3969,2020
47,47016,Ponte Buggianese,8792,29.5227,2020
47,47017,Quarrata,26924,45.9127,2020
47,47018,Sambuca Pistoiese,1444,77.2396,2020
47,47020,Serravalle Pistoiese,11664,42.0349,2020
47,47021,Uzzano,5612,7.8501,2020
47,47022,Chiesina Uzzanese,4505,7.251,2020
47,47023,Abetone Cutigliano,1973,74.9918,2020
47,47024,San Marcello Piteglio,7709,134.7274,2020
248,48001,Bagno a Ripoli,25323,74.0913,2020
248,48002,Barberino di Mugello,10870,133.3254,2020
248,48004,Borgo San Lorenzo,18207,146.3627,2020
248,48005,Calenzano,18420,76.9699,2020
248,48006,Campi Bisenzio,47871,28.7516,2020
248,48008,Capraia e Limite,7856,24.9167,2020
248,48010,Castelfiorentino,17437,66.3437,2020
248,48011,Cerreto Guidi,10932,49.305,2020
248,48012,Certaldo,15632,75.2749,2020
248,48013,Dicomano,5439,61.6319,2020
248,48014,Empoli,48674,62.4217,2020
248,48015,Fiesole,13845,42.1928,2020
248,48017,Firenze,368419,102.3156,2020
248,48018,Firenzuola,4499,271.9594,2020
248,48019,Fucecchio,22990,65.1757,2020
248,48020,Gambassi Terme,4792,83.2314,2020
248,48021,Greve in Chianti,13426,169.3743,2020
248,48022,Impruneta,14497,48.7144,2020
248,48024,Lastra a Signa,19814,42.8991,2020
248,48025,Londa,1833,59.2885,2020
248,48026,Marradi,2954,154.0525,2020
248,48027,Montaione,3505,104.7585,2020
248,48028,Montelupo Fiorentino,14269,24.6575,2020
248,48030,Montespertoli,13242,124.8777,2020
248,48031,Palazzuolo sul Senio,1111,109.1026,2020
248,48032,Pelago,7713,54.5602,2020
248,48033,Pontassieve,20477,114.3984,2020
248,48035,Reggello,16534,121.6458,2020
248,48036,Rignano sull'Arno,8615,54.1439,2020
248,48037,Rufina,7165,45.8797,2020
248,48038,San Casciano in Val di Pesa,16690,107.8317,2020
248,48039,San Godenzo,1067,99.1989,2020
248,48041,Scandicci,50460,59.6923,2020
248,48043,Sesto Fiorentino,49315,48.811,2020
248,48044,Signa,19211,18.8084,2020
248,48046,Vaglia,5187,56.9411,2020
248,48049,Vicchio,8056,138.861,2020
248,48050,Vinci,14744,54.1848,2020
248,48052,Figline e Incisa Valdarno,23316,97.9012,2020
248,48053,Scarperia e San Piero,12071,115.8099,2020
248,48054,Barberino Tavarnelle,11953,122.9905,2020
49,49001,Bibbona,3185,65.6114,2020
49,49002,Campiglia Marittima,12585,83.276,2020
49,49003,Campo nell'Elba,4710,55.7876,2020
49,49004,Capoliveri,3857,39.5606,2020
49,49005,Capraia Isola,391,19.3267,2020
49,49006,Castagneto Carducci,8792,142.3149,2020
49,49007,Cecina,27982,42.4945,2020
49,49008,Collesalvetti,16381,107.9895,2020
49,49009,Livorno,155370,104.7138,2020
49,49010,Marciana,2050,45.4509,2020
49,49011,Marciana Marina,1894,5.859,2020
49,49012,Piombino,32648,130.3251,2020
49,49013,Porto Azzurro,3704,13.3301,2020
49,49014,Portoferraio,11914,48.0293,2020
49,49017,Rosignano Marittimo,30138,120.6514,2020
49,49018,San Vincenzo,6573,33.1539,2020
49,49019,Sassetta,489,26.7469,2020
49,49020,Suvereto,2985,92.3809,2020
49,49021,Rio,3348,36.5182,2020
50,50001,Bientina,8544,29.4899,2020
50,50002,Buti,5538,23.0257,2020
50,50003,Calci,6372,25.1051,2020
50,50004,Calcinaia,12700,14.8907,2020
50,50005,Capannoli,6363,22.725,2020
50,50006,Casale Marittimo,1053,14.3589,2020
50,50008,Cascina,45005,78.6061,2020
50,50009,Castelfranco di Sotto,13419,48.2483,2020
50,50010,Castellina Marittima,1877,45.5735,2020
50,50011,Castelnuovo di Val di Cecina,2121,89.0162,2020
50,50012,Chianni,1318,61.9916,2020
50,50014,Fauglia,3647,42.4313,2020
50,50015,Guardistallo,1168,23.6101,2020
50,50016,Lajatico,1272,72.6651,2020
50,50019,Montecatini Val di Cecina,1683,154.9495,2020
50,50020,Montescudaio,2134,20.1518,2020
50,50021,Monteverdi Marittimo,747,98.0741,2020
50,50022,Montopoli in Val d'Arno,11060,30.1734,2020
50,50023,Orciano Pisano,629,11.6218,2020
50,50024,Palaia,4519,73.644,2020
50,50025,Peccioli,4649,92.5368,2020
50,50026,Pisa,89969,185.069,2020
50,50027,Pomarance,5473,227.8437,2020
50,50028,Ponsacco,15466,19.8828,2020
50,50029,Pontedera,29270,46.0346,2020
50,50030,Riparbella,1554,58.9604,2020
50,50031,San Giuliano Terme,30915,91.94,2020
50,50032,San Miniato,27785,102.5828,2020
50,50033,Santa Croce sull'Arno,14549,16.7885,2020
50,50034,Santa Luce,1607,66.6216,2020
50,50035,Santa Maria a Monte,13307,38.0351,2020
50,50036,Terricciola,4439,43.283,2020
50,50037,Vecchiano,11933,67.5491,2020
50,50038,Vicopisano,8541,26.8681,2020
50,50039,Volterra,9830,252.6378,2020
50,50040,Casciana Terme Lari,12134,81.3978,2020
50,50041,Crespina Lorenzana,5393,46.4332,2020
51,51001,Anghiari,5428,130.9192,2020
51,51002,Arezzo,97373,384.7537,2020
51,51003,Badia Tedalda,996,118.7171,2020
51,51004,Bibbiena,11846,86.5122,2020
51,51005,Bucine,9947,131.6157,2020
51,51006,Capolona,5211,47.5561,2020
51,51007,Caprese Michelangelo,1361,66.5302,2020
51,51008,Castel Focognano,2987,56.6283,2020
51,51010,Castel San Niccolò,2544,83.2702,2020
51,51011,Castiglion Fibocchi,2086,25.4628,2020
51,51012,Castiglion Fiorentino,13012,111.4256,2020
51,51013,Cavriglia,9447,60.8681,2020
51,51014,Chitignano,880,14.8936,2020
51,51015,Chiusi della Verna,1894,102.3216,2020
51,51016,Civitella in Val di Chiana,8808,100.326,2020
51,51017,Cortona,21413,342.7316,2020
51,51018,Foiano della Chiana,9224,40.7826,2020
51,51020,Loro Ciuffenna,5837,86.5219,2020
51,51021,Lucignano,3458,44.9309,2020
51,51022,Marciano della Chiana,3433,23.6944,2020
51,51023,Montemignaio,521,25.943,2020
51,51024,Monterchi,1718,29.4156,2020
51,51025,Monte San Savino,8626,89.8062,2020
51,51026,Montevarchi,24161,56.6641,2020
51,51027,Ortignano Raggiolo,845,36.3016,2020
51,51030,Pieve Santo Stefano,3015,156.0867,2020
51,51031,Poppi,5957,97.0817,2020
51,51033,San Giovanni Valdarno,16637,21.4497,2020
51,51034,Sansepolcro,15444,91.1928,2020
51,51035,Sestino,1227,80.2296,2020
51,51037,Subbiano,6297,77.8418,2020
51,51038,Talla,980,59.8867,2020
51,51039,Terranuova Bracciolini,12105,85.8786,2020
51,51040,Castelfranco Piandiscò,9812,55.991,2020
51,51041,Pratovecchio Stia,5469,138.2261,2020
51,51042,Laterina Pergine Valdarno,6502,70.5358,2020
52,52001,Abbadia San Salvatore,6121,58.9933,2020
52,52002,Asciano,6933,215.6315,2020
52,52003,Buonconvento,3058,64.8436,2020
52,52004,Casole d'Elsa,3720,148.7041,2020
52,52005,Castellina in Chianti,2733,99.799,2020
52,52006,Castelnuovo Berardenga,8960,177.1077,2020
52,52007,Castiglione d'Orcia,2157,141.5389,2020
52,52008,Cetona,2516,53.5433,2020
52,52009,Chianciano Terme,6813,36.5614,2020
52,52010,Chiusdino,1801,141.5667,2020
52,52011,Chiusi,8124,58.0687,2020
52,52012,Colle di Val d'Elsa,21752,92.0349,2020
52,52013,Gaiole in Chianti,2638,128.8832,2020
52,52015,Montepulciano,13484,165.5399,2020
52,52016,Monteriggioni,10011,99.7309,2020
52,52017,Monteroni d'Arbia,9040,105.8556,2020
52,52018,Monticiano,1535,109.5005,2020
52,52019,Murlo,2417,114.6246,2020
52,52020,Piancastagnaio,4016,69.6264,2020
52,52021,Pienza,2022,122.8667,2020
52,52022,Poggibonsi,28781,70.6019,2020
52,52023,Radda in Chianti,1505,80.4148,2020
52,52024,Radicofani,1071,117.975,2020
52,52025,Radicondoli,919,132.5264,2020
52,52026,Rapolano Terme,5174,83.0208,2020
52,52027,San Casciano dei Bagni,1546,92.1425,2020
52,52028,San Gimignano,7574,138.5687,2020
52,52030,San Quirico d'Orcia,2636,42.2351,2020
52,52031,Sarteano,4528,84.8432,2020
52,52032,Siena,54123,118.5306,2020
52,52033,Sinalunga,12195,78.6758,2020
52,52034,Sovicille,9944,143.5768,2020
52,52035,Torrita di Siena,7078,58.339,2020
52,52036,Trequanda,1203,63.9492,2020
52,52037,Montalcino,5673,310.3936,2020
53,53001,Arcidosso,4302,93.2541,2020
53,53002,Campagnatico,2378,162.2885,2020
53,53003,Capalbio,3914,187.3488,2020
53,53004,Castel del Piano,4813,67.7697,2020
53,53005,Castell'Azzara,1350,64.2308,2020
53,53006,Castiglione della Pescaia,7134,209.1009,2020
53,53007,Cinigiano,2414,161.5518,2020
53,53008,Civitella Paganico,3020,192.9001,2020
53,53009,Follonica,20648,56.0491,2020
53,53010,Gavorrano,8264,164.0818,2020
53,53011,Grosseto,81643,473.5252,2020
53,53012,Isola del Giglio,1345,24.0114,2020
53,53013,Magliano in Toscana,3373,250.8568,2020
53,53014,Manciano,7105,372.4982,2020
53,53015,Massa Marittima,8169,283.4428,2020
53,53016,Monte Argentario,12064,60.4003,2020
53,53017,Montieri,1148,108.2049,2020
53,53018,Orbetello,14450,226.8069,2020
53,53019,Pitigliano,3641,101.9591,2020
53,53020,Roccalbegna,947,124.8586,2020
53,53021,Roccastrada,8756,284.4636,2020
53,53022,Santa Fiora,2490,63.4512,2020
53,53023,Scansano,4268,273.56,2020
53,53024,Scarlino,3829,88.2265,2020
53,53025,Seggiano,1006,49.4287,2020
53,53026,Sorano,3118,174.5585,2020
53,53027,Monterotondo Marittimo,1269,102.6929,2020
53,53028,Semproniano,988,81.6534,2020
54,54001,Assisi,28004,187.1913,2020
54,54002,Bastia Umbra,21379,27.6014,2020
54,54003,Bettona,4297,45.0747,2020
54,54004,Bevagna,4833,56.2226,2020
54,54005,Campello sul Clitunno,2361,49.7616,2020
54,54006,Cannara,4256,32.8087,2020
54,54007,Cascia,2977,180.8336,2020
54,54008,Castel Ritaldi,3072,22.4414,2020
54,54009,Castiglione del Lago,15160,205.2661,2020
54,54010,Cerreto di Spoleto,1014,74.7826,2020
54,54011,Citerna,3419,23.5288,2020
54,54012,Città della Pieve,7571,110.9444,2020
54,54013,Città di Castello,38657,387.317,2020
54,54014,Collazzone,3400,55.5632,2020
54,54015,Corciano,21391,63.723,2020
54,54016,Costacciaro,1119,41.0597,2020
54,54017,Deruta,9478,44.56,2020
54,54018,Foligno,55831,264.656,2020
54,54019,Fossato di Vico,2650,35.391,2020
54,54020,Fratta Todina,1823,17.4281,2020
54,54021,Giano dell'Umbria,3756,44.4751,2020
54,54022,Gualdo Cattaneo,5759,96.6236,2020
54,54023,Gualdo Tadino,14408,124.2833,2020
54,54024,Gubbio,30923,525.7677,2020
54,54025,Lisciano Niccone,590,35.1821,2020
54,54026,Magione,14612,129.7327,2020
54,54027,Marsciano,18201,161.5281,2020
54,54028,Massa Martana,3642,78.4082,2020
54,54029,Monte Castello di Vibio,1455,31.9491,2020
54,54030,Montefalco,5461,69.5123,2020
54,54031,Monteleone di Spoleto,574,62.165,2020
54,54032,Monte Santa Maria Tiberina,1120,72.5288,2020
54,54033,Montone,1603,51.0941,2020
54,54034,Nocera Umbra,5601,157.1641,2020
54,54035,Norcia,4617,275.57,2020
54,54036,Paciano,950,16.9058,2020
54,54037,Panicale,5421,79.2582,2020
54,54038,Passignano sul Trasimeno,5651,81.3321,2020
54,54039,Perugia,164721,449.6117,2020
54,54040,Piegaro,3419,99.0764,2020
54,54041,Pietralunga,1995,140.4153,2020
54,54042,Poggiodomo,94,40.0939,2020
54,54043,Preci,700,82.0201,2020
54,54044,San Giustino,10975,79.9788,2020
54,54045,Sant'Anatolia di Narco,526,46.5485,2020
54,54046,Scheggia e Pascelupo,1315,64.1501,2020
54,54047,Scheggino,463,35.8493,2020
54,54048,Sellano,1003,85.8384,2020
54,54049,Sigillo,2319,26.4743,2020
54,54050,Spello,8371,61.6445,2020
54,54051,Spoleto,36914,348.1366,2020
54,54052,Todi,15877,222.8556,2020
54,54053,Torgiano,6644,37.6662,2020
54,54054,Trevi,8130,71.1853,2020
54,54055,Tuoro sul Trasimeno,3738,55.8849,2020
54,54056,Umbertide,16367,200.8295,2020
54,54057,Valfabbrica,3253,92.3024,2020
54,54058,Vallo di Nera,350,36.2211,2020
54,54059,Valtopina,1296,40.5734,2020
55,55001,Acquasparta,4456,81.6058,2020
55,55002,Allerona,1686,82.6127,2020
55,55003,Alviano,1403,23.8952,2020
55,55004,Amelia,11682,132.4964,2020
55,55005,Arrone,2558,41.032,2020
55,55006,Attigliano,1950,10.512,2020
55,55007,Baschi,2657,68.5686,2020
55,55008,Calvi dell'Umbria,1693,46.0063,2020
55,55009,Castel Giorgio,2037,42.1444,2020
55,55010,Castel Viscardo,2758,26.2156,2020
55,55011,Fabro,2648,34.5504,2020
55,55012,Ferentillo,1820,69.5861,2020
55,55013,Ficulle,1583,64.6187,2020
55,55014,Giove,1857,15.0882,2020
55,55015,Guardea,1749,39.3808,2020
55,55016,Lugnano in Teverina,1429,29.8297,2020
55,55017,Montecastrilli,4821,62.4282,2020
55,55018,Montecchio,1592,49.2172,2020
55,55019,Montefranco,1256,10.0869,2020
55,55020,Montegabbione,1118,51.0591,2020
55,55021,Monteleone d'Orvieto,1376,24.0978,2020
55,55022,Narni,18405,197.9836,2020
55,55023,Orvieto,19931,281.2704,2020
55,55024,Otricoli,1735,27.4114,2020
55,55025,Parrano,498,40.0911,2020
55,55026,Penna in Teverina,1051,10.0033,2020
55,55027,Polino,219,19.5678,2020
55,55028,Porano,1913,13.604,2020
55,55029,San Gemini,4836,27.8956,2020
55,55030,San Venanzo,2157,169.4518,2020
55,55031,Stroncone,4685,71.1557,2020
55,55032,Terni,107982,212.4261,2020
55,55033,Avigliano Umbro,2405,51.3387,2020
56,56001,Acquapendente,5346,131.6022,2020
56,56002,Arlena di Castro,830,21.8706,2020
56,56003,Bagnoregio,3501,72.8081,2020
56,56004,Barbarano Romano,1004,37.5635,2020
56,56005,Bassano Romano,4578,37.5457,2020
56,56006,Bassano in Teverina,1251,12.1676,2020
56,56007,Blera,3035,92.9142,2020
56,56008,Bolsena,3757,63.5714,2020
56,56009,Bomarzo,1684,39.6448,2020
56,56010,Calcata,894,7.6322,2020
56,56011,Canepina,2945,20.8477,2020
56,56012,Canino,5122,124.0375,2020
56,56013,Capodimonte,1647,61.2907,2020
56,56014,Capranica,6357,40.9683,2020
56,56015,Caprarola,5265,57.5769,2020
56,56016,Carbognano,1932,17.411,2020
56,56017,Castel Sant'Elia,2477,23.9151,2020
56,56018,Castiglione in Teverina,2280,19.8891,2020
56,56019,Celleno,1304,23.8237,2020
56,56020,Cellere,1076,37.195,2020
56,56021,Civita Castellana,15455,84.2211,2020
56,56022,Civitella d'Agliano,1500,32.9552,2020
56,56023,Corchiano,3574,33.0306,2020
56,56024,Fabrica di Roma,8094,34.7859,2020
56,56025,Faleria,1984,25.6785,2020
56,56026,Farnese,1385,52.3752,2020
56,56027,Gallese,2649,37.1735,2020
56,56028,Gradoli,1276,43.8083,2020
56,56029,Graffignano,2151,29.1023,2020
56,56030,Grotte di Castro,2450,33.42,2020
56,56031,Ischia di Castro,2205,104.9432,2020
56,56032,Latera,775,22.4294,2020
56,56033,Lubriano,890,16.6891,2020
56,56034,Marta,3283,33.5404,2020
56,56035,Montalto di Castro,8770,189.6215,2020
56,56036,Montefiascone,13005,104.93,2020
56,56037,Monte Romano,1914,86.14,2020
56,56038,Monterosi,4729,10.6834,2020
56,56039,Nepi,9185,83.7096,2020
56,56040,Onano,944,24.5077,2020
56,56041,Oriolo Romano,3708,19.311,2020
56,56042,Orte,9081,69.5589,2020
56,56043,Piansano,1922,26.6051,2020
56,56044,Proceno,522,42.0138,2020
56,56045,Ronciglione,8343,52.5258,2020
56,56046,Villa San Giovanni in Tuscia,1213,5.2792,2020
56,56047,San Lorenzo Nuovo,1995,26.735,2020
56,56048,Soriano nel Cimino,7992,78.5355,2020
56,56049,Sutri,6539,60.9413,2020
56,56050,Tarquinia,16153,279.3305,2020
56,56051,Tessennano,296,14.7309,2020
56,56052,Tuscania,8168,208.691,2020
56,56053,Valentano,2722,43.4947,2020
56,56054,Vallerano,2445,15.4516,2020
56,56055,Vasanello,3953,28.9623,2020
56,56056,Vejano,2157,44.3071,2020
56,56057,Vetralla,13446,113.771,2020
56,56058,Vignanello,4325,20.5289,2020
56,56059,Viterbo,66113,406.2267,2020
56,56060,Vitorchiano,5234,30.143,2020
57,57001,Accumoli,555,87.343,2020
57,57002,Amatrice,2320,174.3849,2020
57,57003,Antrodoco,2371,63.9041,2020
57,57004,Ascrea,213,13.9761,2020
57,57005,Belmonte in Sabina,637,23.6446,2020
57,57006,Borbona,589,47.9485,2020
57,57007,Borgorose,4260,145.8039,2020
57,57008,Borgo Velino,934,18.2929,2020
57,57009,Cantalice,2481,37.624,2020
57,57010,Cantalupo in Sabina,1634,10.6212,2020
57,57011,Casaprota,699,14.5461,2020
57,57012,Casperia,1210,25.3087,2020
57,57013,Castel di Tora,267,15.4912,2020
57,57014,Castelnuovo di Farfa,994,8.8422,2020
57,57015,Castel Sant'Angelo,1209,31.2697,2020
57,57016,Cittaducale,6503,71.2532,2020
57,57017,Cittareale,415,59.6601,2020
57,57018,Collalto Sabino,395,22.3698,2020
57,57019,Colle di Tora,359,14.3718,2020
57,57020,Collegiove,135,10.6126,2020
57,57021,Collevecchio,1507,26.9475,2020
57,57022,Colli sul Velino,465,12.7551,2020
57,57023,Concerviano,282,21.3896,2020
57,57024,Configni,583,22.9256,2020
57,57025,Contigliano,3772,53.5447,2020
57,57026,Cottanello,531,36.6915,2020
57,57027,Fara in Sabina,13738,54.9624,2020
57,57028,Fiamignano,1215,100.618,2020
57,57029,Forano,3024,17.6853,2020
57,57030,Frasso Sabino,727,4.3898,2020
57,57031,Greccio,1492,17.8535,2020
57,57032,Labro,375,11.7424,2020
57,57033,Leonessa,2141,204.0152,2020
57,57034,Longone Sabino,553,34.3338,2020
57,57035,Magliano Sabina,3527,43.1617,2020
57,57036,Marcetelli,76,11.0838,2020
57,57037,Micigliano,114,36.8517,2020
57,57038,Mompeo,494,10.8922,2020
57,57039,Montasola,382,12.7472,2020
57,57040,Montebuono,872,19.6813,2020
57,57041,Monteleone Sabino,1184,19.0398,2020
57,57042,Montenero Sabino,278,22.5865,2020
57,57043,Monte San Giovanni in Sabina,648,30.757,2020
57,57044,Montopoli di Sabina,4081,37.9405,2020
57,57045,Morro Reatino,344,15.7311,2020
57,57046,Nespolo,191,8.6446,2020
57,57047,Orvinio,390,24.6887,2020
57,57048,Paganico Sabino,155,9.3138,2020
57,57049,Pescorocchiano,1925,94.7727,2020
57,57050,Petrella Salto,1055,102.9304,2020
57,57051,Poggio Bustone,1986,22.3815,2020
57,57052,Poggio Catino,1240,14.9813,2020
57,57053,Poggio Mirteto,6152,26.3948,2020
57,57054,Poggio Moiano,2763,26.9469,2020
57,57055,Poggio Nativo,2513,16.4995,2020
57,57056,Poggio San Lorenzo,522,8.6696,2020
57,57057,Posta,589,66.0132,2020
57,57058,Pozzaglia Sabina,315,24.9787,2020
57,57059,Rieti,45907,206.455,2020
57,57060,Rivodutri,1138,26.7897,2020
57,57061,Roccantica,552,16.7231,2020
57,57062,Rocca Sinibalda,783,49.5551,2020
57,57063,Salisano,514,17.5958,2020
57,57064,Scandriglia,3138,63.3505,2020
57,57065,Selci,1081,7.7281,2020
57,57066,Stimigliano,2211,11.3837,2020
57,57067,Tarano,1382,19.9796,2020
57,57068,Toffia,1057,11.3292,2020
57,57069,Torricella in Sabina,1364,25.7914,2020
57,57070,Torri in Sabina,1196,26.3048,2020
57,57071,Turania,228,8.5099,2020
57,57072,Vacone,226,9.1848,2020
57,57073,Varco Sabino,177,24.7527,2020
258,58001,Affile,1439,15.1123,2020
258,58002,Agosta,1703,9.4997,2020
258,58003,Albano Laziale,39672,23.8082,2020
258,58004,Allumiere,3831,92.1659,2020
258,58005,Anguillara Sabazia,19018,75.2338,2020
258,58006,Anticoli Corrado,825,16.2155,2020
258,58007,Anzio,57838,43.6586,2020
258,58008,Arcinazzo Romano,1262,28.3109,2020
258,58009,Ariccia,18307,18.5919,2020
258,58010,Arsoli,1402,12.1991,2020
258,58011,Artena,13664,54.797,2020
258,58012,Bellegra,2727,18.7794,2020
258,58013,Bracciano,18560,143.0603,2020
258,58014,Camerata Nuova,403,40.4932,2020
258,58015,Campagnano di Roma,10990,46.9371,2020
258,58016,Canale Monterano,4128,36.9174,2020
258,58017,Canterano,349,7.373,2020
258,58018,Capena,10695,29.5069,2020
258,58019,Capranica Prenestina,316,20.3617,2020
258,58020,Carpineto Romano,4141,86.2892,2020
258,58021,Casape,662,5.3793,2020
258,58022,Castel Gandolfo,8585,14.1906,2020
258,58023,Castel Madama,7133,28.8029,2020
258,58024,Castelnuovo di Porto,8423,30.5654,2020
258,58025,Castel San Pietro Romano,839,15.2923,2020
258,58026,Cave,10728,17.8793,2020
258,58027,Cerreto Laziale,1080,12.0754,2020
258,58028,Cervara di Roma,442,31.7432,2020
258,58029,Cerveteri,37504,134.3187,2020
258,58030,Ciciliano,1259,18.8473,2020
258,58031,Cineto Romano,584,10.3668,2020
258,58032,Civitavecchia,52069,73.7376,2020
258,58033,Civitella San Paolo,1993,20.7493,2020
258,58034,Colleferro,20698,26.9893,2020
258,58035,Colonna,4224,3.5491,2020
258,58036,Fiano Romano,15722,41.1862,2020
258,58037,Filacciano,457,5.6584,2020
258,58038,Formello,13249,31.1449,2020
258,58039,Frascati,22624,22.4759,2020
258,58040,Gallicano nel Lazio,6408,25.6995,2020
258,58041,Gavignano,1920,15.0431,2020
258,58042,Genazzano,5724,32.065,2020
258,58043,Genzano di Roma,23221,17.9002,2020
258,58044,Gerano,1163,10.1242,2020
258,58045,Gorga,698,26.1895,2020
258,58046,Grottaferrata,20337,18.396,2020
258,58047,Guidonia Montecelio,87875,79.4718,2020
258,58048,Jenne,355,31.4509,2020
258,58049,Labico,6333,11.7531,2020
258,58050,Lanuvio,12851,43.763,2020
258,58051,Licenza,880,17.985,2020
258,58052,Magliano Romano,1423,20.5174,2020
258,58053,Mandela,921,13.7166,2020
258,58054,Manziana,7655,23.9991,2020
258,58055,Marano Equo,792,7.6536,2020
258,58056,Marcellina,7095,15.356,2020
258,58057,Marino,45321,24.1913,2020
258,58058,Mazzano Romano,2995,29.0667,2020
258,58059,Mentana,22612,24.2684,2020
258,58060,Monte Compatri,11844,24.5711,2020
258,58061,Monteflavio,1214,16.8416,2020
258,58062,Montelanico,2062,35.1398,2020
