,ID_COMUNE,COMUNE,OBS_VALUE,RESIDENTI,SUPERFICIE (KMQ),DENSITA_POPOLAZIONE,DENSITA_INCIDENTI,INCIDENTI_PRO_CAPITE(1000),CLASSE_DEMOGRAFICA,CLASSE_SUPERFICIE,CLUSTER
156,1160,Montalto Dora,17,3349,7.3567,455.231285766716,2.310818709475716,5.076142131979695,Piccolo,Molto piccolo,1
157,1161,Montanaro,20,5119,20.9036,244.8860483361717,0.9567729960389596,3.907013088493847,Medio,Piccolo,1
158,1162,Monteu da Po,15,842,7.3896,113.94392118653244,2.0298798311139983,17.81472684085511,Molto piccolo,Molto piccolo,0
159,1163,Moriondo Torinese,4,852,6.4895,131.28900531628014,0.6163803066492026,4.694835680751174,Molto piccolo,Molto piccolo,1
160,1164,Nichelino,531,46512,20.5627,2261.9597620935,25.823457036284147,11.41640866873065,Grande,Piccolo,3
161,1165,Noasca,1,107,78.0481,1.370949452965543,0.0128126117099583,9.345794392523365,Molto piccolo,Medio,1
162,1166,Nole,47,6770,11.353,596.3181537919493,4.13987492292786,6.942392909896603,Medio,Piccolo,1
163,1167,Nomaglio,1,291,3.0743,94.6556939791172,0.3252772988973099,3.436426116838488,Molto piccolo,Molto piccolo,1
164,1168,None.,36,7849,24.6422,318.51863875790315,1.4609085227779988,4.586571537775512,Medio,Piccolo,1
165,1169,Novalesa,0,526,28.5542,18.42110792808063,0.0,0.0,Molto piccolo,Piccolo,1
166,1170,Oglianico,4,1453,6.303,230.52514675551325,0.6346184356655561,2.7529249827942186,Piccolo,Molto piccolo,1
167,1171,Orbassano,303,23061,22.2078,1038.4189338880935,13.643854861805313,13.139065955509302,Grande,Piccolo,3
168,1172,Orio Canavese,2,764,7.1541,106.79190953439289,0.2795599726031227,2.617801047120419,Molto piccolo,Molto piccolo,1
169,1173,Osasco,3,1173,5.4885,213.71959551790107,0.5465974309920744,2.557544757033248,Piccolo,Molto piccolo,1
170,1174,Osasio,1,929,4.5771,202.96694413493265,0.2184789495532105,1.0764262648008611,Molto piccolo,Molto piccolo,1
171,1175,Oulx,33,3264,99.7857,32.710097739455655,0.3307087087628788,10.11029411764706,Piccolo,Medio,1
172,1176,Ozegna,9,1187,5.4058,219.57897073513632,1.6648784638721372,7.582139848357203,Piccolo,Molto piccolo,1
173,1177,Palazzo Canavese,3,842,5.0819,165.68606229953363,0.5903303882406187,3.5629453681710217,Molto piccolo,Molto piccolo,1
174,1178,Pancalieri,4,2005,15.8878,126.19745968604842,0.2517655056080766,1.99501246882793,Piccolo,Piccolo,1
175,1179,Parella,4,419,2.6886,155.84318976418953,1.4877631481068214,9.54653937947494,Molto piccolo,Molto piccolo,1
176,1180,Pavarolo,1,1124,4.4056,255.12983475576544,0.2269838387506809,0.889679715302491,Piccolo,Molto piccolo,1
177,1181,Pavone Canavese,25,3680,11.54,318.89081455805893,2.1663778162911616,6.793478260869565,Piccolo,Piccolo,1
178,1183,Pecetto Torinese,17,3992,9.173,435.1902322032051,1.8532650168974163,4.258517034068136,Piccolo,Molto piccolo,1
179,1184,Perosa Argentina,12,3133,26.0906,120.0815619418488,0.459935762305198,3.830194701563996,Piccolo,Piccolo,1
180,1185,Perosa Canavese,5,521,4.708,110.66270178419713,1.0620220900594732,9.596928982725528,Molto piccolo,Molto piccolo,1
181,1186,Perrero,3,600,63.183,9.496225250462942,0.0474811262523147,5.0,Molto piccolo,Medio,1
182,1187,Pertusio,1,747,4.0041,186.55877725331536,0.249744012387303,1.3386880856760377,Molto piccolo,Molto piccolo,1
183,1188,Pessinetto,11,629,5.3498,117.57448876593516,2.056151631836704,17.488076311605724,Molto piccolo,Molto piccolo,0
184,1189,Pianezza,137,15446,16.4634,938.2023154390952,8.321488878360485,8.869610255082224,Medio,Piccolo,1
185,1190,Pinasca,13,2843,34.7183,81.88765002894728,0.3744422970018693,4.57263454097784,Piccolo,Piccolo,1
186,1191,Pinerolo,338,35480,50.3376,704.8409141476749,6.714662598137376,9.526493799323562,Grande,Medio,1
187,1192,Pino Torinese,34,8281,21.8196,379.5211644576436,1.558232048250197,4.105784325564545,Medio,Piccolo,1
188,1193,Piobesi Torinese,13,3823,19.6488,194.5665893082529,0.6616180122959162,3.400470834423228,Piccolo,Piccolo,1
189,1194,Piossasco,118,18102,40.1459,450.9053228349595,2.9392789799207395,6.518616727433432,Medio,Piccolo,1
190,1195,Piscina,26,3335,9.9034,336.75303431144863,2.625360987135731,7.796101949025488,Piccolo,Molto piccolo,1
191,1196,Piverone,13,1333,11.0343,120.80512583489664,1.1781445130184969,9.752438109527382,Piccolo,Piccolo,1
192,1197,Poirino,90,10202,75.6186,134.9138968454851,1.1901833675841658,8.821799647128014,Medio,Medio,1
193,1198,Pomaretto,0,970,8.5611,113.30319701907466,0.0,0.0,Molto piccolo,Molto piccolo,1
194,1199,Pont Canavese,11,3116,19.0609,163.47601634760164,0.5770976186853716,3.5301668806161746,Piccolo,Piccolo,1
195,1200,Porte,15,1076,4.4476,241.9282309560212,3.3726054501304072,13.940520446096654,Piccolo,Molto piccolo,0
196,1201,Pragelato,4,762,89.2017,8.542438092547563,0.0448421947115357,5.2493438320209975,Molto piccolo,Medio,1
197,1202,Prali,3,252,72.6092,3.4706345752328907,0.041317078276582,11.904761904761903,Molto piccolo,Medio,0
198,1203,Pralormo,17,1891,29.8455,63.359635455931375,0.5696001072188437,8.989952406134321,Piccolo,Piccolo,1
199,1204,Pramollo,1,223,22.4785,9.920590786751784,0.0444869542006806,4.484304932735426,Molto piccolo,Piccolo,1
200,1205,Prarostino,4,1250,10.5052,118.98869131477744,0.3807638122072878,3.2,Piccolo,Piccolo,1
201,1206,Prascorsano,1,738,6.2419,118.23323026642528,0.1602076290872971,1.3550135501355014,Molto piccolo,Molto piccolo,1
202,1207,Pratiglione,0,460,7.8803,58.37341217973935,0.0,0.0,Molto piccolo,Molto piccolo,1
203,1208,Quagliuzzo,6,327,2.038,160.4514229636899,2.9440628066732093,18.34862385321101,Molto piccolo,Molto piccolo,0
204,1209,Quassolo,8,338,3.9559,85.44199802826158,2.022295811319801,23.66863905325444,Molto piccolo,Molto piccolo,0
205,1210,Quincinetto,8,997,17.7879,56.04933690879755,0.449743927051535,8.02407221664995,Molto piccolo,Piccolo,1
206,1211,Reano,3,1763,6.6658,264.48438296978605,0.4500585076059887,1.7016449234259785,Piccolo,Molto piccolo,1
207,1212,Ribordone,0,48,43.6002,1.1009123811358663,0.0,0.0,Molto piccolo,Piccolo,1
208,1213,Rivalba,6,1124,10.8334,103.75320767256818,0.5538427455831041,5.338078291814947,Piccolo,Piccolo,1
209,1214,Rivalta di Torino,249,20127,25.1076,801.6297854036228,9.917315872484824,12.371441347443731,Grande,Piccolo,0
210,1215,Riva presso Chieri,37,4734,35.8318,132.11728129761832,1.032602325308804,7.81580059146599,Piccolo,Piccolo,1
