Codice Ripartizione geografica,Codice Regione,Codice Provincia/Uts,Codice Comune (alfanumerico),Codice Comune (numerico),Comune,Comune (dizione straniera),Sigla automobilistica,Capoluogo di Provincia/Uts,Capoluogo di Regione,Popolazione legale,Anno Censimento,Superficie (Kmq),Anno (Superficie),Popolazione residente,Anno (Popolazione residente),TIME_PERIOD,Codice Provincia (Storico)
1,1,1,1257,1257,Santena,,TO,0,0,10189.0,2001,"16,1984",2001,10208,2001,2001,
1,1,1,1258,1258,Sauze di Cesana,,TO,0,0,186.0,2001,"78,2772",2001,183,2001,2001,
1,1,1,1259,1259,Sauze d'Oulx,,TO,0,0,984.0,2001,"17,3112",2001,987,2001,2001,
1,1,1,1260,1260,Scalenghe,,TO,0,0,3072.0,2001,"31,6768",2001,3071,2001,2001,
1,1,1,1261,1261,Scarmagno,,TO,0,0,740.0,2001,"8,0308",2001,734,2001,2001,
1,1,1,1262,1262,Sciolze,,TO,0,0,1437.0,2001,"11,3557",2001,1431,2001,2001,
1,1,1,1263,1263,Sestriere,,TO,0,0,838.0,2001,"25,9158",2001,839,2001,2001,
1,1,1,1264,1264,Settimo Rottaro,,TO,0,0,517.0,2001,"6,0578",2001,514,2001,2001,
1,1,1,1265,1265,Settimo Torinese,,TO,0,0,46982.0,2001,"32,3658",2001,46944,2001,2001,
1,1,1,1266,1266,Settimo Vittone,,TO,0,0,1585.0,2001,"23,2590",2001,1578,2001,2001,
1,1,1,1267,1267,Sparone,,TO,0,0,1174.0,2001,"29,6785",2001,1170,2001,2001,
1,1,1,1268,1268,Strambinello,,TO,0,0,258.0,2001,"2,2140",2001,259,2001,2001,
1,1,1,1269,1269,Strambino,,TO,0,0,6035.0,2001,"22,4686",2001,6026,2001,2001,
1,1,1,1270,1270,Susa,,TO,0,0,6577.0,2001,"10,9878",2001,6559,2001,2001,
1,1,1,1271,1271,Tavagnasco,,TO,0,0,820.0,2001,"8,6751",2001,820,2001,2001,
1,1,1,1272,1272,Torino,,TO,1,1,865263.0,2001,"130,0095",2001,866325,2001,2001,
1,1,1,1273,1273,Torrazza Piemonte,,TO,0,0,2373.0,2001,"9,8238",2001,2372,2001,2001,
1,1,1,1274,1274,Torre Canavese,,TO,0,0,628.0,2001,"5,4546",2001,628,2001,2001,
1,1,1,1275,1275,Torre Pellice,,TO,0,0,4570.0,2001,"21,0981",2001,4557,2001,2001,
1,1,1,1276,1276,Trana,,TO,0,0,3343.0,2001,"16,4059",2001,3324,2001,2001,
1,1,1,1277,1277,Trausella,,TO,0,0,139.0,2001,"12,2447",2001,139,2001,2001,
1,1,1,1278,1278,Traversella,,TO,0,0,386.0,2001,"39,3589",2001,381,2001,2001,
1,1,1,1279,1279,Traves,,TO,0,0,545.0,2001,"10,4548",2001,543,2001,2001,
1,1,1,1280,1280,Trofarello,,TO,0,0,10352.0,2001,"12,3475",2001,10368,2001,2001,
1,1,1,1281,1281,Usseaux,,TO,0,0,204.0,2001,"37,9669",2001,200,2001,2001,
1,1,1,1282,1282,Usseglio,,TO,0,0,256.0,2001,"98,5375",2001,253,2001,2001,
1,1,1,1283,1283,Vaie,,TO,0,0,1351.0,2001,"7,2292",2001,1352,2001,2001,
1,1,1,1284,1284,Val della Torre,,TO,0,0,3529.0,2001,"36,5252",2001,3535,2001,2001,
1,1,1,1285,1285,Valgioie,,TO,0,0,728.0,2001,"9,1200",2001,727,2001,2001,
1,1,1,1286,1286,Vallo Torinese,,TO,0,0,734.0,2001,"6,0791",2001,736,2001,2001,
1,1,1,1287,1287,Valperga,,TO,0,0,3144.0,2001,"11,9093",2001,3136,2001,2001,
1,1,1,1288,1288,Valprato Soana,,TO,0,0,127.0,2001,"71,8458",2001,126,2001,2001,
1,1,1,1289,1289,Varisella,,TO,0,0,690.0,2001,"22,5579",2001,695,2001,2001,
1,1,1,1290,1290,Vauda Canavese,,TO,0,0,1410.0,2001,"7,0927",2001,1407,2001,2001,
1,1,1,1291,1291,Venaus,,TO,0,0,976.0,2001,"19,1435",2001,973,2001,2001,
1,1,1,1292,1292,Venaria Reale,,TO,0,0,35660.0,2001,"20,4424",2001,35646,2001,2001,
1,1,1,1293,1293,Verolengo,,TO,0,0,4469.0,2001,"29,4883",2001,4476,2001,2001,
1,1,1,1294,1294,Verrua Savoia,,TO,0,0,1477.0,2001,"31,9431",2001,1467,2001,2001,
1,1,1,1295,1295,Vestignè,,TO,0,0,861.0,2001,"12,0691",2001,864,2001,2001,
1,1,1,1296,1296,Vialfrè,,TO,0,0,229.0,2001,"4,6454",2001,231,2001,2001,
1,1,1,1297,1297,Vico Canavese,,TO,0,0,902.0,2001,"32,9333",2001,905,2001,2001,
1,1,1,1298,1298,Vidracco,,TO,0,0,522.0,2001,"2,9677",2001,523,2001,2001,
1,1,1,1299,1299,Vigone,,TO,0,0,5051.0,2001,"41,1542",2001,5057,2001,2001,
1,1,1,1300,1300,Villafranca Piemonte,,TO,0,0,4795.0,2001,"50,7854",2001,4785,2001,2001,
1,1,1,1301,1301,Villanova Canavese,,TO,0,0,1010.0,2001,"4,0306",2001,1008,2001,2001,
1,1,1,1302,1302,Villarbasse,,TO,0,0,2814.0,2001,"10,4088",2001,2801,2001,2001,
1,1,1,1303,1303,Villar Dora,,TO,0,0,2718.0,2001,"5,7080",2001,2720,2001,2001,
1,1,1,1304,1304,Villareggia,,TO,0,0,963.0,2001,"11,4093",2001,962,2001,2001,
1,1,1,1305,1305,Villar Focchiardo,,TO,0,0,2037.0,2001,"25,6868",2001,2027,2001,2001,
1,1,1,1306,1306,Villar Pellice,,TO,0,0,1187.0,2001,"60,2927",2001,1189,2001,2001,
1,1,1,1307,1307,Villar Perosa,,TO,0,0,4170.0,2001,"11,4228",2001,4164,2001,2001,
1,1,1,1308,1308,Villastellone,,TO,0,0,4641.0,2001,"19,8767",2001,4616,2001,2001,
1,1,1,1309,1309,Vinovo,,TO,0,0,13425.0,2001,"17,6941",2001,13416,2001,2001,
1,1,1,1310,1310,Virle Piemonte,,TO,0,0,1065.0,2001,"14,0574",2001,1068,2001,2001,
1,1,1,1311,1311,Vische,,TO,0,0,1417.0,2001,"17,0748",2001,1418,2001,2001,
1,1,1,1312,1312,Vistrorio,,TO,0,0,496.0,2001,"4,6817",2001,498,2001,2001,
1,1,1,1313,1313,Viù,,TO,0,0,1225.0,2001,"84,1119",2001,1213,2001,2001,
1,1,1,1314,1314,Volpiano,,TO,0,0,12991.0,2001,"32,4629",2001,12996,2001,2001,
1,1,1,1315,1315,Volvera,,TO,0,0,6966.0,2001,"20,9826",2001,6989,2001,2001,
1,1,2,2002,2002,Alagna Valsesia,,VC,0,0,457.0,2001,"72,0366",2001,458,2001,2001,
1,1,2,2003,2003,Albano Vercellese,,VC,0,0,339.0,2001,"13,7804",2001,340,2001,2001,
1,1,2,2004,2004,Alice Castello,,VC,0,0,2603.0,2001,"24,5649",2001,2605,2001,2001,
1,1,2,2006,2006,Arborio,,VC,0,0,1033.0,2001,"23,3101",2001,1030,2001,2001,
1,1,2,2007,2007,Asigliano Vercellese,,VC,0,0,1417.0,2001,"26,3156",2001,1405,2001,2001,
1,1,2,2008,2008,Balmuccia,,VC,0,0,100.0,2001,"9,7885",2001,99,2001,2001,
1,1,2,2009,2009,Balocco,,VC,0,0,262.0,2001,"16,8080",2001,259,2001,2001,
1,1,2,2011,2011,Bianzè,,VC,0,0,2038.0,2001,"41,8057",2001,2029,2001,2001,
1,1,2,2014,2014,Boccioleto,,VC,0,0,277.0,2001,"33,8706",2001,277,2001,2001,
1,1,2,2015,2015,Borgo d'Ale,,VC,0,0,2565.0,2001,"39,5707",2001,2564,2001,2001,
1,1,2,2016,2016,Borgosesia,,VC,0,0,13926.0,2001,"41,0900",2001,13906,2001,2001,
1,1,2,2017,2017,Borgo Vercelli,,VC,0,0,2158.0,2001,"19,2949",2001,2161,2001,2001,
1,1,2,2019,2019,Breia,,VC,0,0,191.0,2001,"7,2305",2001,188,2001,2001,
1,1,2,2021,2021,Buronzo,,VC,0,0,951.0,2001,"25,0775",2001,942,2001,2001,
1,1,2,2025,2025,Campertogno,,VC,0,0,228.0,2001,"34,1364",2001,226,2001,2001,
1,1,2,2029,2029,Carcoforo,,VC,0,0,73.0,2001,"22,8004",2001,72,2001,2001,
1,1,2,2030,2030,Caresana,,VC,0,0,1068.0,2001,"24,1088",2001,1062,2001,2001,
1,1,2,2031,2031,Caresanablot,,VC,0,0,988.0,2001,"11,0330",2001,987,2001,2001,
1,1,2,2032,2032,Carisio,,VC,0,0,956.0,2001,"30,1062",2001,949,2001,2001,
1,1,2,2033,2033,Casanova Elvo,,VC,0,0,246.0,2001,"16,2050",2001,248,2001,2001,
1,1,2,2035,2035,San Giacomo Vercellese,,VC,0,0,356.0,2001,"9,6044",2001,351,2001,2001,
1,1,2,2038,2038,Cellio,,VC,0,0,903.0,2001,"10,0489",2001,908,2001,2001,
1,1,2,2041,2041,Cervatto,,VC,0,0,49.0,2001,"9,5380",2001,47,2001,2001,
1,1,2,2042,2042,Cigliano,,VC,0,0,4523.0,2001,"25,3077",2001,4517,2001,2001,
1,1,2,2043,2043,Civiasco,,VC,0,0,257.0,2001,"7,3878",2001,261,2001,2001,
1,1,2,2045,2045,Collobiano,,VC,0,0,114.0,2001,"9,2234",2001,111,2001,2001,
1,1,2,2047,2047,Costanzana,,VC,0,0,873.0,2001,"20,9676",2001,869,2001,2001,
1,1,2,2048,2048,Cravagliana,,VC,0,0,276.0,2001,"34,8563",2001,272,2001,2001,
1,1,2,2049,2049,Crescentino,,VC,0,0,7609.0,2001,"48,2233",2001,7602,2001,2001,
1,1,2,2052,2052,Crova,,VC,0,0,429.0,2001,"14,0162",2001,432,2001,2001,
1,1,2,2054,2054,Desana,,VC,0,0,1040.0,2001,"16,4769",2001,1039,2001,2001,
1,1,2,2057,2057,Fobello,,VC,0,0,249.0,2001,"28,1404",2001,246,2001,2001,
1,1,2,2058,2058,Fontanetto Po,,VC,0,0,1233.0,2001,"23,2425",2001,1212,2001,2001,
1,1,2,2059,2059,Formigliana,,VC,0,0,561.0,2001,"16,7629",2001,563,2001,2001,
1,1,2,2061,2061,Gattinara,,VC,0,0,8612.0,2001,"33,6658",2001,8589,2001,2001,
1,1,2,2062,2062,Ghislarengo,,VC,0,0,833.0,2001,"12,5029",2001,832,2001,2001,
1,1,2,2065,2065,Greggio,,VC,0,0,375.0,2001,"11,8817",2001,381,2001,2001,
1,1,2,2066,2066,Guardabosone,,VC,0,0,339.0,2001,"6,0875",2001,338,2001,2001,
1,1,2,2067,2067,Lamporo,,VC,0,0,522.0,2001,"9,6440",2001,525,2001,2001,
1,1,2,2068,2068,Lenta,,VC,0,0,931.0,2001,"18,9701",2001,939,2001,2001,
1,1,2,2070,2070,Lignana,,VC,0,0,543.0,2001,"22,5740",2001,537,2001,2001,
1,1,2,2071,2071,Livorno Ferraris,,VC,0,0,4320.0,2001,"58,0280",2001,4308,2001,2001,
1,1,2,2072,2072,Lozzolo,,VC,0,0,816.0,2001,"6,6673",2001,810,2001,2001,
1,1,2,2078,2078,Mollia,,VC,0,0,100.0,2001,"13,9178",2001,100,2001,2001,
1,1,2,2079,2079,Moncrivello,,VC,0,0,1477.0,2001,"20,1817",2001,1475,2001,2001,
1,1,2,2082,2082,Motta de' Conti,,VC,0,0,851.0,2001,"11,7139",2001,845,2001,2001,
1,1,2,2088,2088,Olcenengo,,VC,0,0,607.0,2001,"16,5035",2001,606,2001,2001,
1,1,2,2089,2089,Oldenico,,VC,0,0,254.0,2001,"6,5270",2001,256,2001,2001,
1,1,2,2090,2090,Palazzolo Vercellese,,VC,0,0,1328.0,2001,"13,9396",2001,1333,2001,2001,
1,1,2,2091,2091,Pertengo,,VC,0,0,338.0,2001,"8,2949",2001,339,2001,2001,
1,1,2,2093,2093,Pezzana,,VC,0,0,1129.0,2001,"17,3506",2001,1127,2001,2001,
1,1,2,2096,2096,Pila,,VC,0,0,114.0,2001,"8,6903",2001,115,2001,2001,
1,1,2,2097,2097,Piode,,VC,0,0,197.0,2001,"13,5976",2001,191,2001,2001,
1,1,2,2102,2102,Postua,,VC,0,0,594.0,2001,"16,1782",2001,588,2001,2001,
1,1,2,2104,2104,Prarolo,,VC,0,0,589.0,2001,"11,5389",2001,587,2001,2001,
1,1,2,2107,2107,Quarona,,VC,0,0,4252.0,2001,"16,1561",2001,4251,2001,2001,
1,1,2,2108,2108,Quinto Vercellese,,VC,0,0,418.0,2001,"10,8910",2001,422,2001,2001,
1,1,2,2110,2110,Rassa,,VC,0,0,71.0,2001,"43,2700",2001,69,2001,2001,
1,1,2,2111,2111,Rima San Giuseppe,,VC,0,0,76.0,2001,"36,0226",2001,72,2001,2001,
1,1,2,2112,2112,Rimasco,,VC,0,0,154.0,2001,"24,3032",2001,156,2001,2001,
1,1,2,2113,2113,Rimella,,VC,0,0,142.0,2001,"26,2702",2001,140,2001,2001,
1,1,2,2114,2114,Riva Valdobbia,,VC,0,0,230.0,2001,"61,1298",2001,234,2001,2001,
1,1,2,2115,2115,Rive,,VC,0,0,417.0,2001,"9,4089",2001,409,2001,2001,
1,1,2,2116,2116,Roasio,,VC,0,0,2462.0,2001,"27,9160",2001,2456,2001,2001,
1,1,2,2118,2118,Ronsecco,,VC,0,0,616.0,2001,"24,4754",2001,613,2001,2001,
1,1,2,2121,2121,Rossa,,VC,0,0,185.0,2001,"11,8379",2001,186,2001,2001,
1,1,2,2122,2122,Rovasenda,,VC,0,0,1010.0,2001,"29,2682",2001,1006,2001,2001,
1,1,2,2123,2123,Sabbia,,VC,0,0,93.0,2001,"14,8536",2001,92,2001,2001,
1,1,2,2126,2126,Salasco,,VC,0,0,251.0,2001,"12,1875",2001,251,2001,2001,
1,1,2,2127,2127,Sali Vercellese,,VC,0,0,131.0,2001,"8,7766",2001,131,2001,2001,
1,1,2,2128,2128,Saluggia,,VC,0,0,4074.0,2001,"31,5981",2001,4073,2001,2001,
1,1,2,2131,2131,San Germano Vercellese,,VC,0,0,1811.0,2001,"30,6327",2001,1812,2001,2001,
1,1,2,2133,2133,Santhià,,VC,0,0,9253.0,2001,"53,1295",2001,9233,2001,2001,
1,1,2,2134,2134,Scopa,,VC,0,0,369.0,2001,"22,5335",2001,369,2001,2001,
1,1,2,2135,2135,Scopello,,VC,0,0,442.0,2001,"18,2544",2001,441,2001,2001,
1,1,2,2137,2137,Serravalle Sesia,,VC,0,0,5008.0,2001,"20,9054",2001,5008,2001,2001,
1,1,2,2142,2142,Stroppiana,,VC,0,0,1200.0,2001,"18,3140",2001,1198,2001,2001,
1,1,2,2147,2147,Tricerro,,VC,0,0,621.0,2001,"12,2491",2001,626,2001,2001,
1,1,2,2148,2148,Trino,,VC,0,0,7605.0,2001,"70,6053",2001,7590,2001,2001,
1,1,2,2150,2150,Tronzano Vercellese,,VC,0,0,3519.0,2001,"44,7508",2001,3511,2001,2001,
1,1,2,2152,2152,Valduggia,,VC,0,0,2363.0,2001,"28,4258",2001,2359,2001,2001,
1,1,2,2156,2156,Varallo,,VC,0,0,7397.0,2001,"88,1193",2001,7387,2001,2001,
1,1,2,2158,2158,Vercelli,,VC,1,0,45132.0,2001,"79,7746",2001,45130,2001,2001,
1,1,2,2163,2163,Villarboit,,VC,0,0,547.0,2001,"25,5109",2001,539,2001,2001,
1,1,2,2164,2164,Villata,,VC,0,0,1624.0,2001,"14,5823",2001,1632,2001,2001,
1,1,2,2166,2166,Vocca,,VC,0,0,139.0,2001,"20,2573",2001,137,2001,2001,
1,1,3,3001,3001,Agrate Conturbia,,NO,0,0,1184.0,2001,"14,5364",2001,1185,2001,2001,
1,1,3,3002,3002,Ameno,,NO,0,0,895.0,2001,"9,9965",2001,889,2001,2001,
1,1,3,3006,3006,Armeno,,NO,0,0,2187.0,2001,"31,5157",2001,2189,2001,2001,
1,1,3,3008,3008,Arona,,NO,0,0,14310.0,2001,"15,1699",2001,14301,2001,2001,
1,1,3,3012,3012,Barengo,,NO,0,0,942.0,2001,"19,4928",2001,941,2001,2001,
1,1,3,3016,3016,Bellinzago Novarese,,NO,0,0,8365.0,2001,"39,1785",2001,8397,2001,2001,
1,1,3,3018,3018,Biandrate,,NO,0,0,1103.0,2001,"12,4537",2001,1101,2001,2001,
1,1,3,3019,3019,Boca,,NO,0,0,1186.0,2001,"9,6081",2001,1191,2001,2001,
1,1,3,3021,3021,Bogogno,,NO,0,0,1159.0,2001,"8,5097",2001,1168,2001,2001,
1,1,3,3022,3022,Bolzano Novarese,,NO,0,0,1040.0,2001,"3,3043",2001,1041,2001,2001,
1,1,3,3023,3023,Borgolavezzaro,,NO,0,0,1879.0,2001,"21,0911",2001,1882,2001,2001,
1,1,3,3024,3024,Borgomanero,,NO,0,0,19315.0,2001,"32,2699",2001,19278,2001,2001,
1,1,3,3025,3025,Borgo Ticino,,NO,0,0,3853.0,2001,"13,3928",2001,3840,2001,2001,
1,1,3,3026,3026,Briga Novarese,,NO,0,0,2694.0,2001,"4,7478",2001,2715,2001,2001,
1,1,3,3027,3027,Briona,,NO,0,0,1133.0,2001,"24,7563",2001,1136,2001,2001,
1,1,3,3030,3030,Caltignaga,,NO,0,0,2345.0,2001,"22,3215",2001,2347,2001,2001,
1,1,3,3032,3032,Cameri,,NO,0,0,9673.0,2001,"39,9857",2001,9654,2001,2001,
1,1,3,3036,3036,Carpignano Sesia,,NO,0,0,2543.0,2001,"14,6558",2001,2526,2001,2001,
1,1,3,3037,3037,Casalbeltrame,,NO,0,0,832.0,2001,"16,0407",2001,833,2001,2001,
1,1,3,3039,3039,Casaleggio Novara,,NO,0,0,847.0,2001,"10,5310",2001,844,2001,2001,
1,1,3,3040,3040,Casalino,,NO,0,0,1456.0,2001,"39,4909",2001,1447,2001,2001,
1,1,3,3041,3041,Casalvolone,,NO,0,0,812.0,2001,"17,4849",2001,807,2001,2001,
1,1,3,3042,3042,Castellazzo Novarese,,NO,0,0,260.0,2001,"10,7918",2001,261,2001,2001,
1,1,3,3043,3043,Castelletto sopra Ticino,,NO,0,0,8755.0,2001,"14,6412",2001,8761,2001,2001,
1,1,3,3044,3044,Cavaglietto,,NO,0,0,396.0,2001,"6,4854",2001,399,2001,2001,
1,1,3,3045,3045,Cavaglio d'Agogna,,NO,0,0,1282.0,2001,"9,8335",2001,1288,2001,2001,
1,1,3,3047,3047,Cavallirio,,NO,0,0,1213.0,2001,"8,3260",2001,1219,2001,2001,
1,1,3,3049,3049,Cerano,,NO,0,0,6665.0,2001,"32,6389",2001,6676,2001,2001,
1,1,3,3051,3051,Colazza,,NO,0,0,416.0,2001,"3,1618",2001,415,2001,2001,
1,1,3,3052,3052,Comignago,,NO,0,0,939.0,2001,"4,4493",2001,941,2001,2001,
1,1,3,3055,3055,Cressa,,NO,0,0,1431.0,2001,"7,1035",2001,1429,2001,2001,
1,1,3,3058,3058,Cureggio,,NO,0,0,2251.0,2001,"8,5068",2001,2257,2001,2001,
1,1,3,3060,3060,Divignano,,NO,0,0,1232.0,2001,"5,0977",2001,1236,2001,2001,
1,1,3,3062,3062,Dormelletto,,NO,0,0,2482.0,2001,"7,2522",2001,2475,2001,2001,
1,1,3,3065,3065,Fara Novarese,,NO,0,0,2115.0,2001,"9,2146",2001,2116,2001,2001,
1,1,3,3066,3066,Fontaneto d'Agogna,,NO,0,0,2549.0,2001,"21,1703",2001,2550,2001,2001,
1,1,3,3068,3068,Galliate,,NO,0,0,13448.0,2001,"29,3693",2001,13475,2001,2001,
1,1,3,3069,3069,Garbagna Novarese,,NO,0,0,964.0,2001,"10,0493",2001,960,2001,2001,
1,1,3,3070,3070,Gargallo,,NO,0,0,1673.0,2001,"3,7543",2001,1667,2001,2001,
1,1,3,3071,3071,Gattico,,NO,0,0,3134.0,2001,"16,2884",2001,3147,2001,2001,
1,1,3,3073,3073,Ghemme,,NO,0,0,3722.0,2001,"20,6442",2001,3709,2001,2001,
1,1,3,3076,3076,Gozzano,,NO,0,0,5982.0,2001,"12,5820",2001,5974,2001,2001,
1,1,3,3077,3077,Granozzo con Monticello,,NO,0,0,1216.0,2001,"19,5183",2001,1226,2001,2001,
1,1,3,3079,3079,Grignasco,,NO,0,0,4704.0,2001,"14,3337",2001,4706,2001,2001,
1,1,3,3082,3082,Invorio,,NO,0,0,3732.0,2001,"17,3718",2001,3720,2001,2001,
1,1,3,3083,3083,Landiona,,NO,0,0,587.0,2001,"7,2834",2001,585,2001,2001,
1,1,3,3084,3084,Lesa,,NO,0,0,2401.0,2001,"13,5804",2001,2412,2001,2001,
1,1,3,3088,3088,Maggiora,,NO,0,0,1664.0,2001,"10,6586",2001,1664,2001,2001,
1,1,3,3090,3090,Mandello Vitta,,NO,0,0,262.0,2001,"5,8541",2001,265,2001,2001,
1,1,3,3091,3091,Marano Ticino,,NO,0,0,1407.0,2001,"7,7880",2001,1414,2001,2001,
1,1,3,3093,3093,Massino Visconti,,NO,0,0,1090.0,2001,"6,8639",2001,1083,2001,2001,
1,1,3,3095,3095,Meina,,NO,0,0,2341.0,2001,"7,5349",2001,2318,2001,2001,
1,1,3,3097,3097,Mezzomerico,,NO,0,0,951.0,2001,"7,7187",2001,958,2001,2001,
1,1,3,3098,3098,Miasino,,NO,0,0,953.0,2001,"5,5207",2001,955,2001,2001,
1,1,3,3100,3100,Momo,,NO,0,0,2732.0,2001,"23,5906",2001,2731,2001,2001,
1,1,3,3103,3103,Nebbiuno,,NO,0,0,1561.0,2001,"8,2649",2001,1565,2001,2001,
1,1,3,3104,3104,Nibbiola,,NO,0,0,720.0,2001,"11,3421",2001,715,2001,2001,
1,1,3,3106,3106,Novara,,NO,1,0,100910.0,2001,"103,0495",2001,100810,2001,2001,
1,1,3,3108,3108,Oleggio,,NO,0,0,12191.0,2001,"37,7944",2001,12177,2001,2001,
1,1,3,3109,3109,Oleggio Castello,,NO,0,0,1729.0,2001,"5,9352",2001,1728,2001,2001,
1,1,3,3112,3112,Orta San Giulio,,NO,0,0,1119.0,2001,"6,6500",2001,1118,2001,2001,
1,1,3,3114,3114,Paruzzaro,,NO,0,0,1588.0,2001,"5,2270",2001,1583,2001,2001,
1,1,3,3115,3115,Pella,,NO,0,0,1148.0,2001,"8,1013",2001,1146,2001,2001,
1,1,3,3116,3116,Pettenasco,,NO,0,0,1310.0,2001,"7,0716",2001,1303,2001,2001,
1,1,3,3119,3119,Pisano,,NO,0,0,770.0,2001,"2,7661",2001,774,2001,2001,
1,1,3,3120,3120,Pogno,,NO,0,0,1488.0,2001,"9,8653",2001,1481,2001,2001,
1,1,3,3121,3121,Pombia,,NO,0,0,1818.0,2001,"12,2965",2001,1809,2001,2001,
1,1,3,3122,3122,Prato Sesia,,NO,0,0,1936.0,2001,"12,1260",2001,1940,2001,2001,
1,1,3,3129,3129,Recetto,,NO,0,0,897.0,2001,"8,8527",2001,901,2001,2001,
1,1,3,3130,3130,Romagnano Sesia,,NO,0,0,4216.0,2001,"17,9764",2001,4198,2001,2001,
1,1,3,3131,3131,Romentino,,NO,0,0,4240.0,2001,"17,6909",2001,4221,2001,2001,
1,1,3,3133,3133,San Maurizio d'Opaglio,,NO,0,0,3066.0,2001,"8,5426",2001,3074,2001,2001,
1,1,3,3134,3134,San Nazzaro Sesia,,NO,0,0,726.0,2001,"11,4511",2001,740,2001,2001,
1,1,3,3135,3135,San Pietro Mosezzo,,NO,0,0,1738.0,2001,"34,8991",2001,1735,2001,2001,
1,1,3,3138,3138,Sillavengo,,NO,0,0,567.0,2001,"9,5352",2001,560,2001,2001,
1,1,3,3139,3139,Sizzano,,NO,0,0,1458.0,2001,"10,7543",2001,1455,2001,2001,
1,1,3,3140,3140,Soriso,,NO,0,0,730.0,2001,"6,3719",2001,726,2001,2001,
1,1,3,3141,3141,Sozzago,,NO,0,0,859.0,2001,"12,9139",2001,856,2001,2001,
1,1,3,3143,3143,Suno,,NO,0,0,2834.0,2001,"21,3271",2001,2822,2001,2001,
1,1,3,3144,3144,Terdobbiate,,NO,0,0,470.0,2001,"8,4631",2001,468,2001,2001,
1,1,3,3146,3146,Tornaco,,NO,0,0,878.0,2001,"13,2378",2001,871,2001,2001,
1,1,3,3149,3149,Trecate,,NO,0,0,16915.0,2001,"38,2233",2001,16890,2001,2001,
1,1,3,3153,3153,Vaprio d'Agogna,,NO,0,0,950.0,2001,"10,0122",2001,942,2001,2001,
1,1,3,3154,3154,Varallo Pombia,,NO,0,0,4403.0,2001,"13,5929",2001,4403,2001,2001,
1,1,3,3157,3157,Veruno,,NO,0,0,1576.0,2001,"9,8716",2001,1572,2001,2001,
1,1,3,3158,3158,Vespolate,,NO,0,0,2076.0,2001,"17,7788",2001,2076,2001,2001,
1,1,3,3159,3159,Vicolungo,,NO,0,0,842.0,2001,"13,2939",2001,842,2001,2001,
1,1,3,3164,3164,Vinzaglio,,NO,0,0,609.0,2001,"15,4632",2001,600,2001,2001,
1,1,4,4001,4001,Acceglio,,CN,0,0,197.0,2001,"151,5276",2001,195,2001,2001,
1,1,4,4002,4002,Aisone,,CN,0,0,257.0,2001,"36,9173",2001,261,2001,2001,
1,1,4,4003,4003,Alba,,CN,0,0,29910.0,2001,"53,5853",2001,29886,2001,2001,
1,1,4,4004,4004,Albaretto della Torre,,CN,0,0,254.0,2001,"4,5900",2001,251,2001,2001,
1,1,4,4005,4005,Alto,,CN,0,0,104.0,2001,"7,4546",2001,105,2001,2001,
1,1,4,4006,4006,Argentera,,CN,0,0,101.0,2001,"76,2591",2001,100,2001,2001,
1,1,4,4007,4007,Arguello,,CN,0,0,174.0,2001,"4,9174",2001,165,2001,2001,
1,1,4,4008,4008,Bagnasco,,CN,0,0,1012.0,2001,"30,9488",2001,1024,2001,2001,
1,1,4,4009,4009,Bagnolo Piemonte,,CN,0,0,5431.0,2001,"63,2505",2001,5409,2001,2001,
1,1,4,4010,4010,Baldissero d'Alba,,CN,0,0,1084.0,2001,"15,3257",2001,1081,2001,2001,
1,1,4,4011,4011,Barbaresco,,CN,0,0,641.0,2001,"7,7637",2001,642,2001,2001,
1,1,4,4012,4012,Barge,,CN,0,0,7211.0,2001,"81,9924",2001,7234,2001,2001,
1,1,4,4013,4013,Barolo,,CN,0,0,681.0,2001,"5,6892",2001,682,2001,2001,
1,1,4,4014,4014,Bastia Mondovì,,CN,0,0,624.0,2001,"12,0005",2001,619,2001,2001,
1,1,4,4015,4015,Battifollo,,CN,0,0,263.0,2001,"11,1195",2001,266,2001,2001,
1,1,4,4016,4016,Beinette,,CN,0,0,2719.0,2001,"17,6865",2001,2721,2001,2001,
1,1,4,4017,4017,Bellino,,CN,0,0,179.0,2001,"62,0700",2001,179,2001,2001,
1,1,4,4018,4018,Belvedere Langhe,,CN,0,0,372.0,2001,"5,0030",2001,381,2001,2001,
1,1,4,4019,4019,Bene Vagienna,,CN,0,0,3299.0,2001,"49,0657",2001,3298,2001,2001,
1,1,4,4020,4020,Benevello,,CN,0,0,448.0,2001,"5,4389",2001,445,2001,2001,
1,1,4,4021,4021,Bergolo,,CN,0,0,79.0,2001,"3,1118",2001,79,2001,2001,
1,1,4,4022,4022,Bernezzo,,CN,0,0,3009.0,2001,"25,7956",2001,3009,2001,2001,
1,1,4,4023,4023,Bonvicino,,CN,0,0,119.0,2001,"7,2409",2001,117,2001,2001,
1,1,4,4024,4024,Borgomale,,CN,0,0,365.0,2001,"8,4778",2001,367,2001,2001,
1,1,4,4025,4025,Borgo San Dalmazzo,,CN,0,0,11274.0,2001,"22,3397",2001,11244,2001,2001,
1,1,4,4026,4026,Bosia,,CN,0,0,204.0,2001,"5,5405",2001,204,2001,2001,
1,1,4,4027,4027,Bossolasco,,CN,0,0,683.0,2001,"14,5452",2001,693,2001,2001,
1,1,4,4028,4028,Boves,,CN,0,0,9222.0,2001,"50,9483",2001,9209,2001,2001,
